Wavelength (nm),Sum(calc),Na I (4.5e-2),Na II (9.5e-1),Na III (3.4e-19)
516.1,6.823e-2,6.823e-2,,
516.13,3.387e-2,3.387e-2,,
516.15,2.092e-2,2.092e-2,,
516.18,9.924e-3,9.924e-3,,
516.2,5.947e-3,5.947e-3,,
516.23,2.697e-3,2.697e-3,,
516.25,1.568e-3,1.568e-3,,
516.28,6.798e-4,6.798e-4,,
516.3,3.835e-4,3.835e-4,,
516.33,1.589e-4,1.589e-4,,
516.35,8.700e-5,8.700e-5,,
516.38,3.445e-5,3.445e-5,,
516.4,1.830e-5,1.830e-5,,
516.42,9.606e-6,9.606e-6,,
516.45,3.571e-6,3.571e-6,,
516.47,1.819e-6,1.819e-6,,
516.5,6.462e-7,6.462e-7,,
516.52,3.193e-7,3.193e-7,,
516.55,1.084e-7,1.084e-7,,
516.57,5.200e-8,5.200e-8,,
516.6,1.688e-8,1.688e-8,,
516.62,7.854e-9,7.854e-9,,
516.65,2.437e-9,2.437e-9,,
516.67,1.100e-9,1.100e-9,,
516.7,3.263e-10,3.263e-10,,
516.72,1.430e-10,1.430e-10,,
516.75,4.054e-11,4.054e-11,,
516.77,1.724e-11,1.724e-11,,
516.8,4.676e-12,4.676e-12,,
516.82,1.931e-12,1.931e-12,,
516.84,7.890e-13,7.890e-13,,
516.87,2.021e-13,2.021e-13,,
516.89,8.064e-14,8.064e-14,,
516.92,2.012e-14,2.012e-14,,
516.94,7.969e-15,7.969e-15,,
516.97,3.125e-16,3.125e-16,,
516.99,1.968e-16,1.968e-16,,
517.02,9.619e-17,9.619e-17,,
517.04,5.879e-17,5.879e-17,,
517.07,2.747e-17,2.747e-17,,
517.09,1.629e-17,1.629e-17,,
517.12,7.275e-18,7.275e-18,,
517.14,4.187e-18,4.187e-18,,
517.17,1.788e-18,1.788e-18,,
517.19,9.986e-19,9.986e-19,,
517.22,4.076e-19,4.076e-19,,
517.24,2.209e-19,2.209e-19,,
517.26,1.183e-19,1.183e-19,,
517.29,4.534e-20,4.534e-20,,
517.31,2.356e-20,2.356e-20,,
517.34,8.631e-21,8.631e-21,,
517.36,4.353e-21,4.353e-21,,
517.39,1.524e-21,1.524e-21,,
517.41,7.461e-22,7.461e-22,,
517.44,2.498e-22,2.498e-22,,
517.46,1.186e-22,1.186e-22,,
517.49,3.797e-23,3.797e-23,,
517.51,1.750e-23,1.750e-23,,
517.54,5.354e-24,5.354e-24,,
517.56,2.395e-24,2.395e-24,,
517.59,7.004e-25,7.004e-25,,
517.61,3.040e-25,3.040e-25,,
517.64,8.500e-26,8.500e-26,,
517.66,3.580e-26,3.580e-26,,
517.68,1.490e-26,1.490e-26,,
517.71,3.911e-27,3.911e-27,,
517.73,1.580e-27,1.580e-27,,
517.76,3.964e-28,3.964e-28,,
517.78,1.554e-28,1.554e-28,,
517.81,3.727e-29,3.727e-29,,
560.35,8.429e-29,8.429e-29,,
560.37,2.004e-28,2.004e-28,,
560.4,7.209e-28,7.209e-28,,
560.42,1.671e-27,1.671e-27,,
560.45,5.786e-27,5.786e-27,,
560.47,1.308e-26,1.308e-26,,
560.5,4.360e-26,4.360e-26,,
560.52,9.607e-26,9.607e-26,,
560.55,3.083e-25,3.083e-25,,
560.57,6.624e-25,6.624e-25,,
560.6,2.047e-24,2.047e-24,,
560.62,4.288e-24,4.288e-24,,
560.65,1.275e-23,1.275e-23,,
560.67,2.605e-23,2.605e-23,,
560.7,7.460e-23,7.460e-23,,
560.72,1.485e-22,1.485e-22,,
560.74,2.928e-22,2.928e-22,,
560.77,7.952e-22,7.952e-22,,
560.79,1.528e-21,1.528e-21,,
560.82,3.995e-21,3.995e-21,,
560.84,7.487e-21,7.487e-21,,
560.87,1.884e-20,1.884e-20,,
560.89,3.443e-20,3.443e-20,,
560.92,8.342e-20,8.342e-20,,
560.94,1.486e-19,1.486e-19,,
560.97,3.466e-19,3.466e-19,,
560.99,6.020e-19,6.020e-19,,
561.02,1.352e-18,1.352e-18,,
561.04,2.290e-18,2.290e-18,,
561.07,4.950e-18,4.950e-18,,
561.09,8.173e-18,8.173e-18,,
561.12,1.701e-17,1.701e-17,,
561.14,2.738e-17,2.738e-17,,
561.16,4.364e-17,4.364e-17,,
561.19,8.613e-17,8.613e-17,,
561.21,1.338e-16,1.338e-16,,
561.24,2.543e-16,2.543e-16,,
561.26,3.852e-16,3.852e-16,,
561.29,7.046e-16,7.046e-16,,
561.31,1.041e-15,1.041e-15,,
561.34,1.833e-15,1.833e-15,,
561.36,2.639e-15,2.639e-15,,
561.39,4.475e-15,4.475e-15,,
561.41,6.282e-15,6.282e-15,,
561.44,1.025e-14,1.025e-14,,
561.46,1.404e-14,1.404e-14,,
561.49,2.206e-14,2.206e-14,,
561.51,2.944e-14,2.944e-14,,
561.54,4.454e-14,4.454e-14,,
561.56,5.797e-14,5.797e-14,,
561.58,7.467e-14,7.467e-14,,
561.61,1.071e-13,1.071e-13,,
561.63,1.345e-13,1.345e-13,,
561.66,1.858e-13,1.858e-13,,
561.68,2.275e-13,2.275e-13,,
561.71,3.025e-13,3.025e-13,,
561.73,3.612e-13,3.612e-13,,
561.76,4.623e-13,4.623e-13,,
561.78,5.382e-13,5.382e-13,,
561.81,6.633e-13,6.633e-13,,
561.83,7.528e-13,7.528e-13,,
561.86,8.931e-13,8.931e-13,,
561.88,9.883e-13,9.883e-13,,
561.91,1.129e-12,1.129e-12,,
561.93,1.218e-12,1.218e-12,,
561.96,1.339e-12,1.339e-12,,
561.98,1.409e-12,1.409e-12,,
562,1.467e-12,1.467e-12,,
562.03,1.530e-12,1.530e-12,,
562.05,1.553e-12,1.553e-12,,
562.08,1.559e-12,1.559e-12,,
562.1,1.543e-12,1.543e-12,,
562.13,1.491e-12,1.491e-12,,
562.15,1.439e-12,1.439e-12,,
562.18,1.339e-12,1.339e-12,,
562.2,1.260e-12,1.260e-12,,
562.23,1.129e-12,1.129e-12,,
562.25,1.036e-12,1.036e-12,,
562.28,8.931e-13,8.931e-13,,
562.3,7.989e-13,7.989e-13,,
562.33,6.633e-13,6.633e-13,,
562.35,5.785e-13,5.785e-13,,
562.38,4.623e-13,4.623e-13,,
562.4,3.932e-13,3.932e-13,,
562.42,3.310e-13,3.310e-13,,
562.45,2.508e-13,2.508e-13,,
562.47,2.059e-13,2.059e-13,,
562.5,1.502e-13,1.502e-13,,
562.52,1.202e-13,1.202e-13,,
562.55,8.443e-14,8.443e-14,,
562.57,6.587e-14,6.587e-14,,
562.6,4.454e-14,4.454e-14,,
562.62,3.389e-14,3.389e-14,,
562.65,2.206e-14,2.206e-14,,
562.67,1.636e-14,1.636e-14,,
562.7,1.025e-14,1.025e-14,,
562.72,7.416e-15,7.416e-15,,
562.75,4.475e-15,4.475e-15,,
562.77,3.155e-15,3.155e-15,,
562.8,1.833e-15,1.833e-15,,
562.82,1.260e-15,1.260e-15,,
562.84,8.574e-16,8.574e-16,,
562.87,4.723e-16,4.723e-16,,
562.89,3.133e-16,3.133e-16,,
562.92,1.662e-16,1.662e-16,,
562.94,1.075e-16,1.075e-16,,
562.97,5.488e-17,5.488e-17,,
562.99,3.461e-17,3.461e-17,,
563.02,1.701e-17,1.701e-17,,
563.04,1.046e-17,1.046e-17,,
563.07,4.950e-18,4.950e-18,,
563.09,2.968e-18,2.968e-18,,
563.12,1.352e-18,1.352e-18,,
563.14,7.904e-19,7.904e-19,,
563.17,3.466e-19,3.466e-19,,
563.19,1.976e-19,1.976e-19,,
563.22,8.342e-20,8.342e-20,,
563.24,4.636e-20,4.636e-20,,
563.26,2.550e-20,2.550e-20,,
563.29,1.021e-20,1.021e-20,,
563.31,5.476e-21,5.476e-21,,
563.34,2.111e-21,2.111e-21,,
563.36,1.104e-21,1.104e-21,,
563.39,4.096e-22,4.096e-22,,
563.41,2.088e-22,2.088e-22,,
563.44,7.460e-23,7.460e-23,,
563.46,3.709e-23,3.709e-23,,
563.49,1.275e-23,1.275e-23,,
563.51,6.182e-24,6.182e-24,,
563.54,2.047e-24,2.047e-24,,
563.56,9.673e-25,9.673e-25,,
563.59,3.083e-25,3.083e-25,,
563.61,1.421e-25,1.421e-25,,
563.64,4.360e-26,4.360e-26,,
563.66,1.959e-26,1.959e-26,,
563.68,8.710e-27,8.710e-27,,
563.71,2.534e-27,2.534e-27,,
563.73,1.099e-27,1.099e-27,,
563.76,3.078e-28,3.078e-28,,
563.78,1.301e-28,1.301e-28,,
566.5,9.323e-14,9.323e-14,,
566.53,3.410e-13,3.410e-13,,
566.55,7.997e-13,7.997e-13,,
566.58,2.818e-12,2.818e-12,,
566.6,6.447e-12,6.447e-12,,
566.62,1.460e-11,1.460e-11,,
566.65,4.886e-11,4.886e-11,,
566.67,1.079e-10,1.079e-10,,
566.7,3.480e-10,3.480e-10,,
566.72,7.501e-10,7.501e-10,,
566.75,2.330e-9,2.330e-9,,
566.77,4.899e-9,4.899e-9,,
566.8,1.466e-8,1.466e-8,,
566.82,3.008e-8,3.008e-8,,
566.85,8.673e-8,8.673e-8,,
566.87,1.735e-7,1.735e-7,,
566.9,4.822e-7,4.822e-7,,
566.92,9.413e-7,9.413e-7,,
566.95,2.520e-6,2.520e-6,,
566.97,4.799e-6,4.799e-6,,
567,1.238e-5,1.238e-5,,
567.02,2.300e-5,2.300e-5,,
567.04,4.230e-5,4.230e-5,,
567.07,1.036e-4,1.036e-4,,
567.09,1.859e-4,1.859e-4,,
567.12,4.385e-4,4.385e-4,,
567.14,7.676e-4,7.676e-4,,
567.17,1.745e-3,1.745e-3,,
567.19,2.980e-3,2.980e-3,,
567.22,6.527e-3,6.527e-3,,
567.24,1.087e-2,1.087e-2,,
567.27,2.295e-2,2.295e-2,,
567.29,3.729e-2,3.729e-2,,
567.32,7.583e-2,7.583e-2,,
567.34,1.202e-1,1.202e-1,,
567.37,2.356e-1,2.356e-1,,
567.39,3.643e-1,3.643e-1,,
567.42,6.877e-1,6.877e-1,,
567.44,1.038e+0,1.038e+0,,
567.46,1.550e+0,1.550e+0,,
567.49,2.778e+0,2.778e+0,,
567.51,4.048e+0,4.048e+0,,
567.54,6.990e+0,6.990e+0,,
567.56,9.937e+0,9.937e+0,,
567.59,1.653e+1,1.653e+1,,
567.61,2.293e+1,2.293e+1,,
567.64,3.676e+1,3.676e+1,,
567.66,4.973e+1,4.973e+1,,
567.69,7.681e+1,7.681e+1,,
567.71,1.014e+2,1.014e+2,,
567.74,1.509e+2,1.509e+2,,
567.76,1.942e+2,1.942e+2,,
567.79,2.786e+2,2.786e+2,,
567.81,3.499e+2,3.499e+2,,
567.84,4.834e+2,4.834e+2,,
567.86,5.923e+2,5.923e+2,,
567.88,7.186e+2,7.186e+2,,
567.91,9.427e+2,9.427e+2,,
567.93,1.116e+3,1.116e+3,,
567.96,1.410e+3,1.410e+3,,
567.98,1.629e+3,1.629e+3,,
568.01,1.984e+3,1.984e+3,,
568.03,2.236e+3,2.236e+3,,
568.06,2.625e+3,2.625e+3,,
568.08,2.887e+3,2.887e+3,,
568.11,3.269e+3,3.269e+3,,
568.13,3.510e+3,3.510e+3,,
568.16,3.836e+3,3.836e+3,,
568.18,4.024e+3,4.024e+3,,
568.21,4.253e+3,4.253e+3,,
568.23,4.366e+3,4.366e+3,,
568.26,4.475e+3,4.475e+3,,
568.28,4.509e+3,4.509e+3,,
568.3,4.516e+3,4.516e+3,,
568.33,4.485e+3,4.485e+3,,
568.35,4.446e+3,4.446e+3,,
568.38,4.378e+3,4.378e+3,,
568.4,4.340e+3,4.340e+3,,
568.43,4.312e+3,4.312e+3,,
568.45,4.326e+3,4.326e+3,,
568.48,4.413e+3,4.413e+3,,
568.5,4.523e+3,4.523e+3,,
568.53,4.773e+3,4.773e+3,,
568.55,4.998e+3,4.998e+3,,
568.58,5.415e+3,5.415e+3,,
568.6,5.740e+3,5.740e+3,,
568.63,6.276e+3,6.276e+3,,
568.65,6.651e+3,6.651e+3,,
568.68,7.212e+3,7.212e+3,,
568.7,7.566e+3,7.566e+3,,
568.72,7.889e+3,7.889e+3,,
568.75,8.290e+3,8.290e+3,,
568.77,8.484e+3,8.484e+3,,
568.8,8.648e+3,8.648e+3,,
568.82,8.662e+3,8.662e+3,,
568.85,8.537e+3,8.537e+3,,
568.87,8.356e+3,8.356e+3,,
568.9,7.949e+3,7.949e+3,,
568.92,7.596e+3,7.596e+3,,
568.95,6.969e+3,6.969e+3,,
568.97,6.500e+3,6.500e+3,,
569,5.749e+3,5.749e+3,,
569.02,5.232e+3,5.232e+3,,
569.05,4.460e+3,4.460e+3,,
569.07,3.961e+3,3.961e+3,,
569.09,3.482e+3,3.482e+3,,
569.12,2.819e+3,2.819e+3,,
569.14,2.418e+3,2.418e+3,,
569.17,1.886e+3,1.886e+3,,
569.19,1.578e+3,1.578e+3,,
569.22,1.186e+3,1.186e+3,,
569.24,9.685e+2,9.685e+2,,
569.27,7.014e+2,7.014e+2,,
569.29,5.587e+2,5.587e+2,,
569.32,3.899e+2,3.899e+2,,
569.34,3.030e+2,3.030e+2,,
569.37,2.037e+2,2.037e+2,,
569.39,1.545e+2,1.545e+2,,
569.42,1.001e+2,1.001e+2,,
569.44,7.402e+1,7.402e+1,,
569.47,4.621e+1,4.621e+1,,
569.49,3.335e+1,3.335e+1,,
569.51,2.382e+1,2.382e+1,,
569.54,1.412e+1,1.412e+1,,
569.56,9.843e+0,9.843e+0,,
569.59,5.622e+0,5.622e+0,,
569.61,3.823e+0,3.823e+0,,
569.64,2.104e+0,2.104e+0,,
569.66,1.396e+0,1.396e+0,,
569.69,7.403e-1,7.403e-1,,
569.71,4.791e-1,4.791e-1,,
569.74,2.448e-1,2.448e-1,,
569.76,1.546e-1,1.546e-1,,
569.79,7.612e-2,7.612e-2,,
569.81,4.688e-2,4.688e-2,,
569.84,2.225e-2,2.225e-2,,
569.86,1.337e-2,1.337e-2,,
569.89,6.112e-3,6.112e-3,,
569.91,3.583e-3,3.583e-3,,
569.93,2.080e-3,2.080e-3,,
569.96,9.029e-4,9.029e-4,,
569.98,5.113e-4,5.113e-4,,
570.01,2.139e-4,2.139e-4,,
570.03,1.181e-4,1.181e-4,,
570.06,4.762e-5,4.762e-5,,
570.08,2.567e-5,2.567e-5,,
570.11,9.968e-6,9.968e-6,,
570.13,5.241e-6,5.241e-6,,
570.16,1.962e-6,1.962e-6,,
570.18,1.006e-6,1.006e-6,,
570.21,3.628e-7,3.628e-7,,
570.23,1.816e-7,1.816e-7,,
570.26,6.310e-8,6.310e-8,,
570.28,3.080e-8,3.080e-8,,
570.31,1.031e-8,1.031e-8,,
570.33,4.913e-9,4.913e-9,,
570.35,2.317e-9,2.317e-9,,
570.38,7.365e-10,7.365e-10,,
570.4,3.388e-10,3.388e-10,,
570.43,1.038e-10,1.038e-10,,
570.45,4.659e-11,4.659e-11,,
570.48,1.375e-11,1.375e-11,,
570.5,6.021e-12,6.021e-12,,
570.53,1.713e-12,1.713e-12,,
570.55,7.316e-13,7.316e-13,,
570.58,2.005e-13,2.005e-13,,
587.18,8.251e-12,8.251e-12,,
587.2,1.901e-11,1.901e-11,,
587.23,6.536e-11,6.536e-11,,
587.25,1.472e-10,1.472e-10,,
587.28,4.888e-10,4.888e-10,,
587.3,1.076e-9,1.076e-9,,
587.33,3.451e-9,3.451e-9,,
587.35,7.420e-9,7.420e-9,,
587.38,2.300e-8,2.300e-8,,
587.4,4.832e-8,4.832e-8,,
587.43,1.447e-7,1.447e-7,,
587.45,2.970e-7,2.970e-7,,
587.48,8.590e-7,8.590e-7,,
587.5,1.724e-6,1.724e-6,,
587.52,3.427e-6,3.427e-6,,
587.55,9.442e-6,9.442e-6,,
587.57,1.834e-5,1.834e-5,,
587.6,4.882e-5,4.882e-5,,
587.62,9.269e-5,9.269e-5,,
587.65,2.383e-4,2.383e-4,,
587.67,4.421e-4,4.421e-4,,
587.7,1.098e-3,1.098e-3,,
587.72,1.991e-3,1.991e-3,,
587.75,4.777e-3,4.777e-3,,
587.77,8.462e-3,8.462e-3,,
587.8,1.961e-2,1.961e-2,,
587.82,3.395e-2,3.395e-2,,
587.85,7.602e-2,7.602e-2,,
587.87,1.286e-1,1.286e-1,,
587.9,2.781e-1,2.781e-1,,
587.92,4.598e-1,4.598e-1,,
587.94,7.532e-1,7.532e-1,,
587.97,1.552e+0,1.552e+0,,
587.99,2.484e+0,2.484e+0,,
588.02,4.945e+0,4.945e+0,,
588.04,7.734e+0,7.734e+0,,
588.07,1.487e+1,1.487e+1,,
588.09,2.273e+1,2.273e+1,,
588.12,4.222e+1,4.222e+1,,
588.14,6.306e+1,6.306e+1,,
588.17,1.132e+2,1.132e+2,,
588.19,1.652e+2,1.652e+2,,
588.22,2.863e+2,2.863e+2,,
588.24,4.083e+2,4.083e+2,,
588.27,6.837e+2,6.837e+2,,
588.29,9.529e+2,9.529e+2,,
588.32,1.541e+3,1.541e+3,,
588.34,2.099e+3,2.099e+3,,
588.36,2.833e+3,2.833e+3,,
588.39,4.366e+3,4.366e+3,,
588.41,5.757e+3,5.757e+3,,
588.44,8.570e+3,8.570e+3,,
588.46,1.104e+4,1.104e+4,,
588.49,1.588e+4,1.588e+4,,
588.51,2.000e+4,2.000e+4,,
588.54,2.778e+4,2.778e+4,,
588.56,3.419e+4,3.419e+4,,
588.59,4.588e+4,4.588e+4,,
588.61,5.517e+4,5.517e+4,,
588.64,7.151e+4,7.151e+4,,
588.66,8.404e+4,8.404e+4,,
588.69,1.052e+5,1.052e+5,,
588.71,1.209e+5,1.209e+5,,
588.74,1.462e+5,1.462e+5,,
588.76,1.641e+5,1.641e+5,,
588.78,1.825e+5,1.825e+5,,
588.81,2.103e+5,2.103e+5,,
588.83,2.286e+5,2.286e+5,,
588.86,2.546e+5,2.546e+5,,
588.88,2.704e+5,2.704e+5,,
588.91,2.910e+5,2.910e+5,,
588.93,3.022e+5,3.022e+5,,
588.96,3.145e+5,3.145e+5,,
588.98,3.194e+5,3.194e+5,,
589.01,3.216e+5,3.216e+5,,
589.03,3.197e+5,3.197e+5,,
589.06,3.120e+5,3.120e+5,,
589.08,3.040e+5,3.040e+5,,
589.11,2.884e+5,2.884e+5,,
589.13,2.762e+5,2.762e+5,,
589.16,2.562e+5,2.562e+5,,
589.18,2.423e+5,2.423e+5,,
589.2,2.286e+5,2.286e+5,,
589.23,2.090e+5,2.090e+5,,
589.25,1.971e+5,1.971e+5,,
589.28,1.817e+5,1.817e+5,,
589.3,1.733e+5,1.733e+5,,
589.33,1.639e+5,1.639e+5,,
589.35,1.596e+5,1.596e+5,,
589.38,1.560e+5,1.560e+5,,
589.4,1.554e+5,1.554e+5,,
589.43,1.563e+5,1.563e+5,,
589.45,1.578e+5,1.578e+5,,
589.48,1.607e+5,1.607e+5,,
589.5,1.627e+5,1.627e+5,,
589.53,1.651e+5,1.651e+5,,
589.55,1.659e+5,1.659e+5,,
589.58,1.655e+5,1.655e+5,,
589.6,1.639e+5,1.639e+5,,
589.62,1.612e+5,1.612e+5,,
589.65,1.550e+5,1.550e+5,,
589.67,1.496e+5,1.496e+5,,
589.7,1.395e+5,1.395e+5,,
589.72,1.317e+5,1.317e+5,,
589.75,1.190e+5,1.190e+5,,
589.77,1.099e+5,1.099e+5,,
589.8,9.595e+4,9.595e+4,,
589.82,8.667e+4,8.667e+4,,
589.85,7.314e+4,7.314e+4,,
589.87,6.458e+4,6.458e+4,,
589.9,5.266e+4,5.266e+4,,
589.92,4.545e+4,4.545e+4,,
589.95,3.581e+4,3.581e+4,,
589.97,3.020e+4,3.020e+4,,
590,2.299e+4,2.299e+4,,
590.02,1.895e+4,1.895e+4,,
590.04,1.547e+4,1.547e+4,,
590.07,1.122e+4,1.122e+4,,
590.09,8.958e+3,8.958e+3,,
590.12,6.277e+3,6.277e+3,,
590.14,4.896e+3,4.896e+3,,
590.17,3.315e+3,3.315e+3,,
590.19,2.526e+3,2.526e+3,,
590.22,1.652e+3,1.652e+3,,
590.24,1.231e+3,1.231e+3,,
590.27,7.776e+2,7.776e+2,,
590.29,5.660e+2,5.660e+2,,
590.32,3.455e+2,3.455e+2,,
590.34,2.458e+2,2.458e+2,,
590.37,1.449e+2,1.449e+2,,
590.39,1.007e+2,1.007e+2,,
590.42,5.739e+1,5.739e+1,,
590.44,3.899e+1,3.899e+1,,
590.46,2.624e+1,2.624e+1,,
590.49,1.425e+1,1.425e+1,,
590.51,9.371e+0,9.371e+0,,
590.54,4.914e+0,4.914e+0,,
590.56,3.159e+0,3.159e+0,,
590.59,1.600e+0,1.600e+0,,
590.61,1.005e+0,1.005e+0,,
590.64,4.920e-1,4.920e-1,,
590.66,3.020e-1,3.020e-1,,
590.69,1.428e-1,1.428e-1,,
590.71,8.567e-2,8.567e-2,,
590.74,3.913e-2,3.913e-2,,
590.76,2.294e-2,2.294e-2,,
590.79,1.012e-2,1.012e-2,,
590.81,5.800e-3,5.800e-3,,
590.84,2.473e-3,2.473e-3,,
590.86,1.384e-3,1.384e-3,,
590.88,7.681e-4,7.681e-4,,
590.91,3.120e-4,3.120e-4,,
590.93,1.692e-4,1.692e-4,,
590.96,6.637e-5,6.637e-5,,
590.98,3.517e-5,3.517e-5,,
591.01,1.333e-5,1.333e-5,,
591.03,6.903e-6,6.903e-6,,
591.06,2.528e-6,2.528e-6,,
591.08,1.279e-6,1.279e-6,,
591.11,4.525e-7,4.525e-7,,
591.13,2.238e-7,2.238e-7,,
591.16,7.648e-8,7.648e-8,,
591.18,3.696e-8,3.696e-8,,
591.21,1.220e-8,1.220e-8,,
591.23,5.763e-9,5.763e-9,,
591.26,1.838e-9,1.838e-9,,
591.28,8.483e-10,8.483e-10,,
591.3,3.879e-10,3.879e-10,,
591.33,1.179e-10,1.179e-10,,
591.35,5.269e-11,5.269e-11,,
591.38,1.547e-11,1.547e-11,,
591.4,6.756e-12,6.756e-12,,
613.54,3.668e-14,3.668e-14,,
613.56,8.083e-14,8.083e-14,,
613.59,2.602e-13,2.602e-13,,
613.61,5.613e-13,5.613e-13,,
613.64,1.751e-12,1.751e-12,,
613.66,3.698e-12,3.698e-12,,
613.69,1.117e-11,1.117e-11,,
613.71,2.311e-11,2.311e-11,,
613.74,6.764e-11,6.764e-11,,
613.76,1.370e-10,1.370e-10,,
613.79,3.884e-10,3.884e-10,,
613.81,7.700e-10,7.700e-10,,
613.84,2.116e-9,2.116e-9,,
613.86,4.106e-9,4.106e-9,,
613.88,7.904e-9,7.904e-9,,
613.91,2.077e-8,2.077e-8,,
613.93,3.915e-8,3.915e-8,,
613.96,9.969e-8,9.969e-8,,
613.98,1.839e-7,1.839e-7,,
614.01,4.538e-7,4.538e-7,,
614.03,8.198e-7,8.198e-7,,
614.06,1.959e-6,1.959e-6,,
614.08,3.466e-6,3.466e-6,,
614.11,8.024e-6,8.024e-6,,
614.13,1.390e-5,1.390e-5,,
614.16,3.117e-5,3.117e-5,,
614.18,5.286e-5,5.286e-5,,
614.21,1.149e-4,1.149e-4,,
614.23,1.907e-4,1.907e-4,,
614.25,3.140e-4,3.140e-4,,
614.28,6.528e-4,6.528e-4,,
614.3,1.052e-3,1.052e-3,,
614.33,2.119e-3,2.119e-3,,
614.35,3.344e-3,3.344e-3,,
614.38,6.526e-3,6.526e-3,,
614.4,1.008e-2,1.008e-2,,
614.43,1.906e-2,1.906e-2,,
614.45,2.884e-2,2.884e-2,,
614.48,5.282e-2,5.282e-2,,
614.5,7.824e-2,7.824e-2,,
614.53,1.388e-1,1.388e-1,,
614.55,2.013e-1,2.013e-1,,
614.58,3.461e-1,3.461e-1,,
614.6,4.915e-1,4.915e-1,,
614.63,8.186e-1,8.186e-1,,
614.65,1.138e+0,1.138e+0,,
614.67,1.569e+0,1.569e+0,,
614.7,2.500e+0,2.500e+0,,
614.72,3.374e+0,3.374e+0,,
614.75,5.208e+0,5.208e+0,,
614.77,6.882e+0,6.882e+0,,
614.8,1.029e+1,1.029e+1,,
614.82,1.332e+1,1.332e+1,,
614.85,1.929e+1,1.929e+1,,
614.87,2.444e+1,2.444e+1,,
614.9,3.431e+1,3.431e+1,,
614.92,4.255e+1,4.255e+1,,
614.95,5.786e+1,5.786e+1,,
614.97,7.028e+1,7.028e+1,,
615,9.258e+1,9.258e+1,,
615.02,1.101e+2,1.101e+2,,
615.05,1.405e+2,1.405e+2,,
615.07,1.636e+2,1.636e+2,,
615.09,1.889e+2,1.889e+2,,
615.12,2.307e+2,2.307e+2,,
615.14,2.607e+2,2.607e+2,,
615.17,3.085e+2,3.085e+2,,
615.19,3.415e+2,3.415e+2,,
615.22,3.915e+2,3.915e+2,,
615.24,4.245e+2,4.245e+2,,
615.27,4.717e+2,4.717e+2,,
615.29,5.009e+2,5.009e+2,,
615.32,5.399e+2,5.399e+2,,
615.34,5.618e+2,5.618e+2,,
615.37,5.877e+2,5.877e+2,,
615.39,5.999e+2,5.999e+2,,
615.42,6.103e+2,6.103e+2,,
615.44,6.121e+2,6.121e+2,,
615.47,6.076e+2,6.076e+2,,
615.49,6.006e+2,6.006e+2,,
615.51,5.911e+2,5.911e+2,,
615.54,5.738e+2,5.738e+2,,
615.56,5.615e+2,5.615e+2,,
615.59,5.443e+2,5.443e+2,,
615.61,5.350e+2,5.350e+2,,
615.64,5.269e+2,5.269e+2,,
615.66,5.265e+2,5.265e+2,,
615.69,5.353e+2,5.353e+2,,
615.71,5.483e+2,5.483e+2,,
615.74,5.790e+2,5.790e+2,,
615.76,6.070e+2,6.070e+2,,
615.79,6.600e+2,6.600e+2,,
615.81,7.018e+2,7.018e+2,,
615.84,7.722e+2,7.722e+2,,
615.86,8.229e+2,8.229e+2,,
615.89,9.014e+2,9.014e+2,,
615.91,9.535e+2,9.535e+2,,
615.93,1.004e+3,1.004e+3,,
615.96,1.072e+3,1.072e+3,,
615.98,1.112e+3,1.112e+3,,
616.01,1.158e+3,1.158e+3,,
616.03,1.179e+3,1.179e+3,,
616.06,1.194e+3,1.194e+3,,
616.08,1.192e+3,1.192e+3,,
616.11,1.171e+3,1.171e+3,,
616.13,1.146e+3,1.146e+3,,
616.16,1.092e+3,1.092e+3,,
616.18,1.046e+3,1.046e+3,,
616.21,9.662e+2,9.662e+2,,
616.23,9.068e+2,9.068e+2,,
616.26,8.117e+2,8.117e+2,,
616.28,7.460e+2,7.460e+2,,
616.31,6.470e+2,6.470e+2,,
616.33,5.822e+2,5.822e+2,,
616.35,5.196e+2,5.196e+2,,
616.38,4.311e+2,4.311e+2,,
616.4,3.767e+2,3.767e+2,,
616.43,3.029e+2,3.029e+2,,
616.45,2.591e+2,2.591e+2,,
616.48,2.019e+2,2.019e+2,,
616.5,1.691e+2,1.691e+2,,
616.53,1.276e+2,1.276e+2,,
616.55,1.047e+2,1.047e+2,,
616.58,7.655e+1,7.655e+1,,
616.6,6.148e+1,6.148e+1,,
616.63,4.356e+1,4.356e+1,,
616.65,3.426e+1,3.426e+1,,
616.68,2.351e+1,2.351e+1,,
616.7,1.811e+1,1.811e+1,,
616.73,1.204e+1,1.204e+1,,
616.75,9.079e+0,9.079e+0,,
616.77,6.787e+0,6.787e+0,,
616.8,4.319e+0,4.319e+0,,
616.82,3.161e+0,3.161e+0,,
616.85,1.949e+0,1.949e+0,,
616.87,1.397e+0,1.397e+0,,
616.9,8.344e-1,8.344e-1,,
616.92,5.855e-1,5.855e-1,,
616.95,3.389e-1,3.389e-1,,
616.97,2.329e-1,2.329e-1,,
617,1.306e-1,1.306e-1,,
617.02,8.784e-2,8.784e-2,,
617.05,4.772e-2,4.772e-2,,
617.07,3.144e-2,3.144e-2,,
617.1,1.655e-2,1.655e-2,,
617.12,1.067e-2,1.067e-2,,
617.15,5.443e-3,5.443e-3,,
617.17,3.438e-3,3.438e-3,,
617.19,2.153e-3,2.153e-3,,
617.22,1.050e-3,1.050e-3,,
