Wavelength (nm),Sum(calc),Ca I (3.8e-2),Ca II (9.5e-1),Ca III (1.3e-2)
708.39,3.269e-29,,1.372e-13,3.269e-29
708.42,1.289e-29,,1.372e-13,1.289e-29
708.44,6.878e-30,,1.372e-13,6.878e-30
708.47,2.648e-30,,1.373e-13,2.648e-30
708.49,1.390e-30,,1.373e-13,1.390e-30
708.52,5.225e-31,,1.373e-13,5.225e-31
708.54,2.700e-31,,1.373e-13,2.700e-31
708.57,9.906e-32,,1.373e-13,9.906e-32
708.59,5.037e-32,,1.373e-13,5.037e-32
708.61,2.544e-32,,1.374e-13,2.544e-32
728.66,1.827e-31,,1.496e-13,1.827e-31
728.69,4.898e-31,,1.497e-13,4.898e-31
728.71,9.382e-31,,1.497e-13,9.382e-31
728.73,1.786e-30,,1.497e-13,1.786e-30
728.76,4.641e-30,,1.497e-13,4.641e-30
728.78,8.706e-30,,1.497e-13,8.706e-30
728.81,2.212e-29,,1.497e-13,2.212e-29
728.83,4.087e-29,,1.497e-13,4.087e-29
728.86,1.015e-28,,1.498e-13,1.015e-28
728.88,1.848e-28,,1.498e-13,1.848e-28
728.91,4.488e-28,,1.498e-13,4.488e-28
728.93,8.048e-28,,1.498e-13,8.048e-28
728.96,1.911e-27,,1.498e-13,1.911e-27
728.98,3.377e-27,,1.498e-13,3.377e-27
729.01,7.841e-27,,1.498e-13,7.841e-27
729.03,1.365e-26,,1.499e-13,1.365e-26
729.06,3.098e-26,,1.499e-13,3.098e-26
729.08,5.312e-26,,1.499e-13,5.312e-26
729.1,9.054e-26,,1.499e-13,9.054e-26
729.13,1.992e-25,,1.499e-13,1.992e-25
729.15,3.344e-25,,1.499e-13,3.344e-25
729.18,7.195e-25,,1.500e-13,7.195e-25
729.2,1.190e-24,,1.500e-13,1.190e-24
729.23,2.503e-24,,1.500e-13,2.503e-24
729.25,4.079e-24,,1.500e-13,4.079e-24
729.28,8.389e-24,,1.500e-13,8.389e-24
729.3,1.347e-23,,1.500e-13,1.347e-23
729.33,2.708e-23,,1.500e-13,2.708e-23
729.35,4.282e-23,,1.501e-13,4.282e-23
729.38,8.421e-23,,1.501e-13,8.421e-23
729.4,1.312e-22,,1.501e-13,1.312e-22
729.43,2.522e-22,,1.501e-13,2.522e-22
729.45,3.871e-22,,1.501e-13,3.871e-22
729.48,7.277e-22,,1.501e-13,7.277e-22
729.5,1.100e-21,,1.501e-13,1.100e-21
729.52,1.653e-21,,1.502e-13,1.653e-21
729.55,3.012e-21,,1.502e-13,3.012e-21
729.57,4.460e-21,,1.502e-13,4.460e-21
729.6,7.944e-21,,1.502e-13,7.944e-21
729.62,1.159e-20,,1.502e-13,1.159e-20
729.65,2.018e-20,,1.502e-13,2.018e-20
729.67,2.900e-20,,1.503e-13,2.900e-20
729.7,4.938e-20,,1.503e-13,4.938e-20
729.72,6.990e-20,,1.503e-13,6.990e-20
729.75,1.164e-19,,1.503e-13,1.164e-19
729.77,1.623e-19,,1.503e-13,1.623e-19
729.8,2.643e-19,,1.503e-13,2.643e-19
729.82,3.630e-19,,1.503e-13,3.630e-19
729.85,5.779e-19,,1.504e-13,5.779e-19
729.87,7.821e-19,,1.504e-13,7.821e-19
729.89,1.052e-18,,1.504e-13,1.052e-18
729.92,1.623e-18,,1.504e-13,1.623e-18
729.94,2.151e-18,,1.504e-13,2.151e-18
729.97,3.245e-18,,1.504e-13,3.245e-18
729.99,4.236e-18,,1.504e-13,4.236e-18
730.02,6.248e-18,,1.505e-13,6.248e-18
730.04,8.035e-18,,1.505e-13,8.035e-18
730.07,1.159e-17,,1.505e-13,1.159e-17
730.09,1.468e-17,,1.505e-13,1.468e-17
730.12,2.070e-17,,1.505e-13,2.070e-17
730.14,2.584e-17,,1.505e-13,2.584e-17
730.17,3.563e-17,,1.506e-13,3.563e-17
730.19,4.381e-17,,1.506e-13,4.381e-17
730.22,5.907e-17,,1.506e-13,5.907e-17
730.24,7.155e-17,,1.506e-13,7.155e-17
730.27,9.432e-17,,1.506e-13,9.432e-17
730.29,1.126e-16,,1.506e-13,1.126e-16
730.31,1.335e-16,,1.506e-13,1.335e-16
730.34,1.706e-16,,1.507e-13,1.706e-16
730.36,1.993e-16,,1.507e-13,1.993e-16
730.39,2.489e-16,,1.507e-13,2.489e-16
730.41,2.866e-16,,1.507e-13,2.866e-16
730.44,3.500e-16,,1.507e-13,3.500e-16
730.46,3.969e-16,,1.507e-13,3.969e-16
730.49,4.740e-16,,1.508e-13,4.740e-16
730.51,5.296e-16,,1.508e-13,5.296e-16
730.54,6.183e-16,,1.508e-13,6.183e-16
730.56,6.805e-16,,1.508e-13,6.805e-16
730.59,7.770e-16,,1.508e-13,7.770e-16
730.61,8.424e-16,,1.508e-13,8.424e-16
730.64,9.405e-16,,1.508e-13,9.405e-16
730.66,1.005e-15,,1.509e-13,1.005e-15
730.68,1.067e-15,,1.509e-13,1.067e-15
730.71,1.154e-15,,1.509e-13,1.154e-15
730.73,1.207e-15,,1.509e-13,1.207e-15
730.76,1.277e-15,,1.509e-13,1.277e-15
730.78,1.315e-15,,1.509e-13,1.315e-15
730.81,1.360e-15,,1.510e-13,1.360e-15
730.83,1.381e-15,,1.510e-13,1.381e-15
730.86,1.397e-15,,1.510e-13,1.397e-15
730.88,1.397e-15,,1.510e-13,1.397e-15
730.91,1.381e-15,,1.510e-13,1.381e-15
730.93,1.360e-15,,1.510e-13,1.360e-15
730.96,1.315e-15,,1.510e-13,1.315e-15
730.98,1.277e-15,,1.511e-13,1.277e-15
731.01,1.207e-15,,1.511e-13,1.207e-15
731.03,1.154e-15,,1.511e-13,1.154e-15
731.06,1.067e-15,,1.511e-13,1.067e-15
731.08,1.005e-15,,1.511e-13,1.005e-15
731.1,9.405e-16,,1.511e-13,9.405e-16
731.13,8.424e-16,,1.511e-13,8.424e-16
731.15,7.770e-16,,1.512e-13,7.770e-16
731.18,6.805e-16,,1.512e-13,6.805e-16
731.2,6.183e-16,,1.512e-13,6.183e-16
731.23,5.296e-16,,1.512e-13,5.296e-16
731.25,4.740e-16,,1.512e-13,4.740e-16
731.28,3.969e-16,,1.512e-13,3.969e-16
731.3,3.500e-16,,1.513e-13,3.500e-16
731.33,2.866e-16,,1.513e-13,2.866e-16
731.35,2.489e-16,,1.513e-13,2.489e-16
731.38,1.993e-16,,1.513e-13,1.993e-16
731.4,1.706e-16,,1.513e-13,1.706e-16
731.43,1.335e-16,,1.513e-13,1.335e-16
731.45,1.126e-16,,1.513e-13,1.126e-16
731.47,9.432e-17,,1.514e-13,9.432e-17
731.5,7.155e-17,,1.514e-13,7.155e-17
731.52,5.907e-17,,1.514e-13,5.907e-17
731.55,4.381e-17,,1.514e-13,4.381e-17
731.57,3.563e-17,,1.514e-13,3.563e-17
731.6,2.584e-17,,1.514e-13,2.584e-17
731.62,2.070e-17,,1.514e-13,2.070e-17
731.65,1.468e-17,,1.515e-13,1.468e-17
731.67,1.159e-17,,1.515e-13,1.159e-17
731.7,8.035e-18,,1.515e-13,8.035e-18
731.72,6.248e-18,,1.515e-13,6.248e-18
731.75,4.236e-18,,1.515e-13,4.236e-18
731.77,3.245e-18,,1.515e-13,3.245e-18
731.8,2.151e-18,,1.516e-13,2.151e-18
731.82,1.623e-18,,1.516e-13,1.623e-18
731.85,1.052e-18,,1.516e-13,1.052e-18
731.87,7.821e-19,,1.516e-13,7.821e-19
731.89,5.779e-19,,1.516e-13,5.779e-19
731.92,3.630e-19,,1.516e-13,3.630e-19
731.94,2.643e-19,,1.516e-13,2.643e-19
731.97,1.623e-19,,1.517e-13,1.623e-19
731.99,1.164e-19,,1.517e-13,1.164e-19
732.02,6.990e-20,,1.517e-13,6.990e-20
732.04,4.938e-20,,1.517e-13,4.938e-20
732.07,2.900e-20,,1.517e-13,2.900e-20
732.09,2.018e-20,,1.517e-13,2.018e-20
732.12,1.159e-20,,1.518e-13,1.159e-20
732.14,7.944e-21,,1.518e-13,7.944e-21
732.17,4.460e-21,,1.518e-13,4.460e-21
732.19,3.012e-21,,1.518e-13,3.012e-21
732.22,1.653e-21,,1.518e-13,1.653e-21
732.24,1.100e-21,,1.518e-13,1.100e-21
732.26,7.277e-22,,1.518e-13,7.277e-22
732.29,3.871e-22,,1.519e-13,3.871e-22
732.31,2.522e-22,,1.519e-13,2.522e-22
732.34,1.312e-22,,1.519e-13,1.312e-22
732.36,8.421e-23,,1.519e-13,8.421e-23
732.39,4.282e-23,,1.519e-13,4.282e-23
732.41,2.708e-23,,1.519e-13,2.708e-23
732.44,1.347e-23,,1.519e-13,1.347e-23
732.46,8.389e-24,,1.520e-13,8.389e-24
732.49,4.079e-24,,1.520e-13,4.079e-24
732.51,2.503e-24,,1.520e-13,2.503e-24
732.54,1.190e-24,,1.520e-13,1.190e-24
732.56,7.195e-25,,1.520e-13,7.195e-25
732.59,3.344e-25,,1.520e-13,3.344e-25
732.61,1.992e-25,,1.521e-13,1.992e-25
732.64,9.054e-26,,1.521e-13,9.054e-26
732.66,5.312e-26,,1.521e-13,5.312e-26
732.68,3.098e-26,,1.521e-13,3.098e-26
732.71,1.365e-26,,1.521e-13,1.365e-26
732.73,7.841e-27,,1.521e-13,7.841e-27
732.76,3.377e-27,,1.521e-13,3.377e-27
732.78,1.911e-27,,1.522e-13,1.911e-27
732.81,8.048e-28,,1.522e-13,8.048e-28
732.83,4.488e-28,,1.522e-13,4.488e-28
732.86,1.848e-28,,1.522e-13,1.848e-28
732.88,1.015e-28,,1.522e-13,1.015e-28
732.91,4.087e-29,,1.522e-13,4.087e-29
732.93,2.212e-29,,1.522e-13,2.212e-29
732.96,8.706e-30,,1.523e-13,8.706e-30
732.98,4.641e-30,,1.523e-13,4.641e-30
733.01,1.786e-30,,1.523e-13,1.786e-30
733.03,9.382e-31,,1.523e-13,9.382e-31
733.05,4.898e-31,,1.523e-13,4.898e-31
733.08,1.827e-31,,1.523e-13,1.827e-31
780.7,1.460e-31,,1.815e-13,1.460e-31
780.73,3.669e-31,,1.815e-13,3.669e-31
780.75,6.740e-31,,1.815e-13,6.740e-31
780.77,1.231e-30,,1.815e-13,1.231e-30
780.8,3.012e-30,,1.816e-13,3.012e-30
780.82,5.431e-30,,1.816e-13,5.431e-30
780.85,1.303e-29,,1.816e-13,1.303e-29
780.87,2.319e-29,,1.816e-13,2.319e-29
780.9,5.453e-29,,1.816e-13,5.453e-29
780.92,9.581e-29,,1.816e-13,9.581e-29
780.95,2.210e-28,,1.817e-13,2.210e-28
780.97,3.832e-28,,1.817e-13,3.832e-28
781,8.666e-28,,1.817e-13,8.666e-28
781.02,1.483e-27,,1.817e-13,1.483e-27
781.05,3.290e-27,,1.817e-13,3.290e-27
781.07,5.558e-27,,1.817e-13,5.558e-27
781.1,1.209e-26,,1.818e-13,1.209e-26
781.12,2.016e-26,,1.818e-13,2.016e-26
781.14,3.344e-26,,1.818e-13,3.344e-26
781.17,7.076e-26,,1.818e-13,7.076e-26
781.19,1.159e-25,,1.818e-13,1.159e-25
781.22,2.404e-25,,1.818e-13,2.404e-25
781.24,3.886e-25,,1.818e-13,3.886e-25
781.27,7.907e-25,,1.819e-13,7.907e-25
781.29,1.261e-24,,1.819e-13,1.261e-24
781.32,2.517e-24,,1.819e-13,2.517e-24
781.34,3.963e-24,,1.819e-13,3.963e-24
781.37,7.755e-24,,1.819e-13,7.755e-24
781.39,1.205e-23,,1.819e-13,1.205e-23
781.42,2.312e-23,,1.819e-13,2.312e-23
781.44,3.547e-23,,1.820e-13,3.547e-23
781.47,6.675e-23,,1.820e-13,6.675e-23
781.49,1.011e-22,,1.820e-13,1.011e-22
781.52,1.865e-22,,1.820e-13,1.865e-22
781.54,2.787e-22,,1.820e-13,2.787e-22
781.56,4.144e-22,,1.820e-13,4.144e-22
781.59,7.439e-22,,1.821e-13,7.439e-22
781.61,1.092e-21,,1.821e-13,1.092e-21
781.64,1.922e-21,,1.821e-13,1.922e-21
781.66,2.784e-21,,1.821e-13,2.784e-21
781.69,4.805e-21,,1.821e-13,4.805e-21
781.71,6.870e-21,,1.821e-13,6.870e-21
781.74,1.163e-20,,1.821e-13,1.163e-20
781.76,1.641e-20,,1.822e-13,1.641e-20
781.79,2.725e-20,,1.822e-13,2.725e-20
781.81,3.795e-20,,1.822e-13,3.795e-20
781.84,6.178e-20,,1.822e-13,6.178e-20
781.86,8.494e-20,,1.822e-13,8.494e-20
781.89,1.356e-19,,1.822e-13,1.356e-19
781.91,1.840e-19,,1.822e-13,1.840e-19
781.93,2.484e-19,,1.823e-13,2.484e-19
781.96,3.858e-19,,1.823e-13,3.858e-19
781.98,5.140e-19,,1.823e-13,5.140e-19
782.01,7.829e-19,,1.823e-13,7.829e-19
782.03,1.030e-18,,1.823e-13,1.030e-18
782.06,1.538e-18,,1.823e-13,1.538e-18
782.08,1.996e-18,,1.824e-13,1.996e-18
782.11,2.924e-18,,1.824e-13,2.924e-18
782.13,3.747e-18,,1.824e-13,3.747e-18
782.16,5.381e-18,,1.824e-13,5.381e-18
782.18,6.805e-18,,1.824e-13,6.805e-18
782.21,9.585e-18,,1.824e-13,9.585e-18
782.23,1.196e-17,,1.824e-13,1.196e-17
782.26,1.653e-17,,1.825e-13,1.653e-17
782.28,2.036e-17,,1.825e-13,2.036e-17
782.31,2.758e-17,,1.825e-13,2.758e-17
782.33,3.354e-17,,1.825e-13,3.354e-17
782.35,4.057e-17,,1.825e-13,4.057e-17
782.38,5.347e-17,,1.825e-13,5.347e-17
782.4,6.385e-17,,1.825e-13,6.385e-17
782.43,8.250e-17,,1.826e-13,8.250e-17
782.45,9.724e-17,,1.826e-13,9.724e-17
782.48,1.232e-16,,1.826e-13,1.232e-16
782.5,1.434e-16,,1.826e-13,1.434e-16
782.53,1.781e-16,,1.826e-13,1.781e-16
782.55,2.046e-16,,1.826e-13,2.046e-16
782.58,2.493e-16,,1.827e-13,2.493e-16
782.6,2.825e-16,,1.827e-13,2.825e-16
782.63,3.376e-16,,1.827e-13,3.376e-16
782.65,3.777e-16,,1.827e-13,3.777e-16
782.68,4.426e-16,,1.827e-13,4.426e-16
782.7,4.887e-16,,1.827e-13,4.887e-16
782.72,5.368e-16,,1.827e-13,5.368e-16
782.75,6.120e-16,,1.828e-13,6.120e-16
782.77,6.636e-16,,1.828e-13,6.636e-16
782.8,7.419e-16,,1.828e-13,7.419e-16
782.82,7.940e-16,,1.828e-13,7.940e-16
782.85,8.705e-16,,1.828e-13,8.705e-16
782.87,9.195e-16,,1.828e-13,9.195e-16
782.9,9.885e-16,,1.829e-13,9.885e-16
782.92,1.031e-15,,1.829e-13,1.031e-15
782.95,1.087e-15,,1.829e-13,1.087e-15
782.97,1.118e-15,,1.829e-13,1.118e-15
783,1.156e-15,,1.829e-13,1.156e-15
783.02,1.174e-15,,1.829e-13,1.174e-15
783.05,1.191e-15,,1.829e-13,1.191e-15
783.07,1.194e-15,,1.830e-13,1.194e-15
783.1,1.187e-15,,1.830e-13,1.187e-15
783.12,1.174e-15,,1.830e-13,1.174e-15
783.14,1.156e-15,,1.830e-13,1.156e-15
783.17,1.119e-15,,1.830e-13,1.119e-15
783.19,1.087e-15,,1.830e-13,1.087e-15
783.22,1.031e-15,,1.830e-13,1.031e-15
783.24,9.893e-16,,1.831e-13,9.893e-16
783.27,9.207e-16,,1.831e-13,9.207e-16
783.29,8.720e-16,,1.831e-13,8.720e-16
783.32,7.963e-16,,1.831e-13,7.963e-16
783.34,7.449e-16,,1.831e-13,7.449e-16
783.37,6.679e-16,,1.831e-13,6.679e-16
783.39,6.175e-16,,1.832e-13,6.175e-16
783.42,5.447e-16,,1.832e-13,5.447e-16
783.44,4.985e-16,,1.832e-13,4.985e-16
783.47,4.341e-16,,1.832e-13,4.341e-16
783.49,3.948e-16,,1.832e-13,3.948e-16
783.51,3.587e-16,,1.832e-13,3.587e-16
783.54,3.112e-16,,1.832e-13,3.112e-16
783.56,2.842e-16,,1.833e-13,2.842e-16
783.59,2.510e-16,,1.833e-13,2.510e-16
783.61,2.341e-16,,1.833e-13,2.341e-16
783.64,2.164e-16,,1.833e-13,2.164e-16
783.66,2.099e-16,,1.833e-13,2.099e-16
783.69,2.083e-16,,1.833e-13,2.083e-16
783.71,2.127e-16,,1.833e-13,2.127e-16
783.74,2.274e-16,,1.834e-13,2.274e-16
783.76,2.427e-16,,1.834e-13,2.427e-16
783.79,2.737e-16,,1.834e-13,2.737e-16
783.81,2.998e-16,,1.834e-13,2.998e-16
783.84,3.467e-16,,1.834e-13,3.467e-16
783.86,3.829e-16,,1.834e-13,3.829e-16
783.89,4.445e-16,,1.835e-13,4.445e-16
783.91,4.900e-16,,1.835e-13,4.900e-16
783.93,5.386e-16,,1.835e-13,5.386e-16
783.96,6.168e-16,,1.835e-13,6.168e-16
783.98,6.718e-16,,1.835e-13,6.718e-16
784.01,7.573e-16,,1.835e-13,7.573e-16
784.03,8.155e-16,,1.835e-13,8.155e-16
784.06,9.031e-16,,1.836e-13,9.031e-16
784.08,9.607e-16,,1.836e-13,9.607e-16
784.11,1.044e-15,,1.836e-13,1.044e-15
784.13,1.097e-15,,1.836e-13,1.097e-15
784.16,1.169e-15,,1.836e-13,1.169e-15
784.18,1.213e-15,,1.836e-13,1.213e-15
784.21,1.268e-15,,1.837e-13,1.268e-15
784.23,1.298e-15,,1.837e-13,1.298e-15
784.26,1.331e-15,,1.837e-13,1.331e-15
784.28,1.345e-15,,1.837e-13,1.345e-15
784.3,1.352e-15,,1.837e-13,1.352e-15
784.33,1.349e-15,,1.837e-13,1.349e-15
784.35,1.339e-15,,1.837e-13,1.339e-15
784.38,1.311e-15,,1.838e-13,1.311e-15
784.4,1.284e-15,,1.838e-13,1.284e-15
784.43,1.232e-15,,1.838e-13,1.232e-15
784.45,1.191e-15,,1.838e-13,1.191e-15
784.48,1.121e-15,,1.838e-13,1.121e-15
784.5,1.070e-15,,1.838e-13,1.070e-15
784.53,9.876e-16,,1.839e-13,9.876e-16
784.55,9.303e-16,,1.839e-13,9.303e-16
784.58,8.422e-16,,1.839e-13,8.422e-16
784.6,7.830e-16,,1.839e-13,7.830e-16
784.63,6.952e-16,,1.839e-13,6.952e-16
784.65,6.380e-16,,1.839e-13,6.380e-16
784.68,5.555e-16,,1.839e-13,5.555e-16
784.7,5.032e-16,,1.840e-13,5.032e-16
784.72,4.535e-16,,1.840e-13,4.535e-16
784.75,3.842e-16,,1.840e-13,3.842e-16
784.77,3.417e-16,,1.840e-13,3.417e-16
784.8,2.839e-16,,1.840e-13,2.839e-16
784.82,2.493e-16,,1.840e-13,2.493e-16
784.85,2.031e-16,,1.840e-13,2.031e-16
784.87,1.761e-16,,1.841e-13,1.761e-16
784.9,1.407e-16,,1.841e-13,1.407e-16
784.92,1.204e-16,,1.841e-13,1.204e-16
784.95,9.431e-17,,1.841e-13,9.431e-17
784.97,7.964e-17,,1.841e-13,7.964e-17
785,6.120e-17,,1.841e-13,6.120e-17
785.02,5.101e-17,,1.842e-13,5.101e-17
785.05,3.844e-17,,1.842e-13,3.844e-17
785.07,3.163e-17,,1.842e-13,3.163e-17
785.09,2.589e-17,,1.842e-13,2.589e-17
785.12,1.899e-17,,1.842e-13,1.899e-17
785.14,1.534e-17,,1.842e-13,1.534e-17
785.17,1.103e-17,,1.842e-13,1.103e-17
785.19,8.797e-18,,1.843e-13,8.797e-18
785.22,6.204e-18,,1.843e-13,6.204e-18
785.24,4.884e-18,,1.843e-13,4.884e-18
785.27,3.378e-18,,1.843e-13,3.378e-18
785.29,2.625e-18,,1.843e-13,2.625e-18
785.32,1.780e-18,,1.843e-13,1.780e-18
785.34,1.365e-18,,1.843e-13,1.365e-18
785.37,9.082e-19,,1.844e-13,9.082e-19
785.39,6.876e-19,,1.844e-13,6.876e-19
785.42,4.485e-19,,1.844e-13,4.485e-19
785.44,3.352e-19,,1.844e-13,3.352e-19
785.47,2.144e-19,,1.844e-13,2.144e-19
785.49,1.582e-19,,1.844e-13,1.582e-19
785.51,1.161e-19,,1.845e-13,1.161e-19
785.54,7.224e-20,,1.845e-13,7.224e-20
785.56,5.232e-20,,1.845e-13,5.232e-20
785.59,3.194e-20,,1.845e-13,3.194e-20
785.61,2.284e-20,,1.845e-13,2.284e-20
785.64,1.367e-20,,1.845e-13,1.367e-20
785.66,9.648e-21,,1.845e-13,9.648e-21
785.69,5.664e-21,,1.846e-13,5.664e-21
785.71,3.946e-21,,1.846e-13,3.946e-21
785.74,2.272e-21,,1.846e-13,2.272e-21
785.76,1.562e-21,,1.846e-13,1.562e-21
785.79,8.820e-22,,1.846e-13,8.820e-22
785.81,5.986e-22,,1.846e-13,5.986e-22
785.84,3.315e-22,,1.847e-13,3.315e-22
785.86,2.221e-22,,1.847e-13,2.221e-22
785.88,1.480e-22,,1.847e-13,1.480e-22
785.91,7.975e-23,,1.847e-13,7.975e-23
785.93,5.246e-23,,1.847e-13,5.246e-23
785.96,2.772e-23,,1.847e-13,2.772e-23
785.98,1.800e-23,,1.847e-13,1.800e-23
786.01,9.328e-24,,1.848e-13,9.328e-24
786.03,5.979e-24,,1.848e-13,5.979e-24
786.06,3.038e-24,,1.848e-13,3.038e-24
786.08,1.922e-24,,1.848e-13,1.922e-24
786.11,9.580e-25,,1.848e-13,9.580e-25
786.13,5.983e-25,,1.848e-13,5.983e-25
786.16,2.924e-25,,1.849e-13,2.924e-25
786.18,1.802e-25,,1.849e-13,1.802e-25
786.21,8.639e-26,,1.849e-13,8.639e-26
786.23,5.257e-26,,1.849e-13,5.257e-26
786.26,2.471e-26,,1.849e-13,2.471e-26
786.28,1.484e-26,,1.849e-13,1.484e-26
786.3,8.867e-27,,1.849e-13,8.867e-27
786.33,4.055e-27,,1.850e-13,4.055e-27
786.35,2.392e-27,,1.850e-13,2.392e-27
786.38,1.073e-27,,1.850e-13,1.073e-27
786.4,6.245e-28,,1.850e-13,6.245e-28
786.43,2.747e-28,,1.850e-13,2.747e-28
786.45,1.579e-28,,1.850e-13,1.579e-28
786.48,6.809e-29,,1.850e-13,6.809e-29
786.5,3.862e-29,,1.851e-13,3.862e-29
786.53,1.634e-29,,1.851e-13,1.634e-29
786.55,9.148e-30,,1.851e-13,9.148e-30
786.58,3.795e-30,,1.851e-13,3.795e-30
786.6,2.097e-30,,1.851e-13,2.097e-30
786.63,8.533e-31,,1.851e-13,8.533e-31
786.65,4.655e-31,,1.852e-13,4.655e-31
786.67,2.526e-31,,1.852e-13,2.526e-31
787.44,2.931e-31,,1.856e-13,2.931e-31
787.46,5.409e-31,,1.856e-13,5.409e-31
787.49,1.344e-30,,1.857e-13,1.344e-30
787.51,2.449e-30,,1.857e-13,2.449e-30
787.54,5.966e-30,,1.857e-13,5.966e-30
787.56,1.073e-29,,1.857e-13,1.073e-29
787.59,2.566e-29,,1.857e-13,2.566e-29
787.61,4.557e-29,,1.857e-13,4.557e-29
787.64,1.069e-28,,1.858e-13,1.069e-28
787.66,1.874e-28,,1.858e-13,1.874e-28
787.69,4.310e-28,,1.858e-13,4.310e-28
787.71,7.461e-28,,1.858e-13,7.461e-28
787.74,1.683e-27,,1.858e-13,1.683e-27
787.76,2.877e-27,,1.858e-13,2.877e-27
787.79,6.368e-27,,1.858e-13,6.368e-27
787.81,1.074e-26,,1.859e-13,1.074e-26
787.84,2.333e-26,,1.859e-13,2.333e-26
787.86,3.886e-26,,1.859e-13,3.886e-26
787.88,6.441e-26,,1.859e-13,6.441e-26
787.91,1.361e-25,,1.859e-13,1.361e-25
787.93,2.227e-25,,1.859e-13,2.227e-25
787.96,4.617e-25,,1.860e-13,4.617e-25
787.98,7.459e-25,,1.860e-13,7.459e-25
788.01,1.517e-24,,1.860e-13,1.517e-24
788.03,2.419e-24,,1.860e-13,2.419e-24
788.06,4.825e-24,,1.860e-13,4.825e-24
788.08,7.598e-24,,1.860e-13,7.598e-24
788.11,1.487e-23,,1.860e-13,1.487e-23
788.13,2.311e-23,,1.861e-13,2.311e-23
788.16,4.436e-23,,1.861e-13,4.436e-23
788.18,6.808e-23,,1.861e-13,6.808e-23
788.21,1.282e-22,,1.861e-13,1.282e-22
788.23,1.942e-22,,1.861e-13,1.942e-22
788.25,2.928e-22,,1.861e-13,2.928e-22
788.28,5.366e-22,,1.861e-13,5.366e-22
788.3,7.986e-22,,1.862e-13,7.986e-22
788.33,1.436e-21,,1.862e-13,1.436e-21
788.35,2.109e-21,,1.862e-13,2.109e-21
788.38,3.721e-21,,1.862e-13,3.721e-21
788.4,5.397e-21,,1.862e-13,5.397e-21
788.43,9.337e-21,,1.862e-13,9.337e-21
788.45,1.337e-20,,1.863e-13,1.337e-20
788.48,2.269e-20,,1.863e-13,2.269e-20
788.5,3.208e-20,,1.863e-13,3.208e-20
788.53,5.341e-20,,1.863e-13,5.341e-20
788.55,7.454e-20,,1.863e-13,7.454e-20
788.58,1.217e-19,,1.863e-13,1.217e-19
788.6,1.678e-19,,1.863e-13,1.678e-19
788.63,2.687e-19,,1.864e-13,2.687e-19
788.65,3.656e-19,,1.864e-13,3.656e-19
788.67,4.948e-19,,1.864e-13,4.948e-19
788.7,7.716e-19,,1.864e-13,7.716e-19
788.72,1.031e-18,,1.864e-13,1.031e-18
788.75,1.577e-18,,1.864e-13,1.577e-18
788.77,2.081e-18,,1.864e-13,2.081e-18
788.8,3.122e-18,,1.865e-13,3.122e-18
788.82,4.066e-18,,1.865e-13,4.066e-18
788.85,5.985e-18,,1.865e-13,5.985e-18
788.87,7.696e-18,,1.865e-13,7.696e-18
788.9,1.111e-17,,1.865e-13,1.111e-17
788.92,1.411e-17,,1.865e-13,1.411e-17
788.95,1.998e-17,,1.866e-13,1.998e-17
788.97,2.504e-17,,1.866e-13,2.504e-17
789,3.479e-17,,1.866e-13,3.479e-17
789.02,4.304e-17,,1.866e-13,4.304e-17
789.04,5.298e-17,,1.866e-13,5.298e-17
789.07,7.166e-17,,1.866e-13,7.166e-17
789.09,8.708e-17,,1.866e-13,8.708e-17
789.12,1.155e-16,,1.867e-13,1.155e-16
789.14,1.386e-16,,1.867e-13,1.386e-16
789.17,1.804e-16,,1.867e-13,1.804e-16
789.19,2.137e-16,,1.867e-13,2.137e-16
789.22,2.728e-16,,1.867e-13,2.728e-16
789.24,3.190e-16,,1.867e-13,3.190e-16
789.27,3.995e-16,,1.868e-13,3.995e-16
789.29,4.613e-16,,1.868e-13,4.613e-16
789.32,5.667e-16,,1.868e-13,5.667e-16
789.34,6.458e-16,,1.868e-13,6.458e-16
789.37,7.783e-16,,1.868e-13,7.783e-16
789.39,8.758e-16,,1.868e-13,8.758e-16
789.42,1.035e-15,,1.868e-13,1.035e-15
789.44,1.150e-15,,1.869e-13,1.150e-15
789.46,1.271e-15,,1.869e-13,1.271e-15
789.49,1.463e-15,,1.869e-13,1.463e-15
789.51,1.596e-15,,1.869e-13,1.596e-15
789.54,1.802e-15,,1.869e-13,1.802e-15
789.56,1.941e-15,,1.869e-13,1.941e-15
789.59,2.149e-15,,1.870e-13,2.149e-15
789.61,2.285e-15,,1.870e-13,2.285e-15
789.64,2.483e-15,,1.870e-13,2.483e-15
789.66,2.607e-15,,1.870e-13,2.607e-15
789.69,2.777e-15,,1.870e-13,2.777e-15
789.71,2.879e-15,,1.870e-13,2.879e-15
789.74,3.009e-15,,1.870e-13,3.009e-15
789.76,3.079e-15,,1.871e-13,3.079e-15
789.79,3.157e-15,,1.871e-13,3.157e-15
789.81,3.190e-15,,1.871e-13,3.190e-15
789.83,3.206e-15,,1.871e-13,3.206e-15
789.86,3.200e-15,,1.871e-13,3.200e-15
789.88,3.176e-15,,1.871e-13,3.176e-15
789.91,3.109e-15,,1.871e-13,3.109e-15
789.93,3.046e-15,,1.872e-13,3.046e-15
789.96,2.925e-15,,1.872e-13,2.925e-15
