Wavelength (nm),Sum(calc),Na I (4.5e-2),Na II (9.5e-1),Na III (3.4e-19)
420.555,4.691e-22,4.691e-22,1.304e-57,
420.556,2.312e-22,2.312e-22,1.305e-57,
420.558,5.447e-23,5.447e-23,1.305e-57,
420.56,1.232e-23,1.232e-23,1.305e-57,
420.561,5.771e-24,5.771e-24,1.305e-57,
420.563,1.228e-24,1.228e-24,1.306e-57,
420.565,2.509e-25,2.509e-25,1.306e-57,
420.566,1.117e-25,1.117e-25,1.306e-57,
420.568,2.147e-26,2.147e-26,1.306e-57,
420.57,3.961e-27,3.961e-27,1.307e-57,
420.571,1.676e-27,1.676e-27,1.307e-57,
420.573,2.909e-28,2.909e-28,1.307e-57,
420.575,4.848e-29,4.848e-29,1.307e-57,
420.576,1.949e-29,1.949e-29,1.308e-57,
420.578,3.056e-30,3.056e-30,1.308e-57,
420.58,4.601e-31,4.601e-31,1.308e-57,
420.581,1.758e-31,1.758e-31,1.308e-57,
420.583,2.489e-32,2.489e-32,1.309e-57,
420.585,3.385e-33,3.385e-33,1.309e-57,
420.586,1.229e-33,1.229e-33,1.309e-57,
420.588,1.572e-34,1.572e-34,1.310e-57,
420.59,1.931e-35,1.931e-35,1.310e-57,
420.591,6.663e-36,6.663e-36,1.310e-57,
420.593,7.697e-37,7.697e-37,1.310e-57,
420.595,8.537e-38,8.537e-38,1.311e-57,
420.596,2.800e-38,2.800e-38,1.311e-57,
420.598,2.922e-39,2.922e-39,1.311e-57,
420.6,2.927e-40,2.927e-40,1.311e-57,
420.601,9.124e-41,9.124e-41,1.312e-57,
420.603,8.599e-42,8.599e-42,1.312e-57,
420.605,7.780e-43,7.780e-43,1.312e-57,
420.606,2.305e-43,2.305e-43,1.312e-57,
420.608,1.962e-44,1.962e-44,1.313e-57,
420.61,1.603e-45,1.603e-45,1.313e-57,
420.611,4.514e-46,4.514e-46,1.313e-57,
420.613,3.471e-47,3.471e-47,1.313e-57,
420.615,2.562e-48,2.562e-48,1.314e-57,
420.616,6.855e-49,6.855e-49,1.314e-57,
420.618,4.760e-50,4.760e-50,1.314e-57,
420.62,3.173e-51,3.173e-51,1.314e-57,
420.621,8.069e-52,8.069e-52,1.315e-57,
420.623,5.061e-53,5.061e-53,1.315e-57,
420.625,3.048e-54,3.048e-54,1.315e-57,
420.626,7.365e-55,7.365e-55,1.315e-57,
420.628,4.172e-56,4.172e-56,1.316e-57,
420.63,2.269e-57,2.269e-57,1.316e-57,
420.631,5.212e-58,5.212e-58,1.316e-57,
432.315,2.670e-42,2.670e-42,3.135e-57,
432.316,1.093e-41,1.093e-41,3.135e-57,
432.318,1.782e-40,1.782e-40,3.136e-57,
432.32,2.795e-39,2.795e-39,3.136e-57,
432.321,1.091e-38,1.091e-38,3.136e-57,
432.323,1.615e-37,1.615e-37,3.137e-57,
432.325,2.301e-36,2.301e-36,3.137e-57,
432.326,8.559e-36,8.559e-36,3.137e-57,
432.328,1.151e-34,1.151e-34,3.137e-57,
432.33,1.489e-33,1.489e-33,3.138e-57,
432.331,5.278e-33,5.278e-33,3.138e-57,
432.333,6.445e-32,6.445e-32,3.138e-57,
432.335,7.573e-31,7.573e-31,3.138e-57,
432.336,2.559e-30,2.559e-30,3.139e-57,
432.338,2.838e-29,2.838e-29,3.139e-57,
432.34,3.029e-28,3.029e-28,3.139e-57,
432.341,9.752e-28,9.752e-28,3.139e-57,
432.343,9.823e-27,9.823e-27,3.140e-57,
432.345,9.522e-26,9.522e-26,3.140e-57,
432.346,2.922e-25,2.922e-25,3.140e-57,
432.348,2.673e-24,2.673e-24,3.140e-57,
432.35,2.353e-23,2.353e-23,3.141e-57,
432.351,6.882e-23,6.882e-23,3.141e-57,
432.353,5.719e-22,5.719e-22,3.141e-57,
432.355,4.573e-21,4.573e-21,3.142e-57,
432.356,1.274e-20,1.274e-20,3.142e-57,
432.358,9.618e-20,9.618e-20,3.142e-57,
432.36,6.985e-19,6.985e-19,3.142e-57,
432.361,1.855e-18,1.855e-18,3.142e-57,
432.363,1.272e-17,1.272e-17,3.143e-57,
432.365,8.387e-17,8.387e-17,3.143e-57,
432.366,2.123e-16,2.123e-16,3.143e-57,
432.368,1.322e-15,1.322e-15,3.144e-57,
432.37,7.918e-15,7.918e-15,3.144e-57,
432.371,1.910e-14,1.910e-14,3.144e-57,
432.373,1.080e-13,1.080e-13,3.144e-57,
432.375,5.876e-13,5.876e-13,3.145e-57,
432.376,1.351e-12,1.351e-12,3.145e-57,
432.378,6.938e-12,6.938e-12,3.145e-57,
432.38,3.428e-11,3.428e-11,3.145e-57,
432.381,7.512e-11,7.512e-11,3.146e-57,
432.383,3.504e-10,3.504e-10,3.146e-57,
432.385,1.572e-9,1.572e-9,3.146e-57,
432.386,3.283e-9,3.283e-9,3.146e-57,
432.388,1.391e-8,1.391e-8,3.147e-57,
432.39,5.670e-8,5.670e-8,3.147e-57,
432.391,1.128e-7,1.128e-7,3.147e-57,
432.393,4.341e-7,4.341e-7,3.147e-57,
432.395,1.607e-6,1.607e-6,3.148e-57,
432.396,3.048e-6,3.048e-6,3.148e-57,
432.398,1.065e-5,1.065e-5,3.148e-57,
432.4,3.582e-5,3.582e-5,3.149e-57,
432.401,6.474e-5,6.474e-5,3.149e-57,
432.403,2.055e-4,2.055e-4,3.149e-57,
432.405,6.275e-4,6.275e-4,3.149e-57,
432.406,1.081e-3,1.081e-3,3.150e-57,
432.408,3.116e-3,3.116e-3,3.150e-57,
432.41,8.642e-3,8.642e-3,3.150e-57,
432.411,1.419e-2,1.419e-2,3.150e-57,
432.413,3.714e-2,3.714e-2,3.151e-57,
432.415,9.357e-2,9.357e-2,3.151e-57,
432.416,1.464e-1,1.464e-1,3.151e-57,
432.418,3.481e-1,3.481e-1,3.151e-57,
432.42,7.964e-1,7.964e-1,3.152e-57,
432.421,1.187e+0,1.187e+0,3.152e-57,
432.423,2.564e+0,2.564e+0,3.152e-57,
432.425,5.329e+0,5.329e+0,3.152e-57,
432.426,7.572e+0,7.572e+0,3.153e-57,
432.428,1.485e+1,1.485e+1,3.153e-57,
432.43,2.803e+1,2.803e+1,3.153e-57,
432.431,3.796e+1,3.796e+1,3.153e-57,
432.433,6.763e+1,6.763e+1,3.154e-57,
432.435,1.159e+2,1.159e+2,3.154e-57,
432.436,1.496e+2,1.496e+2,3.154e-57,
432.438,2.421e+2,2.421e+2,3.154e-57,
432.44,3.769e+2,3.769e+2,3.155e-57,
432.441,4.636e+2,4.636e+2,3.155e-57,
432.443,6.813e+2,6.813e+2,3.155e-57,
432.445,9.634e+2,9.634e+2,3.156e-57,
432.446,1.129e+3,1.129e+3,3.156e-57,
432.448,1.507e+3,1.507e+3,3.156e-57,
432.45,1.936e+3,1.936e+3,3.156e-57,
432.451,2.162e+3,2.162e+3,3.157e-57,
432.453,2.621e+3,2.621e+3,3.157e-57,
432.455,3.058e+3,3.058e+3,3.157e-57,
432.456,3.255e+3,3.255e+3,3.157e-57,
432.458,3.584e+3,3.584e+3,3.158e-57,
432.46,3.797e+3,3.797e+3,3.158e-57,
432.461,3.852e+3,3.852e+3,3.158e-57,
432.463,3.852e+3,3.852e+3,3.158e-57,
432.465,3.707e+3,3.707e+3,3.159e-57,
432.466,3.584e+3,3.584e+3,3.159e-57,
432.468,3.255e+3,3.255e+3,3.159e-57,
432.47,2.845e+3,2.845e+3,3.159e-57,
432.471,2.621e+3,2.621e+3,3.160e-57,
432.473,2.162e+3,2.162e+3,3.160e-57,
432.475,1.716e+3,1.716e+3,3.160e-57,
432.476,1.507e+3,1.507e+3,3.160e-57,
432.478,1.129e+3,1.129e+3,3.161e-57,
432.48,8.140e+2,8.140e+2,3.161e-57,
432.481,6.813e+2,6.813e+2,3.161e-57,
432.483,4.636e+2,4.636e+2,3.161e-57,
432.485,3.035e+2,3.035e+2,3.162e-57,
432.486,2.421e+2,2.421e+2,3.162e-57,
432.488,1.496e+2,1.496e+2,3.162e-57,
432.49,8.898e+1,8.898e+1,3.163e-57,
432.491,6.763e+1,6.763e+1,3.163e-57,
432.493,3.796e+1,3.796e+1,3.163e-57,
432.495,2.050e+1,2.050e+1,3.163e-57,
432.496,1.485e+1,1.485e+1,3.164e-57,
432.498,7.572e+0,7.572e+0,3.164e-57,
432.5,3.715e+0,3.715e+0,3.164e-57,
432.501,2.564e+0,2.564e+0,3.164e-57,
432.503,1.187e+0,1.187e+0,3.165e-57,
432.505,5.290e-1,5.290e-1,3.165e-57,
432.506,3.481e-1,3.481e-1,3.165e-57,
432.508,1.464e-1,1.464e-1,3.165e-57,
432.51,5.923e-2,5.923e-2,3.166e-57,
432.511,3.714e-2,3.714e-2,3.166e-57,
432.513,1.419e-2,1.419e-2,3.166e-57,
432.515,5.214e-3,5.214e-3,3.166e-57,
432.516,3.116e-3,3.116e-3,3.167e-57,
432.518,1.081e-3,1.081e-3,3.167e-57,
432.52,3.608e-4,3.608e-4,3.167e-57,
432.521,2.055e-4,2.055e-4,3.167e-57,
432.523,6.474e-5,6.474e-5,3.168e-57,
432.525,1.963e-5,1.963e-5,3.168e-57,
432.526,1.065e-5,1.065e-5,3.168e-57,
432.528,3.048e-6,3.048e-6,3.168e-57,
432.53,8.393e-7,8.393e-7,3.169e-57,
432.531,4.341e-7,4.341e-7,3.169e-57,
432.533,1.128e-7,1.128e-7,3.169e-57,
432.535,2.822e-8,2.822e-8,3.170e-57,
432.536,1.391e-8,1.391e-8,3.170e-57,
432.538,3.283e-9,3.283e-9,3.170e-57,
432.54,7.458e-10,7.458e-10,3.170e-57,
432.541,3.504e-10,3.504e-10,3.171e-57,
432.543,7.512e-11,7.512e-11,3.171e-57,
432.545,1.550e-11,1.550e-11,3.171e-57,
432.546,6.938e-12,6.938e-12,3.171e-57,
432.548,1.351e-12,1.351e-12,3.172e-57,
432.55,2.531e-13,2.531e-13,3.172e-57,
432.551,1.080e-13,1.080e-13,3.172e-57,
432.553,1.910e-14,1.910e-14,3.172e-57,
432.555,3.251e-15,3.251e-15,3.173e-57,
432.556,1.322e-15,1.322e-15,3.173e-57,
432.558,2.123e-16,2.123e-16,3.173e-57,
432.56,3.282e-17,3.282e-17,3.173e-57,
432.561,1.272e-17,1.272e-17,3.174e-57,
432.563,1.855e-18,1.855e-18,3.174e-57,
432.565,2.604e-19,2.604e-19,3.174e-57,
432.566,9.618e-20,9.618e-20,3.174e-57,
432.568,1.274e-20,1.274e-20,3.175e-57,
432.57,1.625e-21,1.625e-21,3.175e-57,
432.571,5.719e-22,5.719e-22,3.175e-57,
432.573,6.882e-23,6.882e-23,3.176e-57,
432.575,7.970e-24,7.970e-24,3.176e-57,
432.576,2.673e-24,2.673e-24,3.176e-57,
432.578,2.922e-25,2.922e-25,3.176e-57,
432.58,3.073e-26,3.073e-26,3.177e-57,
432.581,9.823e-27,9.823e-27,3.177e-57,
432.583,9.752e-28,9.752e-28,3.177e-57,
432.585,9.316e-29,9.316e-29,3.177e-57,
432.586,2.838e-29,2.838e-29,3.178e-57,
432.588,2.559e-30,2.559e-30,3.178e-57,
432.59,2.220e-31,2.220e-31,3.178e-57,
432.591,6.445e-32,6.445e-32,3.178e-57,
432.593,5.278e-33,5.278e-33,3.179e-57,
432.595,4.159e-34,4.159e-34,3.179e-57,
432.596,1.151e-34,1.151e-34,3.179e-57,
432.598,8.559e-36,8.559e-36,3.179e-57,
432.6,6.125e-37,6.125e-37,3.180e-57,
432.601,1.615e-37,1.615e-37,3.180e-57,
432.603,1.091e-38,1.091e-38,3.180e-57,
432.605,7.092e-40,7.092e-40,3.180e-57,
432.606,1.782e-40,1.782e-40,3.181e-57,
432.608,1.093e-41,1.093e-41,3.181e-57,
434.264,3.439e-57,8.996e-42,3.439e-57,
434.266,5.679e-56,8.994e-42,5.679e-56,
434.267,2.275e-55,8.992e-42,2.275e-55,
434.269,3.548e-54,8.990e-42,3.548e-54,
434.271,5.327e-53,8.988e-42,5.327e-53,
434.272,2.035e-52,8.986e-42,2.035e-52,
434.274,2.884e-51,8.984e-42,2.884e-51,
434.276,3.936e-50,8.982e-42,3.936e-50,
434.277,1.433e-49,8.981e-42,1.433e-49,
434.279,1.847e-48,8.978e-42,1.847e-48,
434.281,2.292e-47,8.976e-42,2.292e-47,
434.282,7.956e-47,8.975e-42,7.956e-47,
434.284,9.321e-46,8.972e-42,9.321e-46,
434.286,1.051e-44,8.970e-42,1.051e-44,
434.287,3.479e-44,8.969e-42,3.479e-44,
434.289,3.705e-43,8.967e-42,3.705e-43,
434.291,3.798e-42,8.964e-42,3.798e-42,
434.292,1.199e-41,8.963e-42,1.199e-41,
434.294,1.160e-40,8.961e-42,1.160e-40,
434.296,1.081e-39,8.958e-42,1.081e-39,
434.297,3.254e-39,8.957e-42,3.254e-39,
434.299,2.863e-38,8.955e-42,2.863e-38,
434.301,2.425e-37,8.953e-42,2.425e-37,
434.302,6.958e-37,8.951e-42,6.958e-37,
434.304,5.566e-36,8.949e-42,5.566e-36,
434.306,4.286e-35,8.947e-42,4.286e-35,
434.307,1.172e-34,8.945e-42,1.172e-34,
434.309,8.525e-34,8.943e-42,8.525e-34,
434.311,5.967e-33,8.941e-42,5.967e-33,
434.312,1.556e-32,8.940e-42,1.556e-32,
434.314,1.029e-31,8.937e-42,1.029e-31,
434.316,6.544e-31,8.935e-42,6.544e-31,
434.317,1.627e-30,8.934e-42,1.627e-30,
434.319,9.778e-30,8.931e-42,9.778e-30,
434.321,5.655e-29,8.929e-42,5.655e-29,
434.322,1.341e-28,8.928e-42,1.341e-28,
434.324,7.323e-28,8.926e-42,7.323e-28,
434.326,3.850e-27,8.923e-42,3.850e-27,
434.327,8.702e-27,8.922e-42,8.702e-27,
434.329,4.321e-26,8.920e-42,4.321e-26,
434.331,2.065e-25,8.917e-42,2.065e-25,
434.332,4.450e-25,8.916e-42,4.450e-25,
434.334,2.009e-24,8.914e-42,2.009e-24,
434.336,8.726e-24,8.912e-42,8.726e-24,
434.337,1.793e-23,8.910e-42,1.793e-23,
434.339,7.356e-23,8.908e-42,7.356e-23,
434.341,2.905e-22,8.906e-42,2.905e-22,
434.342,5.691e-22,8.905e-42,5.691e-22,
434.344,2.122e-21,8.902e-42,2.122e-21,
434.346,7.619e-21,8.900e-42,7.619e-21,
434.347,1.423e-20,8.899e-42,1.423e-20,
434.349,4.825e-20,8.896e-42,4.825e-20,
434.351,1.574e-19,8.894e-42,1.574e-19,
434.352,2.804e-19,8.893e-42,2.804e-19,
434.354,8.641e-19,8.890e-42,8.641e-19,
434.356,2.563e-18,8.888e-42,2.563e-18,
434.357,4.352e-18,8.887e-42,4.352e-18,
434.359,1.219e-17,8.885e-42,1.219e-17,
434.361,3.288e-17,8.882e-42,3.288e-17,
434.362,5.322e-17,8.881e-42,5.322e-17,
434.364,1.355e-16,8.879e-42,1.355e-16,
434.366,3.322e-16,8.876e-42,3.322e-16,
434.367,5.127e-16,8.875e-42,5.127e-16,
434.369,1.187e-15,8.873e-42,1.187e-15,
434.371,2.645e-15,8.871e-42,2.645e-15,
434.372,3.892e-15,8.869e-42,3.892e-15,
434.374,8.190e-15,8.867e-42,8.190e-15,
434.376,1.659e-14,8.865e-42,1.659e-14,
434.377,2.327e-14,8.864e-42,2.327e-14,
434.379,4.452e-14,8.861e-42,4.452e-14,
434.381,8.197e-14,8.859e-42,8.197e-14,
434.382,1.096e-13,8.858e-42,1.096e-13,
434.384,1.907e-13,8.855e-42,1.907e-13,
434.386,3.191e-13,8.853e-42,3.191e-13,
434.387,4.070e-13,8.852e-42,4.070e-13,
434.389,6.433e-13,8.849e-42,6.433e-13,
434.391,9.788e-13,8.847e-42,9.788e-13,
434.392,1.190e-12,8.846e-42,1.190e-12,
434.394,1.710e-12,8.844e-42,1.710e-12,
434.396,2.365e-12,8.841e-42,2.365e-12,
434.397,2.742e-12,8.840e-42,2.742e-12,
434.399,3.581e-12,8.838e-42,3.581e-12,
434.401,4.503e-12,8.835e-42,4.503e-12,
434.402,4.977e-12,8.834e-42,4.977e-12,
434.404,5.909e-12,8.832e-42,5.909e-12,
434.406,6.753e-12,8.830e-42,6.753e-12,
434.407,7.117e-12,8.828e-42,7.117e-12,
434.409,7.682e-12,8.826e-42,7.682e-12,
434.411,7.980e-12,8.824e-42,7.980e-12,
434.412,8.018e-12,8.823e-42,8.018e-12,
434.414,7.867e-12,8.820e-42,7.867e-12,
434.416,7.429e-12,8.818e-42,7.429e-12,
434.417,7.117e-12,8.817e-42,7.117e-12,
434.419,6.347e-12,8.814e-42,6.347e-12,
434.421,5.449e-12,8.812e-42,5.449e-12,
434.422,4.977e-12,8.811e-42,4.977e-12,
434.424,4.035e-12,8.809e-42,4.035e-12,
434.426,3.149e-12,8.806e-42,3.149e-12,
434.427,2.742e-12,8.805e-42,2.742e-12,
434.429,2.021e-12,8.803e-42,2.021e-12,
434.431,1.433e-12,8.800e-42,1.433e-12,
434.432,1.190e-12,8.799e-42,1.190e-12,
434.434,7.973e-13,8.797e-42,7.973e-13,
434.436,5.141e-13,8.794e-42,5.141e-13,
434.437,4.070e-13,8.793e-42,4.070e-13,
434.439,2.478e-13,8.791e-42,2.478e-13,
434.441,1.453e-13,8.789e-42,1.453e-13,
434.442,1.096e-13,8.787e-42,1.096e-13,
434.444,6.070e-14,8.785e-42,6.070e-14,
434.446,3.234e-14,8.783e-42,3.234e-14,
434.447,2.327e-14,8.782e-42,2.327e-14,
434.449,1.171e-14,8.779e-42,1.171e-14,
434.451,5.673e-15,8.777e-42,5.673e-15,
434.452,3.892e-15,8.776e-42,3.892e-15,
434.454,1.780e-15,8.773e-42,1.780e-15,
434.456,7.839e-16,8.771e-42,7.839e-16,
434.457,5.127e-16,8.770e-42,5.127e-16,
434.459,2.132e-16,8.768e-42,2.132e-16,
434.461,8.533e-17,8.765e-42,8.533e-17,
434.462,5.322e-17,8.764e-42,5.322e-17,
434.464,2.012e-17,8.762e-42,2.012e-17,
434.466,7.319e-18,8.759e-42,7.319e-18,
434.467,4.352e-18,8.758e-42,4.352e-18,
434.469,1.495e-18,8.756e-42,1.495e-18,
434.471,4.946e-19,8.753e-42,4.946e-19,
434.472,2.804e-19,8.752e-42,2.804e-19,
434.474,8.757e-20,8.750e-42,8.757e-20,
434.476,2.633e-20,8.748e-42,2.633e-20,
434.477,1.423e-20,8.746e-42,1.423e-20,
434.479,4.041e-21,8.744e-42,4.041e-21,
434.481,1.104e-21,8.742e-42,1.104e-21,
434.482,5.691e-22,8.741e-42,5.691e-22,
434.484,1.469e-22,8.738e-42,1.469e-22,
434.486,3.649e-23,8.736e-42,3.649e-23,
434.487,1.793e-23,8.735e-42,1.793e-23,
434.489,4.206e-24,8.732e-42,4.206e-24,
434.491,9.499e-25,8.730e-42,9.499e-25,
434.492,4.450e-25,8.729e-42,4.450e-25,
434.494,9.491e-26,8.727e-42,9.491e-26,
434.496,1.948e-26,8.724e-42,1.948e-26,
434.497,8.702e-27,8.723e-42,8.702e-27,
434.499,1.687e-27,8.721e-42,1.687e-27,
434.501,3.148e-28,8.718e-42,3.148e-28,
434.502,1.341e-28,8.717e-42,1.341e-28,
434.504,2.363e-29,8.715e-42,2.363e-29,
434.506,4.008e-30,8.712e-42,4.008e-30,
434.507,1.627e-30,8.711e-42,1.627e-30,
434.509,2.607e-31,8.709e-42,2.607e-31,
434.511,4.020e-32,8.707e-42,4.020e-32,
434.512,1.556e-32,8.705e-42,1.556e-32,
434.514,2.266e-33,8.703e-42,2.266e-33,
434.516,3.176e-34,8.701e-42,3.176e-34,
434.517,1.172e-34,8.700e-42,1.172e-34,
434.519,1.552e-35,8.697e-42,1.552e-35,
434.521,1.977e-36,8.695e-42,1.977e-36,
434.522,6.958e-37,8.694e-42,6.958e-37,
434.524,8.373e-38,8.691e-42,8.373e-38,
434.526,9.698e-39,8.689e-42,9.698e-39,
434.527,3.254e-39,8.688e-42,3.254e-39,
434.529,3.559e-40,8.686e-42,3.559e-40,
434.531,3.748e-41,8.683e-42,3.748e-41,
434.532,1.199e-41,8.682e-42,1.199e-41,
434.534,1.192e-42,8.680e-42,1.192e-42,
434.536,1.141e-43,8.677e-42,1.141e-43,
434.537,3.479e-44,8.676e-42,3.479e-44,
434.539,3.145e-45,8.674e-42,3.145e-45,
434.541,2.736e-46,8.672e-42,2.736e-46,
434.542,7.956e-47,8.670e-42,7.956e-47,
434.544,6.537e-48,8.668e-42,6.537e-48,
434.546,5.170e-49,8.666e-42,5.170e-49,
434.547,1.433e-49,8.664e-42,1.433e-49,
434.549,1.071e-50,8.662e-42,1.071e-50,
434.551,7.697e-52,8.660e-42,7.697e-52,
434.552,2.035e-52,8.659e-42,2.035e-52,
434.554,1.381e-53,8.656e-42,1.381e-53,
434.556,9.028e-55,8.654e-42,9.028e-55,
434.557,2.275e-55,8.653e-42,2.275e-55,
434.559,1.404e-56,8.650e-42,1.404e-56,
436.71,2.292e-57,6.132e-42,2.292e-57,
436.712,3.738e-56,6.130e-42,3.738e-56,
436.713,1.488e-55,6.128e-42,1.488e-55,
436.715,2.294e-54,6.126e-42,2.294e-54,
436.717,3.405e-53,6.124e-42,3.405e-53,
436.718,1.293e-52,6.123e-42,1.293e-52,
436.72,1.814e-51,6.120e-42,1.814e-51,
436.722,2.450e-50,6.118e-42,2.450e-50,
436.723,8.877e-50,6.117e-42,8.877e-50,
436.725,1.133e-48,6.114e-42,1.133e-48,
436.727,1.393e-47,6.112e-42,1.393e-47,
436.728,4.813e-47,6.111e-42,4.813e-47,
436.73,5.590e-46,6.108e-42,5.590e-46,
436.732,6.252e-45,6.106e-42,6.252e-45,
436.733,2.062e-44,6.105e-42,2.062e-44,
436.735,2.179e-43,6.103e-42,2.179e-43,
436.737,2.218e-42,6.100e-42,2.218e-42,
436.738,6.975e-42,6.099e-42,6.975e-42,
436.74,6.709e-41,6.097e-42,6.709e-41,
436.742,6.213e-40,6.094e-42,6.213e-40,
436.743,1.864e-39,6.093e-42,1.864e-39,
436.745,1.632e-38,6.091e-42,1.632e-38,
436.747,1.375e-37,6.089e-42,1.375e-37,
436.748,3.936e-37,6.087e-42,3.936e-37,
436.75,3.135e-36,6.085e-42,3.135e-36,
436.752,2.404e-35,6.083e-42,2.404e-35,
436.753,6.565e-35,6.082e-42,6.565e-35,
436.755,4.758e-34,6.079e-42,4.758e-34,
436.757,3.321e-33,6.077e-42,3.321e-33,
436.758,8.650e-33,6.076e-42,8.650e-33,
436.76,5.705e-32,6.073e-42,5.705e-32,
436.762,3.623e-31,6.071e-42,3.623e-31,
436.763,9.002e-31,6.070e-42,9.002e-31,
436.765,5.403e-30,6.068e-42,5.403e-30,
436.767,3.122e-29,6.065e-42,3.122e-29,
436.768,7.401e-29,6.064e-42,7.401e-29,
436.77,4.042e-28,6.062e-42,4.042e-28,
436.772,2.126e-27,6.059e-42,2.126e-27,
436.773,4.806e-27,6.058e-42,4.806e-27,
436.775,2.389e-26,6.056e-42,2.389e-26,
436.777,1.143e-25,6.053e-42,1.143e-25,
436.778,2.466e-25,6.052e-42,2.466e-25,
436.78,1.115e-24,6.050e-42,1.115e-24,
436.782,4.857e-24,6.048e-42,4.857e-24,
436.783,9.993e-24,6.046e-42,9.993e-24,
436.785,4.113e-23,6.044e-42,4.113e-23,
436.787,1.630e-22,6.042e-42,1.630e-22,
436.788,3.199e-22,6.041e-42,3.199e-22,
436.79,1.198e-21,6.038e-42,1.198e-21,
436.792,4.321e-21,6.036e-42,4.321e-21,
436.793,8.090e-21,6.035e-42,8.090e-21,
436.795,2.757e-20,6.032e-42,2.757e-20,
436.797,9.048e-20,6.030e-42,9.048e-20,
436.798,1.616e-19,6.029e-42,1.616e-19,
436.8,5.012e-19,6.027e-42,5.012e-19,
436.802,1.497e-18,6.024e-42,1.497e-18,
436.803,2.550e-18,6.023e-42,2.550e-18,
436.805,7.197e-18,6.021e-42,7.197e-18,
436.807,1.956e-17,6.018e-42,1.956e-17,
436.808,3.179e-17,6.017e-42,3.179e-17,
436.81,8.164e-17,6.015e-42,8.164e-17,
436.812,2.019e-16,6.012e-42,2.019e-16,
436.813,3.131e-16,6.011e-42,3.131e-16,
436.815,7.316e-16,6.009e-42,7.316e-16,
436.817,1.646e-15,6.007e-42,1.646e-15,
436.818,2.435e-15,6.005e-42,2.435e-15,
436.82,5.179e-15,6.003e-42,5.179e-15,
436.822,1.061e-14,6.001e-42,1.061e-14,
436.823,1.496e-14,6.000e-42,1.496e-14,
436.825,2.896e-14,5.997e-42,2.896e-14,
436.827,5.396e-14,5.995e-42,5.396e-14,
436.828,7.263e-14,5.994e-42,7.263e-14,
436.83,1.279e-13,5.991e-42,1.279e-13,
436.832,2.169e-13,5.989e-42,2.169e-13,
436.833,2.785e-13,5.988e-42,2.785e-13,
436.835,4.463e-13,5.986e-42,4.463e-13,
436.837,6.888e-13,5.983e-42,6.888e-13,
436.838,8.436e-13,5.982e-42,8.436e-13,
436.84,1.230e-12,5.980e-42,1.230e-12,
436.842,1.728e-12,5.977e-42,1.728e-12,
436.843,2.018e-12,5.976e-42,2.018e-12,
436.845,2.679e-12,5.974e-42,2.679e-12,
436.847,3.423e-12,5.971e-42,3.423e-12,
436.848,3.815e-12,5.970e-42,3.815e-12,
436.85,4.607e-12,5.968e-42,4.607e-12,
436.852,5.358e-12,5.966e-42,5.358e-12,
436.853,5.696e-12,5.964e-42,5.696e-12,
436.855,6.260e-12,5.962e-42,6.260e-12,
436.857,6.624e-12,5.960e-42,6.624e-12,
436.858,6.719e-12,5.959e-42,6.719e-12,
436.86,6.719e-12,5.956e-42,6.719e-12,
436.862,6.470e-12,5.954e-42,6.470e-12,
436.863,6.260e-12,5.953e-42,6.260e-12,
436.865,5.696e-12,5.950e-42,5.696e-12,
436.867,4.992e-12,5.948e-42,4.992e-12,
436.868,4.607e-12,5.947e-42,4.607e-12,
436.87,3.815e-12,5.945e-42,3.815e-12,
436.872,3.042e-12,5.942e-42,3.042e-12,
436.873,2.679e-12,5.941e-42,2.679e-12,
436.875,2.018e-12,5.939e-42,2.018e-12,
436.877,1.465e-12,5.936e-42,1.465e-12,
436.878,1.230e-12,5.935e-42,1.230e-12,
436.88,8.436e-13,5.933e-42,8.436e-13,
436.882,5.571e-13,5.931e-42,5.571e-13,
436.883,4.463e-13,5.929e-42,4.463e-13,
436.885,2.785e-13,5.927e-42,2.785e-13,
436.887,1.674e-13,5.925e-42,1.674e-13,
436.888,1.279e-13,5.923e-42,1.279e-13,
436.89,7.263e-14,5.921e-42,7.263e-14,
436.892,3.972e-14,5.919e-42,3.972e-14,
436.893,2.896e-14,5.918e-42,2.896e-14,
436.895,1.496e-14,5.915e-42,1.496e-14,
436.897,7.446e-15,5.913e-42,7.446e-15,
436.898,5.179e-15,5.912e-42,5.179e-15,
436.9,2.435e-15,5.909e-42,2.435e-15,
436.902,1.103e-15,5.907e-42,1.103e-15,
436.903,7.316e-16,5.906e-42,7.316e-16,
436.905,3.131e-16,5.904e-42,3.131e-16,
436.907,1.290e-16,5.901e-42,1.290e-16,
436.908,8.164e-17,5.900e-42,8.164e-17,
436.91,3.179e-17,5.898e-42,3.179e-17,
436.912,1.192e-17,5.895e-42,1.192e-17,
436.913,7.197e-18,5.894e-42,7.197e-18,
436.915,2.550e-18,5.892e-42,2.550e-18,
436.917,8.702e-19,5.890e-42,8.702e-19,
436.918,5.012e-19,5.888e-42,5.012e-19,
436.92,1.616e-19,5.886e-42,1.616e-19,
436.922,5.018e-20,5.884e-42,5.018e-20,
436.923,2.757e-20,5.883e-42,2.757e-20,
436.925,8.090e-21,5.880e-42,8.090e-21,
436.927,2.286e-21,5.878e-42,2.286e-21,
436.928,1.198e-21,5.877e-42,1.198e-21,
436.93,3.199e-22,5.874e-42,3.199e-22,
436.932,8.226e-23,5.872e-42,8.226e-23,
