Wavelength (nm),Sum(calc),K I (3.1e-2),K II (9.7e-1),K III (2.7e-11)
643.045,7.689e-10,2.898e-17,7.689e-10,
643.05,4.204e-10,2.899e-17,4.204e-10,
643.055,2.271e-10,2.899e-17,2.271e-10,
643.06,1.212e-10,2.899e-17,1.212e-10,
643.065,6.388e-11,2.899e-17,6.388e-11,
643.07,3.327e-11,2.899e-17,3.327e-11,
643.075,1.712e-11,2.899e-17,1.712e-11,
643.08,8.706e-12,2.900e-17,8.706e-12,
643.085,4.373e-12,2.900e-17,4.373e-12,
643.09,2.170e-12,2.900e-17,2.170e-12,
643.095,1.064e-12,2.900e-17,1.064e-12,
643.1,5.154e-13,2.900e-17,5.154e-13,
643.105,2.467e-13,2.900e-17,2.467e-13,
643.11,1.166e-13,2.900e-17,1.166e-13,
643.115,5.448e-14,2.901e-17,5.448e-14,
643.12,2.514e-14,2.901e-17,2.514e-14,
643.125,1.146e-14,2.901e-17,1.146e-14,
643.13,5.164e-15,2.901e-17,5.164e-15,
643.135,2.298e-15,2.901e-17,2.298e-15,
643.14,1.011e-15,2.901e-17,1.011e-15,
643.146,3.710e-16,2.902e-17,3.710e-16,
643.151,1.589e-16,2.902e-17,1.589e-16,
643.156,6.720e-17,2.902e-17,6.720e-17,
643.161,2.808e-17,2.902e-17,2.808e-17,
643.166,1.159e-17,2.902e-17,1.159e-17,
643.171,4.730e-18,2.902e-17,4.730e-18,
643.176,1.906e-18,2.903e-17,1.906e-18,
643.181,7.590e-19,2.903e-17,7.590e-19,
643.186,2.986e-19,2.903e-17,2.986e-19,
643.191,1.160e-19,2.903e-17,1.160e-19,
643.196,4.455e-20,2.903e-17,4.455e-20,
643.201,1.690e-20,2.903e-17,1.690e-20,
643.206,6.335e-21,2.903e-17,6.335e-21,
643.211,2.346e-21,2.904e-17,2.346e-21,
643.216,8.581e-22,2.904e-17,8.581e-22,
643.221,3.101e-22,2.904e-17,3.101e-22,
643.226,1.107e-22,2.904e-17,1.107e-22,
643.231,3.907e-23,2.904e-17,3.907e-23,
690.642,4.389e-17,4.389e-17,,
690.647,1.158e-16,1.158e-16,,
690.652,3.025e-16,3.025e-16,,
690.657,7.817e-16,7.817e-16,,
690.662,1.999e-15,1.999e-15,,
690.667,5.060e-15,5.060e-15,,
690.672,1.267e-14,1.267e-14,,
690.677,3.141e-14,3.141e-14,,
690.682,7.702e-14,7.702e-14,,
690.687,1.869e-13,1.869e-13,,
690.692,4.490e-13,4.490e-13,,
690.697,1.067e-12,1.067e-12,,
690.702,2.510e-12,2.510e-12,,
690.707,5.842e-12,5.842e-12,,
690.712,1.346e-11,1.346e-11,,
690.717,3.067e-11,3.067e-11,,
690.722,6.917e-11,6.917e-11,,
690.727,1.544e-10,1.544e-10,,
690.733,3.991e-10,3.991e-10,,
690.738,8.705e-10,8.705e-10,,
690.743,1.879e-9,1.879e-9,,
690.748,4.014e-9,4.014e-9,,
690.753,8.484e-9,8.484e-9,,
690.758,1.775e-8,1.775e-8,,
690.763,3.674e-8,3.674e-8,,
690.768,7.525e-8,7.525e-8,,
690.773,1.525e-7,1.525e-7,,
690.778,3.060e-7,3.060e-7,,
690.783,6.075e-7,6.075e-7,,
690.788,1.193e-6,1.193e-6,,
690.793,2.320e-6,2.320e-6,,
690.798,4.463e-6,4.463e-6,,
690.803,8.496e-6,8.496e-6,,
690.808,1.600e-5,1.600e-5,,
690.813,2.984e-5,2.984e-5,,
690.818,5.505e-5,5.505e-5,,
690.823,1.005e-4,1.005e-4,,
690.828,1.816e-4,1.816e-4,,
690.833,3.246e-4,3.246e-4,,
690.838,5.743e-4,5.743e-4,,
690.843,1.005e-3,1.005e-3,,
690.848,1.742e-3,1.742e-3,,
690.854,3.322e-3,3.322e-3,,
690.859,5.625e-3,5.625e-3,,
690.864,9.424e-3,9.424e-3,,
690.869,1.563e-2,1.563e-2,,
690.874,2.564e-2,2.564e-2,,
690.879,4.163e-2,4.163e-2,,
690.884,6.688e-2,6.688e-2,,
690.889,1.063e-1,1.063e-1,,
690.894,1.673e-1,1.673e-1,,
690.899,2.606e-1,2.606e-1,,
690.904,4.015e-1,4.015e-1,,
690.909,6.122e-1,6.122e-1,,
690.914,9.237e-1,9.237e-1,,
690.919,1.379e+0,1.379e+0,,
690.924,2.038e+0,2.038e+0,,
690.929,2.980e+0,2.980e+0,,
690.934,4.313e+0,4.313e+0,,
690.939,6.176e+0,6.176e+0,,
690.944,8.752e+0,8.752e+0,,
690.949,1.227e+1,1.227e+1,,
690.954,1.703e+1,1.703e+1,,
690.959,2.339e+1,2.339e+1,,
690.964,3.178e+1,3.178e+1,,
690.969,4.274e+1,4.274e+1,,
690.975,6.015e+1,6.015e+1,,
690.98,7.905e+1,7.905e+1,,
690.985,1.028e+2,1.028e+2,,
690.99,1.323e+2,1.323e+2,,
690.995,1.685e+2,1.685e+2,,
691,2.124e+2,2.124e+2,,
691.005,2.649e+2,2.649e+2,,
691.01,3.269e+2,3.269e+2,,
691.015,3.993e+2,3.993e+2,,
691.02,4.825e+2,4.825e+2,,
691.025,5.771e+2,5.771e+2,,
691.03,6.831e+2,6.831e+2,,
691.035,8.001e+2,8.001e+2,,
691.04,9.273e+2,9.273e+2,,
691.045,1.064e+3,1.064e+3,,
691.05,1.207e+3,1.207e+3,,
691.055,1.356e+3,1.356e+3,,
691.06,1.507e+3,1.507e+3,,
691.065,1.658e+3,1.658e+3,,
691.07,1.805e+3,1.805e+3,,
691.075,1.944e+3,1.944e+3,,
691.08,2.072e+3,2.072e+3,,
691.085,2.186e+3,2.186e+3,,
691.09,2.281e+3,2.281e+3,,
691.096,2.369e+3,2.369e+3,,
691.101,2.417e+3,2.417e+3,,
691.106,2.440e+3,2.440e+3,,
691.111,2.437e+3,2.437e+3,,
691.116,2.409e+3,2.409e+3,,
691.121,2.357e+3,2.357e+3,,
691.126,2.281e+3,2.281e+3,,
691.131,2.186e+3,2.186e+3,,
691.136,2.072e+3,2.072e+3,,
691.141,1.944e+3,1.944e+3,,
691.146,1.805e+3,1.805e+3,,
691.151,1.658e+3,1.658e+3,,
691.156,1.507e+3,1.507e+3,,
691.161,1.356e+3,1.356e+3,,
691.166,1.207e+3,1.207e+3,,
691.171,1.064e+3,1.064e+3,,
691.176,9.273e+2,9.273e+2,,
691.181,8.001e+2,8.001e+2,,
691.186,6.831e+2,6.831e+2,,
691.191,5.771e+2,5.771e+2,,
691.196,4.825e+2,4.825e+2,,
691.201,3.993e+2,3.993e+2,,
691.206,3.269e+2,3.269e+2,,
691.211,2.649e+2,2.649e+2,,
691.217,2.029e+2,2.029e+2,,
691.222,1.607e+2,1.607e+2,,
691.227,1.259e+2,1.259e+2,,
691.232,9.763e+1,9.763e+1,,
691.237,7.491e+1,7.491e+1,,
691.242,5.688e+1,5.688e+1,,
691.247,4.274e+1,4.274e+1,,
691.252,3.178e+1,3.178e+1,,
691.257,2.339e+1,2.339e+1,,
691.262,1.703e+1,1.703e+1,,
691.267,1.227e+1,1.227e+1,,
691.272,8.752e+0,8.752e+0,,
691.277,6.176e+0,6.176e+0,,
691.282,4.313e+0,4.313e+0,,
691.287,2.980e+0,2.980e+0,,
691.292,2.038e+0,2.038e+0,,
691.297,1.379e+0,1.379e+0,,
691.302,9.237e-1,9.237e-1,,
691.307,6.122e-1,6.122e-1,,
691.312,4.015e-1,4.015e-1,,
691.317,2.606e-1,2.606e-1,,
691.322,1.673e-1,1.673e-1,,
691.327,1.063e-1,1.063e-1,,
691.333,6.088e-2,6.088e-2,,
691.338,3.781e-2,3.781e-2,,
691.343,2.324e-2,2.324e-2,,
691.348,1.413e-2,1.413e-2,,
691.353,8.507e-3,8.507e-3,,
691.358,5.067e-3,5.067e-3,,
691.363,2.986e-3,2.986e-3,,
691.368,1.742e-3,1.742e-3,,
691.373,1.005e-3,1.005e-3,,
691.378,5.743e-4,5.743e-4,,
691.383,3.246e-4,3.246e-4,,
691.388,1.816e-4,1.816e-4,,
