Wavelength (nm),Sum(calc),Li I (4.0e-2),Li II (9.6e-1),Li III (5.9e-34)
828.0682,2.552e-105,,,2.552e-105
828.0685,6.979e-105,,,6.979e-105
828.0687,1.357e-104,,,1.357e-104
828.069,3.647e-104,,,3.647e-104
828.0692,7.010e-104,,,7.010e-104
828.0695,1.851e-103,,,1.851e-103
828.0698,4.839e-103,,,4.839e-103
828.07,9.127e-103,,,9.127e-103
828.0703,2.344e-102,,,2.344e-102
828.0705,4.370e-102,,,4.370e-102
828.0708,1.103e-101,,,1.103e-101
828.0711,2.754e-101,,,2.754e-101
828.0713,5.040e-101,,,5.040e-101
828.0716,1.237e-100,,,1.237e-100
828.0718,2.237e-100,,,2.237e-100
828.0721,5.395e-100,,,5.395e-100
828.0724,1.287e-99,,,1.287e-99
828.0726,2.285e-99,,,2.285e-99
828.0729,5.359e-99,,,5.359e-99
828.0731,9.404e-99,,,9.404e-99
828.0734,2.167e-98,,,2.167e-98
828.0737,4.940e-98,,,4.940e-98
828.0739,8.509e-98,,,8.509e-98
828.0742,1.906e-97,,,1.906e-97
828.0744,3.245e-97,,,3.245e-97
828.0747,7.145e-97,,,7.145e-97
828.075,1.557e-96,,,1.557e-96
828.0752,2.601e-96,,,2.601e-96
828.0755,5.568e-96,,,5.568e-96
828.0757,9.195e-96,,,9.195e-96
828.076,1.934e-95,,,1.934e-95
828.0763,4.027e-95,,,4.027e-95
828.0765,6.528e-95,,,6.528e-95
828.0768,1.335e-94,,,1.335e-94
828.077,2.139e-94,,,2.139e-94
828.0773,4.300e-94,,,4.300e-94
828.0776,8.554e-94,,,8.554e-94
828.0778,1.345e-93,,,1.345e-93
828.0781,2.629e-93,,,2.629e-93
828.0783,4.086e-93,,,4.086e-93
828.0786,7.849e-93,,,7.849e-93
828.0789,1.492e-92,,,1.492e-92
828.0791,2.276e-92,,,2.276e-92
828.0794,4.251e-92,,,4.251e-92
828.0796,6.409e-92,,,6.409e-92
828.0799,1.176e-91,,,1.176e-91
828.0802,2.136e-91,,,2.136e-91
828.0804,3.162e-91,,,3.162e-91
828.0807,5.642e-91,,,5.642e-91
828.0809,8.253e-91,,,8.253e-91
828.0812,1.447e-90,,,1.447e-90
828.0815,2.512e-90,,,2.512e-90
828.0817,3.606e-90,,,3.606e-90
828.082,6.149e-90,,,6.149e-90
828.0822,8.726e-90,,,8.726e-90
828.0825,1.462e-89,,,1.462e-89
828.0828,2.425e-89,,,2.425e-89
828.083,3.377e-89,,,3.377e-89
828.0833,5.503e-89,,,5.503e-89
828.0835,7.575e-89,,,7.575e-89
828.0838,1.213e-88,,,1.213e-88
828.0841,1.922e-88,,,1.922e-88
828.0843,2.597e-88,,,2.597e-88
828.0846,4.043e-88,,,4.043e-88
828.0848,5.400e-88,,,5.400e-88
828.0851,8.261e-88,,,8.261e-88
828.0854,1.251e-87,,,1.251e-87
828.0856,1.639e-87,,,1.639e-87
828.0859,2.439e-87,,,2.439e-87
828.0861,3.160e-87,,,3.160e-87
828.0864,4.620e-87,,,4.620e-87
828.0867,6.683e-87,,,6.683e-87
828.0869,8.498e-87,,,8.498e-87
828.0872,1.208e-86,,,1.208e-86
828.0874,1.518e-86,,,1.518e-86
828.0877,2.121e-86,,,2.121e-86
828.088,2.932e-86,,,2.932e-86
828.0882,3.617e-86,,,3.617e-86
828.0885,4.913e-86,,,4.913e-86
828.0887,5.991e-86,,,5.991e-86
828.089,7.996e-86,,,7.996e-86
828.0893,1.056e-85,,,1.056e-85
828.0895,1.264e-85,,,1.264e-85
828.0898,1.640e-85,,,1.640e-85
828.09,1.941e-85,,,1.941e-85
828.0903,2.475e-85,,,2.475e-85
828.0906,3.123e-85,,,3.123e-85
828.0908,3.626e-85,,,3.626e-85
828.0911,4.497e-85,,,4.497e-85
828.0913,5.161e-85,,,5.161e-85
828.0916,6.290e-85,,,6.290e-85
828.0919,7.585e-85,,,7.585e-85
828.0921,8.543e-85,,,8.543e-85
828.0924,1.012e-84,,,1.012e-84
828.0926,1.127e-84,,,1.127e-84
828.0929,1.312e-84,,,1.312e-84
828.0932,1.512e-84,,,1.512e-84
828.0934,1.652e-84,,,1.652e-84
828.0937,1.871e-84,,,1.871e-84
828.0939,2.021e-84,,,2.021e-84
828.0942,2.249e-84,,,2.249e-84
828.0945,2.476e-84,,,2.476e-84
828.0947,2.624e-84,,,2.624e-84
828.095,2.839e-84,,,2.839e-84
828.0952,2.975e-84,,,2.975e-84
828.0955,3.163e-84,,,3.163e-84
828.0958,3.328e-84,,,3.328e-84
828.096,3.422e-84,,,3.422e-84
828.0963,3.538e-84,,,3.538e-84
828.0965,3.596e-84,,,3.596e-84
828.0968,3.653e-84,,,3.653e-84
828.0971,3.672e-84,,,3.672e-84
828.0973,3.664e-84,,,3.664e-84
828.0976,3.619e-84,,,3.619e-84
828.0978,3.569e-84,,,3.569e-84
828.0981,3.464e-84,,,3.464e-84
828.0984,3.328e-84,,,3.328e-84
828.0986,3.221e-84,,,3.221e-84
828.0989,3.040e-84,,,3.040e-84
828.0991,2.908e-84,,,2.908e-84
828.0994,2.697e-84,,,2.697e-84
828.0997,2.476e-84,,,2.476e-84
828.0999,2.325e-84,,,2.325e-84
828.1002,2.096e-84,,,2.096e-84
828.1005,1.871e-84,,,1.871e-84
828.1007,1.724e-84,,,1.724e-84
828.101,1.512e-84,,,1.512e-84
828.1012,1.378e-84,,,1.378e-84
828.1015,1.187e-84,,,1.187e-84
828.1018,1.012e-84,,,1.012e-84
828.102,9.051e-85,,,9.051e-85
828.1023,7.585e-85,,,7.585e-85
828.1025,6.703e-85,,,6.703e-85
828.1028,5.519e-85,,,5.519e-85
828.1031,4.497e-85,,,4.497e-85
828.1033,3.901e-85,,,3.901e-85
828.1036,3.123e-85,,,3.123e-85
828.1038,2.678e-85,,,2.678e-85
828.1041,2.107e-85,,,2.107e-85
828.1044,1.640e-85,,,1.640e-85
828.1046,1.380e-85,,,1.380e-85
828.1049,1.056e-85,,,1.056e-85
828.1051,8.783e-86,,,8.783e-86
828.1054,6.603e-86,,,6.603e-86
828.1057,4.913e-86,,,4.913e-86
828.1059,4.010e-86,,,4.010e-86
828.1062,2.932e-86,,,2.932e-86
828.1064,2.365e-86,,,2.365e-86
828.1067,1.699e-86,,,1.699e-86
828.107,1.208e-86,,,1.208e-86
828.1072,9.566e-87,,,9.566e-87
828.1075,6.683e-87,,,6.683e-87
828.1077,5.231e-87,,,5.231e-87
828.108,3.591e-87,,,3.591e-87
828.1083,2.439e-87,,,2.439e-87
828.1085,1.874e-87,,,1.874e-87
828.1088,1.251e-87,,,1.251e-87
828.109,9.497e-88,,,9.497e-88
828.1093,6.229e-88,,,6.229e-88
828.1096,4.043e-88,,,4.043e-88
828.1098,3.013e-88,,,3.013e-88
828.1101,1.922e-88,,,1.922e-88
828.1103,1.416e-88,,,1.416e-88
828.1106,8.873e-89,,,8.873e-89
828.1109,5.503e-89,,,5.503e-89
828.1111,3.979e-89,,,3.979e-89
828.1114,2.425e-89,,,2.425e-89
828.1116,1.733e-89,,,1.733e-89
828.1119,1.038e-89,,,1.038e-89
828.1122,6.149e-90,,,6.149e-90
828.1124,4.313e-90,,,4.313e-90
828.1127,2.512e-90,,,2.512e-90
828.1129,1.741e-90,,,1.741e-90
828.1132,9.964e-91,,,9.964e-91
828.1135,5.642e-91,,,5.642e-91
828.1137,3.839e-91,,,3.839e-91
828.114,2.136e-91,,,2.136e-91
828.1142,1.437e-91,,,1.437e-91
828.1145,7.856e-92,,,7.856e-92
828.1148,4.251e-92,,,4.251e-92
828.115,2.806e-92,,,2.806e-92
828.1153,1.492e-92,,,1.492e-92
828.1155,9.734e-93,,,9.734e-93
828.1158,5.086e-93,,,5.086e-93
828.1161,2.629e-93,,,2.629e-93
828.1163,1.684e-93,,,1.684e-93
828.1166,8.554e-94,,,8.554e-94
828.1168,5.415e-94,,,5.415e-94
828.1171,2.703e-94,,,2.703e-94
828.1174,1.335e-94,,,1.335e-94
828.1176,8.296e-95,,,8.296e-95
828.1179,4.027e-95,,,4.027e-95
828.1181,2.473e-95,,,2.473e-95
828.1184,1.180e-95,,,1.180e-95
828.1187,5.568e-96,,,5.568e-96
828.1189,3.356e-96,,,3.356e-96
828.1192,1.557e-96,,,1.557e-96
828.1194,9.273e-97,,,9.273e-97
828.1197,4.227e-97,,,4.227e-97
828.12,1.906e-97,,,1.906e-97
828.1202,1.115e-97,,,1.115e-97
828.1205,4.940e-98,,,4.940e-98
828.1207,2.855e-98,,,2.855e-98
828.121,1.243e-98,,,1.243e-98
828.1213,5.359e-99,,,5.359e-99
828.1215,3.040e-99,,,3.040e-99
828.1218,1.287e-99,,,1.287e-99
828.122,7.218e-100,,,7.218e-100
828.1223,3.004e-100,,,3.004e-100
828.1226,1.237e-100,,,1.237e-100
828.1228,6.807e-101,,,6.807e-101
828.1231,2.754e-101,,,2.754e-101
828.1233,1.498e-101,,,1.498e-101
828.1236,5.957e-102,,,5.957e-102
828.1239,2.344e-102,,,2.344e-102
828.1241,1.251e-102,,,1.251e-102
828.1244,4.839e-103,,,4.839e-103
828.1246,2.553e-103,,,2.553e-103
828.1249,9.701e-104,,,9.701e-104
828.1252,3.647e-104,,,3.647e-104
828.1254,1.889e-104,,,1.889e-104
828.1257,6.979e-105,,,6.979e-105
828.1259,3.573e-105,,,3.573e-105
828.1262,1.297e-105,,,1.297e-105
828.1265,4.660e-106,,,4.660e-106
828.1267,2.341e-106,,,2.341e-106
828.127,8.265e-107,,,8.265e-107
828.1272,4.104e-107,,,4.104e-107
828.1275,1.424e-107,,,1.424e-107
828.1278,4.888e-108,,,4.888e-108
828.128,2.382e-108,,,2.382e-108
828.1283,8.036e-109,,,8.036e-109
828.1285,3.872e-109,,,3.872e-109
828.1288,1.283e-109,,,1.283e-109
828.1291,4.210e-110,,,4.210e-110
828.1293,1.991e-110,,,1.991e-110
828.1296,6.416e-111,,,6.416e-111
828.1298,2.999e-111,,,2.999e-111
828.1301,9.498e-112,,,9.498e-112
828.1304,2.977e-112,,,2.977e-112
828.1306,1.366e-112,,,1.366e-112
828.1309,4.206e-113,,,4.206e-113
828.1311,1.907e-113,,,1.907e-113
828.1314,5.771e-114,,,5.771e-114
828.1317,1.728e-114,,,1.728e-114
828.1319,7.692e-115,,,7.692e-115
828.1322,2.264e-115,,,2.264e-115
828.1324,9.956e-116,,,9.956e-116
828.1327,2.879e-116,,,2.879e-116
828.133,8.239e-117,,,8.239e-117
828.1332,3.557e-117,,,3.557e-117
828.1335,1.000e-117,,,1.000e-117
828.1337,4.268e-118,,,4.268e-118
828.134,1.179e-118,,,1.179e-118
828.1343,3.225e-119,,,3.225e-119
828.1345,1.351e-119,,,1.351e-119
828.1348,3.629e-120,,,3.629e-120
828.135,1.502e-120,,,1.502e-120
828.1353,3.967e-121,,,3.967e-121
828.1356,1.036e-121,,,1.036e-121
828.1358,4.211e-122,,,4.211e-122
828.1361,1.081e-122,,,1.081e-122
828.1364,2.747e-123,,,2.747e-123
828.1366,1.095e-123,,,1.095e-123
828.1369,2.735e-124,,,2.735e-124
828.1371,1.078e-124,,,1.078e-124
828.1374,2.644e-125,,,2.644e-125
828.1377,6.420e-126,,,6.420e-126
828.1379,2.484e-126,,,2.484e-126
828.1382,5.925e-127,,,5.925e-127
828.1384,2.266e-127,,,2.266e-127
828.1387,5.311e-128,,,5.311e-128
828.139,1.232e-128,,,1.232e-128
828.1392,4.624e-129,,,4.624e-129
828.1395,1.054e-129,,,1.054e-129
828.1397,3.910e-130,,,3.910e-130
828.14,8.757e-131,,,8.757e-131
828.1403,1.941e-131,,,1.941e-131
828.1405,7.067e-132,,,7.067e-132
828.1408,1.539e-132,,,1.539e-132
828.141,5.540e-133,,,5.540e-133
828.1413,1.186e-133,,,1.186e-133
828.1416,2.511e-134,,,2.511e-134
828.1574,2.470e-134,,,2.470e-134
828.1577,1.639e-133,,,1.639e-133
828.1579,4.610e-133,,,4.610e-133
828.1582,2.155e-132,,,2.155e-132
828.1585,9.971e-132,,,9.971e-132
828.1587,2.752e-131,,,2.752e-131
828.159,1.251e-130,,,1.251e-130
828.1592,3.414e-130,,,3.414e-130
828.1595,1.525e-129,,,1.525e-129
828.1598,6.743e-129,,,6.743e-129
828.16,1.806e-128,,,1.806e-128
828.1603,7.844e-128,,,7.844e-128
828.1605,2.076e-127,,,2.076e-127
828.1608,8.863e-127,,,8.863e-127
828.1611,3.744e-126,,,3.744e-126
828.1613,9.726e-126,,,9.726e-126
828.1616,4.037e-125,,,4.037e-125
828.1618,1.037e-124,,,1.037e-124
828.1621,4.229e-124,,,4.229e-124
828.1624,1.707e-123,,,1.707e-123
828.1626,4.302e-123,,,4.302e-123
828.1629,1.707e-122,,,1.707e-122
828.1631,4.251e-122,,,4.251e-122
828.1634,1.657e-121,,,1.657e-121
828.1637,6.391e-121,,,6.391e-121
828.1639,1.563e-120,,,1.563e-120
828.1642,5.923e-120,,,5.923e-120
828.1644,1.431e-119,,,1.431e-119
828.1647,5.331e-119,,,5.331e-119
828.165,1.965e-118,,,1.965e-118
828.1652,4.661e-118,,,4.661e-118
828.1655,1.688e-117,,,1.688e-117
828.1657,3.958e-117,,,3.958e-117
828.166,1.408e-116,,,1.408e-116
828.1663,4.960e-116,,,4.960e-116
828.1665,1.141e-115,,,1.141e-115
828.1668,3.950e-115,,,3.950e-115
828.167,8.985e-115,,,8.985e-115
828.1673,3.055e-114,,,3.055e-114
828.1676,1.028e-113,,,1.028e-113
828.1678,2.295e-113,,,2.295e-113
828.1681,7.591e-113,,,7.591e-113
828.1683,1.675e-112,,,1.675e-112
828.1686,5.443e-112,,,5.443e-112
828.1689,1.750e-111,,,1.750e-111
828.1691,3.791e-111,,,3.791e-111
828.1694,1.198e-110,,,1.198e-110
828.1696,2.564e-110,,,2.564e-110
828.1699,7.962e-110,,,7.962e-110
828.1702,2.446e-109,,,2.446e-109
828.1704,5.140e-109,,,5.140e-109
828.1707,1.552e-108,,,1.552e-108
828.171,4.637e-108,,,4.637e-108
828.1712,9.563e-108,,,9.563e-108
828.1715,2.808e-107,,,2.808e-107
828.1717,5.723e-107,,,5.723e-107
828.172,1.651e-106,,,1.651e-106
828.1723,4.714e-106,,,4.714e-106
828.1725,9.432e-106,,,9.432e-106
828.1728,2.646e-105,,,2.646e-105
828.173,5.233e-105,,,5.233e-105
828.1733,1.443e-104,,,1.443e-104
828.1736,3.936e-104,,,3.936e-104
828.1738,7.639e-104,,,7.639e-104
828.1741,2.048e-103,,,2.048e-103
828.1743,3.929e-103,,,3.929e-103
828.1746,1.035e-102,,,1.035e-102
828.1749,2.698e-102,,,2.698e-102
828.1751,5.080e-102,,,5.080e-102
828.1754,1.301e-101,,,1.301e-101
828.1756,2.422e-101,,,2.422e-101
828.1759,6.097e-101,,,6.097e-101
828.1762,1.519e-100,,,1.519e-100
828.1764,2.774e-100,,,2.774e-100
828.1767,6.791e-100,,,6.791e-100
828.1769,1.226e-99,,,1.226e-99
828.1772,2.949e-99,,,2.949e-99
828.1775,7.019e-99,,,7.019e-99
828.1777,1.244e-98,,,1.244e-98
828.178,2.910e-98,,,2.910e-98
828.1782,5.097e-98,,,5.097e-98
828.1785,1.171e-97,,,1.171e-97
828.1788,2.664e-97,,,2.664e-97
828.179,4.581e-97,,,4.581e-97
828.1793,1.024e-96,,,1.024e-96
828.1795,1.740e-96,,,1.740e-96
828.1798,3.821e-96,,,3.821e-96
828.1801,8.304e-96,,,8.304e-96
828.1803,1.385e-95,,,1.385e-95
828.1806,2.958e-95,,,2.958e-95
828.1808,4.877e-95,,,4.877e-95
828.1811,1.023e-94,,,1.023e-94
828.1814,2.125e-94,,,2.125e-94
828.1816,3.439e-94,,,3.439e-94
828.1819,7.017e-94,,,7.017e-94
828.1821,1.122e-93,,,1.122e-93
828.1824,2.251e-93,,,2.251e-93
828.1827,4.466e-93,,,4.466e-93
828.1829,7.011e-93,,,7.011e-93
828.1832,1.367e-92,,,1.367e-92
828.1834,2.121e-92,,,2.121e-92
828.1837,4.065e-92,,,4.065e-92
828.184,7.707e-92,,,7.707e-92
828.1842,1.174e-91,,,1.174e-91
828.1845,2.187e-91,,,2.187e-91
828.1847,3.292e-91,,,3.292e-91
828.185,6.027e-91,,,6.027e-91
828.1853,1.092e-90,,,1.092e-90
828.1855,1.614e-90,,,1.614e-90
828.1858,2.873e-90,,,2.873e-90
828.186,4.195e-90,,,4.195e-90
828.1863,7.340e-90,,,7.340e-90
828.1866,1.271e-89,,,1.271e-89
828.1868,1.821e-89,,,1.821e-89
828.1871,3.099e-89,,,3.099e-89
828.1873,4.390e-89,,,4.390e-89
828.1876,7.339e-89,,,7.339e-89
828.1879,1.214e-88,,,1.214e-88
828.1881,1.688e-88,,,1.688e-88
828.1884,2.744e-88,,,2.744e-88
828.1886,3.772e-88,,,3.772e-88
828.1889,6.026e-88,,,6.026e-88
828.1892,9.525e-88,,,9.525e-88
828.1894,1.285e-87,,,1.285e-87
828.1897,1.996e-87,,,1.996e-87
828.1899,2.662e-87,,,2.662e-87
828.1902,4.063e-87,,,4.063e-87
828.1905,6.136e-87,,,6.136e-87
828.1907,8.031e-87,,,8.031e-87
828.191,1.192e-86,,,1.192e-86
828.1912,1.542e-86,,,1.542e-86
828.1915,2.249e-86,,,2.249e-86
828.1918,3.246e-86,,,3.246e-86
828.192,4.122e-86,,,4.122e-86
828.1923,5.846e-86,,,5.846e-86
828.1925,7.337e-86,,,7.337e-86
828.1928,1.023e-85,,,1.023e-85
828.1931,1.410e-85,,,1.410e-85
828.1933,1.737e-85,,,1.737e-85
828.1936,2.354e-85,,,2.354e-85
828.1938,2.866e-85,,,2.866e-85
828.1941,3.817e-85,,,3.817e-85
828.1944,5.030e-85,,,5.030e-85
828.1946,6.011e-85,,,6.011e-85
828.1949,7.785e-85,,,7.785e-85
828.1951,9.195e-85,,,9.195e-85
828.1954,1.170e-84,,,1.170e-84
828.1957,1.473e-84,,,1.473e-84
828.1959,1.708e-84,,,1.708e-84
828.1962,2.114e-84,,,2.114e-84
828.1964,2.422e-84,,,2.422e-84
828.1967,2.945e-84,,,2.945e-84
828.197,3.544e-84,,,3.544e-84
828.1972,3.986e-84,,,3.986e-84
828.1975,4.713e-84,,,4.713e-84
828.1977,5.239e-84,,,5.239e-84
828.198,6.088e-84,,,6.088e-84
828.1983,6.999e-84,,,6.999e-84
828.1985,7.637e-84,,,7.637e-84
828.1988,8.629e-84,,,8.629e-84
828.199,9.306e-84,,,9.306e-84
828.1993,1.033e-83,,,1.033e-83
828.1996,1.135e-83,,,1.135e-83
828.1998,1.202e-83,,,1.202e-83
828.2001,1.297e-83,,,1.297e-83
828.2003,1.357e-83,,,1.357e-83
828.2006,1.440e-83,,,1.440e-83
828.2009,1.512e-83,,,1.512e-83
828.2011,1.552e-83,,,1.552e-83
828.2014,1.602e-83,,,1.602e-83
828.2016,1.626e-83,,,1.626e-83
828.2019,1.648e-83,,,1.648e-83
828.2022,1.653e-83,,,1.653e-83
828.2024,1.647e-83,,,1.647e-83
828.2027,1.624e-83,,,1.624e-83
828.2029,1.599e-83,,,1.599e-83
828.2032,1.549e-83,,,1.549e-83
828.2035,1.484e-83,,,1.484e-83
828.2037,1.435e-83,,,1.435e-83
828.204,1.351e-83,,,1.351e-83
828.2042,1.291e-83,,,1.291e-83
828.2045,1.195e-83,,,1.195e-83
828.2048,1.095e-83,,,1.095e-83
828.205,1.026e-83,,,1.026e-83
828.2053,9.238e-84,,,9.238e-84
828.2055,8.561e-84,,,8.561e-84
828.2058,7.572e-84,,,7.572e-84
828.2061,6.627e-84,,,6.627e-84
828.2063,6.029e-84,,,6.029e-84
828.2066,5.185e-84,,,5.185e-84
828.2069,4.413e-84,,,4.413e-84
828.2071,3.940e-84,,,3.940e-84
828.2074,3.295e-84,,,3.295e-84
828.2076,2.908e-84,,,2.908e-84
828.2079,2.390e-84,,,2.390e-84
828.2082,1.943e-84,,,1.943e-84
828.2084,1.683e-84,,,1.683e-84
828.2087,1.345e-84,,,1.345e-84
828.2089,1.152e-84,,,1.152e-84
828.2092,9.045e-85,,,9.045e-85
828.2095,7.028e-85,,,7.028e-85
828.2097,5.906e-85,,,5.906e-85
828.21,4.510e-85,,,4.510e-85
828.2102,3.746e-85,,,3.746e-85
828.2105,2.811e-85,,,2.811e-85
828.2108,2.087e-85,,,2.087e-85
828.211,1.702e-85,,,1.702e-85
828.2113,1.242e-85,,,1.242e-85
828.2115,1.000e-85,,,1.000e-85
828.2118,7.173e-86,,,7.173e-86
828.2121,5.090e-86,,,5.090e-86
828.2123,4.025e-86,,,4.025e-86
828.2126,2.807e-86,,,2.807e-86
828.2128,2.194e-86,,,2.194e-86
828.2131,1.503e-86,,,1.503e-86
828.2134,1.019e-86,,,1.019e-86
828.2136,7.819e-87,,,7.819e-87
828.2139,5.210e-87,,,5.210e-87
828.2141,3.951e-87,,,3.951e-87
828.2144,2.587e-87,,,2.587e-87
828.2147,1.676e-87,,,1.676e-87
828.2149,1.248e-87,,,1.248e-87
828.2152,7.945e-88,,,7.945e-88
828.2154,5.848e-88,,,5.848e-88
828.2157,3.666e-88,,,3.666e-88
828.216,2.283e-88,,,2.283e-88
828.2162,1.664e-88,,,1.664e-88
828.2165,1.048e-88,,,1.048e-88
828.2167,7.886e-89,,,7.886e-89
828.217,5.630e-89,,,5.630e-89
828.2173,4.919e-89,,,4.919e-89
828.2175,5.218e-89,,,5.218e-89
828.2178,6.922e-89,,,6.922e-89
828.218,9.080e-89,,,9.080e-89
828.2183,1.443e-88,,,1.443e-88
828.2186,2.349e-88,,,2.349e-88
828.2188,3.254e-88,,,3.254e-88
828.2191,5.285e-88,,,5.285e-88
828.2193,7.269e-88,,,7.269e-88
828.2196,1.163e-87,,,1.163e-87
828.2199,1.842e-87,,,1.842e-87
828.2201,2.489e-87,,,2.489e-87
828.2204,3.874e-87,,,3.874e-87
828.2206,5.174e-87,,,5.174e-87
828.2209,7.915e-87,,,7.915e-87
828.2212,1.198e-86,,,1.198e-86
828.2214,1.570e-86,,,1.570e-86
828.2217,2.336e-86,,,2.336e-86
828.2219,3.026e-86,,,3.026e-86
828.2222,4.423e-86,,,4.423e-86
828.2225,6.398e-86,,,6.398e-86
828.2227,8.136e-86,,,8.136e-86
828.223,1.156e-85,,,1.156e-85
828.2232,1.453e-85,,,1.453e-85
828.2235,2.030e-85,,,2.030e-85
828.2238,2.806e-85,,,2.806e-85
828.224,3.461e-85,,,3.461e-85
828.2243,4.701e-85,,,4.701e-85
828.2245,5.731e-85,,,5.731e-85
828.2248,7.649e-85,,,7.649e-85
828.2251,1.010e-84,,,1.010e-84
828.2253,1.209e-84,,,1.209e-84
828.2256,1.569e-84,,,1.569e-84
828.2258,1.856e-84,,,1.856e-84
828.2261,2.367e-84,,,2.367e-84
828.2264,2.987e-84,,,2.987e-84
828.2266,3.467e-84,,,3.467e-84
828.2269,4.300e-84,,,4.300e-84
828.2271,4.934e-84,,,4.934e-84
828.2274,6.013e-84,,,6.013e-84
828.2277,7.251e-84,,,7.251e-84
828.2279,8.166e-84,,,8.166e-84
828.2282,9.677e-84,,,9.677e-84
828.2284,1.077e-83,,,1.077e-83
828.2287,1.254e-83,,,1.254e-83
828.229,1.445e-83,,,1.445e-83
828.2292,1.579e-83,,,1.579e-83
828.2295,1.788e-83,,,1.788e-83
828.2297,1.931e-83,,,1.931e-83
828.23,2.149e-83,,,2.149e-83
828.2303,2.366e-83,,,2.366e-83
828.2305,2.508e-83,,,2.508e-83
828.2308,2.713e-83,,,2.713e-83
828.231,2.843e-83,,,2.843e-83
828.2313,3.022e-83,,,3.022e-83
828.2316,3.179e-83,,,3.179e-83
828.2318,3.270e-83,,,3.270e-83
828.2321,3.380e-83,,,3.380e-83
828.2323,3.436e-83,,,3.436e-83
828.2326,3.490e-83,,,3.490e-83
828.2329,3.509e-83,,,3.509e-83
828.2331,3.501e-83,,,3.501e-83
828.2334,3.458e-83,,,3.458e-83
828.2336,3.410e-83,,,3.410e-83
828.2339,3.310e-83,,,3.310e-83
828.2342,3.180e-83,,,3.180e-83
828.2344,3.078e-83,,,3.078e-83
828.2347,2.906e-83,,,2.906e-83
828.2349,2.780e-83,,,2.780e-83
828.2352,2.579e-83,,,2.579e-83
828.2355,2.369e-83,,,2.369e-83
828.2357,2.225e-83,,,2.225e-83
828.236,2.009e-83,,,2.009e-83
828.2362,1.867e-83,,,1.867e-83
828.2365,1.659e-83,,,1.659e-83
828.2368,1.461e-83,,,1.461e-83
828.237,1.336e-83,,,1.336e-83
828.2373,1.162e-83,,,1.162e-83
828.2375,1.056e-83,,,1.056e-83
828.2378,9.130e-84,,,9.130e-84
828.2381,7.907e-84,,,7.907e-84
828.2383,7.213e-84,,,7.213e-84
828.2386,6.363e-84,,,6.363e-84
828.2388,5.928e-84,,,5.928e-84
828.2391,5.477e-84,,,5.477e-84
828.2394,5.279e-84,,,5.279e-84
828.2396,5.291e-84,,,5.291e-84
828.2399,5.533e-84,,,5.533e-84
828.2401,5.850e-84,,,5.850e-84
828.2404,6.566e-84,,,6.566e-84
828.2407,7.584e-84,,,7.584e-84
828.2409,8.437e-84,,,8.437e-84
828.2412,9.987e-84,,,9.987e-84
828.2415,1.187e-83,,,1.187e-83
828.2417,1.331e-83,,,1.331e-83
828.242,1.577e-83,,,1.577e-83
828.2422,1.759e-83,,,1.759e-83
828.2425,2.059e-83,,,2.059e-83
828.2428,2.390e-83,,,2.390e-83
828.243,2.627e-83,,,2.627e-83
828.2433,3.002e-83,,,3.002e-83
828.2435,3.263e-83,,,3.263e-83
828.2438,3.668e-83,,,3.668e-83
828.2441,4.080e-83,,,4.080e-83
828.2443,4.356e-83,,,4.356e-83
828.2446,4.764e-83,,,4.764e-83
828.2448,5.028e-83,,,5.028e-83
828.2451,5.405e-83,,,5.405e-83
828.2454,5.752e-83,,,5.752e-83
828.2456,5.961e-83,,,5.961e-83
828.2459,6.237e-83,,,6.237e-83
828.2461,6.392e-83,,,6.392e-83
828.2464,6.578e-83,,,6.578e-83
828.2467,6.704e-83,,,6.704e-83
828.2469,6.753e-83,,,6.753e-83
828.2472,6.775e-83,,,6.775e-83
828.2474,6.756e-83,,,6.756e-83
828.2477,6.680e-83,,,6.680e-83
828.248,6.552e-83,,,6.552e-83
828.2482,6.442e-83,,,6.442e-83
828.2485,6.245e-83,,,6.245e-83
828.2487,6.098e-83,,,6.098e-83
828.249,5.861e-83,,,5.861e-83
828.2493,5.613e-83,,,5.613e-83
828.2495,5.449e-83,,,5.449e-83
828.2498,5.211e-83,,,5.211e-83
828.25,5.061e-83,,,5.061e-83
828.2503,4.859e-83,,,4.859e-83
828.2506,4.688e-83,,,4.688e-83
828.2508,4.595e-83,,,4.595e-83
828.2511,4.489e-83,,,4.489e-83
828.2513,4.440e-83,,,4.440e-83
828.2516,4.402e-83,,,4.402e-83
828.2519,4.402e-83,,,4.402e-83
828.2521,4.422e-83,,,4.422e-83
828.2524,4.476e-83,,,4.476e-83
828.2526,4.526e-83,,,4.526e-83
828.2529,4.614e-83,,,4.614e-83
828.2532,4.712e-83,,,4.712e-83
828.2534,4.777e-83,,,4.777e-83
828.2537,4.869e-83,,,4.869e-83
828.2539,4.922e-83,,,4.922e-83
828.2542,4.984e-83,,,4.984e-83
828.2545,5.017e-83,,,5.017e-83
828.2547,5.021e-83,,,5.021e-83
828.255,4.996e-83,,,4.996e-83
828.2552,4.958e-83,,,4.958e-83
828.2555,4.866e-83,,,4.866e-83
828.2558,4.733e-83,,,4.733e-83
828.256,4.622e-83,,,4.622e-83
828.2563,4.426e-83,,,4.426e-83
828.2565,4.277e-83,,,4.277e-83
828.2568,4.029e-83,,,4.029e-83
828.2571,3.758e-83,,,3.758e-83
