Wavelength (nm),Sum(calc),Si I (3.4e-1),Si II (6.6e-1),Si III (3.0e-5)
665.897,4.669e-3,5.871e-16,4.669e-3,1.032e-28
665.902,6.600e-3,5.871e-16,6.600e-3,1.032e-28
665.907,9.224e-3,5.870e-16,9.224e-3,1.032e-28
665.912,1.275e-2,5.870e-16,1.275e-2,1.032e-28
665.917,1.742e-2,5.870e-16,1.742e-2,1.032e-28
665.922,2.353e-2,5.870e-16,2.353e-2,1.033e-28
665.927,3.144e-2,5.870e-16,3.144e-2,1.033e-28
665.932,4.153e-2,5.870e-16,4.153e-2,1.033e-28
665.937,5.425e-2,5.870e-16,5.425e-2,1.033e-28
665.942,7.006e-2,5.870e-16,7.006e-2,1.033e-28
665.947,8.947e-2,5.869e-16,8.947e-2,1.034e-28
665.952,1.130e-1,5.869e-16,1.130e-1,1.034e-28
665.957,1.411e-1,5.869e-16,1.411e-1,1.034e-28
665.962,1.742e-1,5.869e-16,1.742e-1,1.034e-28
665.967,2.126e-1,5.869e-16,2.126e-1,1.034e-28
665.972,2.567e-1,5.869e-16,2.567e-1,1.035e-28
665.977,3.063e-1,5.869e-16,3.063e-1,1.035e-28
665.982,3.615e-1,5.868e-16,3.615e-1,1.035e-28
665.987,4.219e-1,5.868e-16,4.219e-1,1.035e-28
665.992,4.868e-1,5.868e-16,4.868e-1,1.036e-28
665.997,5.555e-1,5.868e-16,5.555e-1,1.036e-28
666.002,6.267e-1,5.868e-16,6.267e-1,1.036e-28
666.007,6.990e-1,5.868e-16,6.990e-1,1.036e-28
666.012,7.711e-1,5.868e-16,7.711e-1,1.036e-28
666.017,8.410e-1,5.867e-16,8.410e-1,1.037e-28
666.022,9.069e-1,5.867e-16,9.069e-1,1.037e-28
666.027,9.671e-1,5.867e-16,9.671e-1,1.037e-28
666.032,1.020e+0,5.867e-16,1.020e+0,1.037e-28
666.037,1.063e+0,5.867e-16,1.063e+0,1.037e-28
666.042,1.096e+0,5.867e-16,1.096e+0,1.038e-28
666.047,1.117e+0,5.867e-16,1.117e+0,1.038e-28
666.052,1.126e+0,5.866e-16,1.126e+0,1.038e-28
666.057,1.122e+0,5.866e-16,1.122e+0,1.038e-28
666.062,1.106e+0,5.866e-16,1.106e+0,1.038e-28
666.067,1.078e+0,5.866e-16,1.078e+0,1.039e-28
666.072,1.038e+0,5.866e-16,1.038e+0,1.039e-28
666.077,9.892e-1,5.866e-16,9.892e-1,1.039e-28
666.082,9.318e-1,5.866e-16,9.318e-1,1.039e-28
666.087,8.679e-1,5.865e-16,8.679e-1,1.039e-28
666.092,7.994e-1,5.865e-16,7.994e-1,1.040e-28
666.097,7.280e-1,5.865e-16,7.280e-1,1.040e-28
666.102,6.556e-1,5.865e-16,6.556e-1,1.040e-28
666.107,5.837e-1,5.865e-16,5.837e-1,1.040e-28
666.112,5.139e-1,5.865e-16,5.139e-1,1.041e-28
666.117,4.474e-1,5.865e-16,4.474e-1,1.041e-28
666.122,3.851e-1,5.864e-16,3.851e-1,1.041e-28
666.127,3.278e-1,5.864e-16,3.278e-1,1.041e-28
666.132,2.759e-1,5.864e-16,2.759e-1,1.041e-28
666.137,2.296e-1,5.864e-16,2.296e-1,1.042e-28
666.142,1.889e-1,5.864e-16,1.889e-1,1.042e-28
666.147,1.537e-1,5.864e-16,1.537e-1,1.042e-28
666.152,1.236e-1,5.864e-16,1.236e-1,1.042e-28
666.157,9.836e-2,5.864e-16,9.836e-2,1.042e-28
666.162,7.737e-2,5.863e-16,7.737e-2,1.043e-28
666.167,6.017e-2,5.863e-16,6.017e-2,1.043e-28
666.172,4.627e-2,5.863e-16,4.627e-2,1.043e-28
666.177,3.519e-2,5.863e-16,3.519e-2,1.043e-28
666.182,2.646e-2,5.863e-16,2.646e-2,1.043e-28
666.187,1.967e-2,5.863e-16,1.967e-2,1.044e-28
666.192,1.446e-2,5.863e-16,1.446e-2,1.044e-28
666.197,1.051e-2,5.862e-16,1.051e-2,1.044e-28
666.202,7.555e-3,5.862e-16,7.555e-3,1.044e-28
666.207,5.370e-3,5.862e-16,5.370e-3,1.044e-28
666.212,3.773e-3,5.862e-16,3.773e-3,1.045e-28
666.217,2.622e-3,5.862e-16,2.622e-3,1.045e-28
666.222,1.802e-3,5.862e-16,1.802e-3,1.045e-28
666.227,1.224e-3,5.862e-16,1.224e-3,1.045e-28
666.232,8.222e-4,5.861e-16,8.222e-4,1.046e-28
666.237,5.462e-4,5.861e-16,5.462e-4,1.046e-28
666.242,3.588e-4,5.861e-16,3.588e-4,1.046e-28
666.247,2.331e-4,5.861e-16,2.331e-4,1.046e-28
666.252,1.499e-4,5.861e-16,1.499e-4,1.046e-28
666.257,9.552e-5,5.861e-16,9.552e-5,1.047e-28
666.262,6.058e-5,5.861e-16,6.058e-5,1.047e-28
666.267,3.864e-5,5.860e-16,3.864e-5,1.047e-28
666.272,2.547e-5,5.860e-16,2.547e-5,1.047e-28
666.277,1.840e-5,5.860e-16,1.840e-5,1.047e-28
666.282,1.589e-5,5.860e-16,1.589e-5,1.048e-28
666.287,1.736e-5,5.860e-16,1.736e-5,1.048e-28
666.292,2.302e-5,5.860e-16,2.302e-5,1.048e-28
666.297,3.387e-5,5.860e-16,3.387e-5,1.048e-28
666.301,4.756e-5,5.860e-16,4.756e-5,1.048e-28
666.306,7.345e-5,5.859e-16,7.345e-5,1.049e-28
666.311,1.132e-4,5.859e-16,1.132e-4,1.049e-28
666.316,1.731e-4,5.859e-16,1.731e-4,1.049e-28
666.321,2.620e-4,5.859e-16,2.620e-4,1.049e-28
666.326,3.924e-4,5.859e-16,3.924e-4,1.049e-28
666.331,5.811e-4,5.859e-16,5.811e-4,1.050e-28
666.336,8.511e-4,5.859e-16,8.511e-4,1.050e-28
666.341,1.233e-3,5.858e-16,1.233e-3,1.050e-28
666.346,1.765e-3,5.858e-16,1.765e-3,1.050e-28
666.351,2.499e-3,5.858e-16,2.499e-3,1.050e-28
666.356,3.499e-3,5.858e-16,3.499e-3,1.051e-28
666.361,4.844e-3,5.858e-16,4.844e-3,1.051e-28
666.366,6.631e-3,5.858e-16,6.631e-3,1.051e-28
666.371,8.976e-3,5.858e-16,8.976e-3,1.051e-28
666.376,1.201e-2,5.857e-16,1.201e-2,1.052e-28
666.381,1.590e-2,5.857e-16,1.590e-2,1.052e-28
666.386,2.081e-2,5.857e-16,2.081e-2,1.052e-28
666.391,2.693e-2,5.857e-16,2.693e-2,1.052e-28
666.396,3.445e-2,5.857e-16,3.445e-2,1.052e-28
666.401,4.359e-2,5.857e-16,4.359e-2,1.053e-28
666.406,5.453e-2,5.857e-16,5.453e-2,1.053e-28
666.411,6.746e-2,5.856e-16,6.746e-2,1.053e-28
666.416,8.252e-2,5.856e-16,8.252e-2,1.053e-28
666.421,9.981e-2,5.856e-16,9.981e-2,1.053e-28
666.426,1.194e-1,5.856e-16,1.194e-1,1.054e-28
666.431,1.412e-1,5.856e-16,1.412e-1,1.054e-28
666.436,1.651e-1,5.856e-16,1.651e-1,1.054e-28
666.441,1.909e-1,5.856e-16,1.909e-1,1.054e-28
666.446,2.182e-1,5.855e-16,2.182e-1,1.054e-28
666.451,2.467e-1,5.855e-16,2.467e-1,1.055e-28
666.456,2.758e-1,5.855e-16,2.758e-1,1.055e-28
666.461,3.048e-1,5.855e-16,3.048e-1,1.055e-28
666.466,3.332e-1,5.855e-16,3.332e-1,1.055e-28
666.471,3.601e-1,5.855e-16,3.601e-1,1.055e-28
666.476,3.848e-1,5.855e-16,3.848e-1,1.056e-28
666.481,4.066e-1,5.854e-16,4.066e-1,1.056e-28
666.486,4.249e-1,5.854e-16,4.249e-1,1.056e-28
666.491,4.390e-1,5.854e-16,4.390e-1,1.056e-28
666.496,4.485e-1,5.854e-16,4.485e-1,1.056e-28
666.501,4.530e-1,5.854e-16,4.530e-1,1.057e-28
666.506,4.525e-1,5.854e-16,4.525e-1,1.057e-28
666.511,4.470e-1,5.854e-16,4.470e-1,1.057e-28
666.516,4.365e-1,5.854e-16,4.365e-1,1.057e-28
666.521,4.215e-1,5.853e-16,4.215e-1,1.058e-28
666.526,4.025e-1,5.853e-16,4.025e-1,1.058e-28
666.531,3.801e-1,5.853e-16,3.801e-1,1.058e-28
666.536,3.549e-1,5.853e-16,3.549e-1,1.058e-28
666.541,3.276e-1,5.853e-16,3.276e-1,1.058e-28
666.546,2.991e-1,5.853e-16,2.991e-1,1.059e-28
666.551,2.699e-1,5.853e-16,2.699e-1,1.059e-28
666.556,2.409e-1,5.852e-16,2.409e-1,1.059e-28
666.561,2.126e-1,5.852e-16,2.126e-1,1.059e-28
666.566,1.856e-1,5.852e-16,1.856e-1,1.059e-28
666.571,1.601e-1,5.852e-16,1.601e-1,1.060e-28
666.576,1.366e-1,5.852e-16,1.366e-1,1.060e-28
666.581,1.153e-1,5.852e-16,1.153e-1,1.060e-28
666.586,9.617e-2,5.852e-16,9.617e-2,1.060e-28
666.591,7.933e-2,5.851e-16,7.933e-2,1.060e-28
666.596,6.471e-2,5.851e-16,6.471e-2,1.061e-28
666.601,5.219e-2,5.851e-16,5.219e-2,1.061e-28
666.606,4.162e-2,5.851e-16,4.162e-2,1.061e-28
666.611,3.282e-2,5.851e-16,3.282e-2,1.061e-28
666.616,2.560e-2,5.851e-16,2.560e-2,1.061e-28
666.621,1.974e-2,5.851e-16,1.974e-2,1.062e-28
666.626,1.505e-2,5.850e-16,1.505e-2,1.062e-28
666.631,1.134e-2,5.850e-16,1.134e-2,1.062e-28
666.636,8.456e-3,5.850e-16,8.456e-3,1.062e-28
666.641,6.233e-3,5.850e-16,6.233e-3,1.063e-28
666.646,4.543e-3,5.850e-16,4.543e-3,1.063e-28
666.651,3.274e-3,5.850e-16,3.274e-3,1.063e-28
666.656,2.333e-3,5.850e-16,2.333e-3,1.063e-28
666.661,1.644e-3,5.849e-16,1.644e-3,1.063e-28
666.666,1.146e-3,5.849e-16,1.146e-3,1.064e-28
666.671,7.893e-4,5.849e-16,7.893e-4,1.064e-28
666.676,5.377e-4,5.849e-16,5.377e-4,1.064e-28
666.681,3.622e-4,5.849e-16,3.622e-4,1.064e-28
666.686,2.413e-4,5.849e-16,2.413e-4,1.064e-28
666.691,1.589e-4,5.849e-16,1.589e-4,1.065e-28
666.696,1.035e-4,5.848e-16,1.035e-4,1.065e-28
666.701,6.665e-5,5.848e-16,6.665e-5,1.065e-28
666.706,4.244e-5,5.848e-16,4.244e-5,1.065e-28
666.711,2.672e-5,5.848e-16,2.672e-5,1.065e-28
666.716,1.664e-5,5.848e-16,1.664e-5,1.066e-28
666.721,1.024e-5,5.848e-16,1.024e-5,1.066e-28
666.726,6.234e-6,5.848e-16,6.234e-6,1.066e-28
666.731,3.753e-6,5.848e-16,3.753e-6,1.066e-28
666.736,2.234e-6,5.847e-16,2.234e-6,1.066e-28
666.741,1.315e-6,5.847e-16,1.315e-6,1.067e-28
666.746,7.650e-7,5.847e-16,7.650e-7,1.067e-28
666.751,4.402e-7,5.847e-16,4.402e-7,1.067e-28
666.756,2.505e-7,5.847e-16,2.505e-7,1.067e-28
666.761,1.409e-7,5.847e-16,1.409e-7,1.068e-28
666.765,8.822e-8,5.847e-16,8.822e-8,1.068e-28
666.77,4.864e-8,5.846e-16,4.864e-8,1.068e-28
666.775,2.652e-8,5.846e-16,2.652e-8,1.068e-28
666.78,1.429e-8,5.846e-16,1.429e-8,1.068e-28
666.785,7.619e-9,5.846e-16,7.619e-9,1.069e-28
666.79,4.016e-9,5.846e-16,4.016e-9,1.069e-28
666.795,2.093e-9,5.846e-16,2.093e-9,1.069e-28
666.8,1.079e-9,5.846e-16,1.079e-9,1.069e-28
666.805,5.496e-10,5.845e-16,5.496e-10,1.069e-28
666.81,2.770e-10,5.845e-16,2.770e-10,1.070e-28
666.815,1.381e-10,5.845e-16,1.381e-10,1.070e-28
666.82,6.819e-11,5.845e-16,6.819e-11,1.070e-28
666.825,3.362e-11,5.845e-16,3.362e-11,1.070e-28
666.83,1.709e-11,5.845e-16,1.709e-11,1.070e-28
666.835,1.012e-11,5.845e-16,1.012e-11,1.071e-28
666.84,9.068e-12,5.844e-16,9.068e-12,1.071e-28
666.845,1.349e-11,5.844e-16,1.349e-11,1.071e-28
666.85,2.595e-11,5.844e-16,2.595e-11,1.071e-28
666.855,5.339e-11,5.844e-16,5.339e-11,1.071e-28
666.86,1.106e-10,5.844e-16,1.106e-10,1.072e-28
666.865,2.275e-10,5.844e-16,2.275e-10,1.072e-28
666.87,4.630e-10,5.844e-16,4.630e-10,1.072e-28
666.875,9.322e-10,5.844e-16,9.322e-10,1.072e-28
666.88,1.856e-9,5.843e-16,1.856e-9,1.072e-28
666.885,3.653e-9,5.843e-16,3.653e-9,1.073e-28
666.89,7.112e-9,5.843e-16,7.112e-9,1.073e-28
666.895,1.369e-8,5.843e-16,1.369e-8,1.073e-28
666.9,2.606e-8,5.843e-16,2.606e-8,1.073e-28
666.905,4.904e-8,5.843e-16,4.904e-8,1.074e-28
666.91,9.127e-8,5.843e-16,9.127e-8,1.074e-28
666.915,1.680e-7,5.842e-16,1.680e-7,1.074e-28
666.92,3.056e-7,5.842e-16,3.056e-7,1.074e-28
666.925,5.500e-7,5.842e-16,5.500e-7,1.074e-28
666.93,9.786e-7,5.842e-16,9.786e-7,1.075e-28
666.935,1.722e-6,5.842e-16,1.722e-6,1.075e-28
666.94,2.996e-6,5.842e-16,2.996e-6,1.075e-28
666.945,5.153e-6,5.842e-16,5.153e-6,1.075e-28
666.95,8.767e-6,5.841e-16,8.767e-6,1.075e-28
666.955,1.475e-5,5.841e-16,1.475e-5,1.076e-28
666.96,2.453e-5,5.841e-16,2.453e-5,1.076e-28
666.965,4.034e-5,5.841e-16,4.034e-5,1.076e-28
666.97,6.562e-5,5.841e-16,6.562e-5,1.076e-28
666.975,1.055e-4,5.841e-16,1.055e-4,1.076e-28
666.98,1.678e-4,5.841e-16,1.678e-4,1.077e-28
666.985,2.639e-4,5.840e-16,2.639e-4,1.077e-28
666.99,4.103e-4,5.840e-16,4.103e-4,1.077e-28
666.995,6.309e-4,5.840e-16,6.309e-4,1.077e-28
667,9.593e-4,5.840e-16,9.593e-4,1.077e-28
667.005,1.442e-3,5.840e-16,1.442e-3,1.078e-28
667.01,2.144e-3,5.840e-16,2.144e-3,1.078e-28
667.015,3.152e-3,5.840e-16,3.152e-3,1.078e-28
667.02,4.581e-3,5.839e-16,4.581e-3,1.078e-28
667.025,6.585e-3,5.839e-16,6.585e-3,1.079e-28
667.03,9.359e-3,5.839e-16,9.359e-3,1.079e-28
667.035,1.315e-2,5.839e-16,1.315e-2,1.079e-28
667.04,1.828e-2,5.839e-16,1.828e-2,1.079e-28
667.045,2.512e-2,5.839e-16,2.512e-2,1.079e-28
667.05,3.414e-2,5.839e-16,3.414e-2,1.080e-28
667.055,4.587e-2,5.838e-16,4.587e-2,1.080e-28
667.06,6.094e-2,5.838e-16,6.094e-2,1.080e-28
667.065,8.007e-2,5.838e-16,8.007e-2,1.080e-28
667.07,1.040e-1,5.838e-16,1.040e-1,1.080e-28
667.075,1.336e-1,5.838e-16,1.336e-1,1.081e-28
667.08,1.698e-1,5.838e-16,1.698e-1,1.081e-28
667.085,2.132e-1,5.838e-16,2.132e-1,1.081e-28
667.09,2.649e-1,5.838e-16,2.649e-1,1.081e-28
667.095,3.253e-1,5.837e-16,3.253e-1,1.081e-28
667.1,3.951e-1,5.837e-16,3.951e-1,1.082e-28
667.105,4.744e-1,5.837e-16,4.744e-1,1.082e-28
667.11,5.634e-1,5.837e-16,5.634e-1,1.082e-28
667.115,6.616e-1,5.837e-16,6.616e-1,1.082e-28
667.12,7.682e-1,5.837e-16,7.682e-1,1.082e-28
667.125,8.820e-1,5.837e-16,8.820e-1,1.083e-28
667.13,1.001e+0,5.836e-16,1.001e+0,1.083e-28
667.135,1.124e+0,5.836e-16,1.124e+0,1.083e-28
667.14,1.248e+0,5.836e-16,1.248e+0,1.083e-28
667.145,1.370e+0,5.836e-16,1.370e+0,1.084e-28
667.15,1.487e+0,5.836e-16,1.487e+0,1.084e-28
667.155,1.596e+0,5.836e-16,1.596e+0,1.084e-28
667.16,1.694e+0,5.836e-16,1.694e+0,1.084e-28
667.165,1.778e+0,5.835e-16,1.778e+0,1.084e-28
667.17,1.845e+0,5.835e-16,1.845e+0,1.085e-28
667.175,1.893e+0,5.835e-16,1.893e+0,1.085e-28
667.18,1.921e+0,5.835e-16,1.921e+0,1.085e-28
667.185,1.927e+0,5.835e-16,1.927e+0,1.085e-28
667.19,1.912e+0,5.835e-16,1.912e+0,1.085e-28
667.195,1.876e+0,5.835e-16,1.876e+0,1.086e-28
667.2,1.820e+0,5.834e-16,1.820e+0,1.086e-28
667.205,1.746e+0,5.834e-16,1.746e+0,1.086e-28
667.21,1.656e+0,5.834e-16,1.656e+0,1.086e-28
667.215,1.554e+0,5.834e-16,1.554e+0,1.086e-28
667.22,1.441e+0,5.834e-16,1.441e+0,1.087e-28
667.225,1.322e+0,5.834e-16,1.322e+0,1.087e-28
667.229,1.223e+0,5.834e-16,1.223e+0,1.087e-28
667.234,1.099e+0,5.834e-16,1.099e+0,1.087e-28
667.239,9.771e-1,5.833e-16,9.771e-1,1.087e-28
667.244,8.587e-1,5.833e-16,8.587e-1,1.088e-28
667.249,7.462e-1,5.833e-16,7.462e-1,1.088e-28
667.254,6.412e-1,5.833e-16,6.412e-1,1.088e-28
667.259,5.449e-1,5.833e-16,5.449e-1,1.088e-28
667.264,4.578e-1,5.833e-16,4.578e-1,1.088e-28
667.269,3.803e-1,5.833e-16,3.803e-1,1.089e-28
667.274,3.125e-1,5.832e-16,3.125e-1,1.089e-28
667.279,2.538e-1,5.832e-16,2.538e-1,1.089e-28
667.284,2.039e-1,5.832e-16,2.039e-1,1.089e-28
667.289,1.620e-1,5.832e-16,1.620e-1,1.089e-28
667.294,1.272e-1,5.832e-16,1.272e-1,1.090e-28
667.299,9.881e-2,5.832e-16,9.881e-2,1.090e-28
667.304,7.588e-2,5.832e-16,7.588e-2,1.090e-28
667.309,5.763e-2,5.831e-16,5.763e-2,1.090e-28
667.314,4.328e-2,5.831e-16,4.328e-2,1.091e-28
667.319,3.213e-2,5.831e-16,3.213e-2,1.091e-28
667.324,2.359e-2,5.831e-16,2.359e-2,1.091e-28
667.329,1.713e-2,5.831e-16,1.713e-2,1.091e-28
667.334,1.230e-2,5.831e-16,1.230e-2,1.091e-28
667.339,8.732e-3,5.831e-16,8.732e-3,1.092e-28
667.344,6.130e-3,5.830e-16,6.130e-3,1.092e-28
667.349,4.255e-3,5.830e-16,4.255e-3,1.092e-28
667.354,2.921e-3,5.830e-16,2.921e-3,1.092e-28
667.359,1.982e-3,5.830e-16,1.982e-3,1.092e-28
667.364,1.330e-3,5.830e-16,1.330e-3,1.093e-28
667.369,8.829e-4,5.830e-16,8.829e-4,1.093e-28
667.374,5.794e-4,5.830e-16,5.794e-4,1.093e-28
667.379,3.760e-4,5.829e-16,3.760e-4,1.093e-28
667.384,2.413e-4,5.829e-16,2.413e-4,1.093e-28
667.389,1.531e-4,5.829e-16,1.531e-4,1.094e-28
667.394,9.605e-5,5.829e-16,9.605e-5,1.094e-28
667.399,5.959e-5,5.829e-16,5.959e-5,1.094e-28
667.404,3.656e-5,5.829e-16,3.656e-5,1.094e-28
667.409,2.218e-5,5.829e-16,2.218e-5,1.094e-28
667.414,1.330e-5,5.828e-16,1.330e-5,1.095e-28
667.419,7.890e-6,5.828e-16,7.890e-6,1.095e-28
667.424,4.628e-6,5.828e-16,4.628e-6,1.095e-28
667.429,2.684e-6,5.828e-16,2.684e-6,1.095e-28
667.434,1.539e-6,5.828e-16,1.539e-6,1.096e-28
667.439,8.728e-7,5.828e-16,8.728e-7,1.096e-28
667.444,4.895e-7,5.828e-16,4.895e-7,1.096e-28
667.449,2.714e-7,5.828e-16,2.714e-7,1.096e-28
667.454,1.488e-7,5.827e-16,1.488e-7,1.096e-28
667.459,8.068e-8,5.827e-16,8.068e-8,1.097e-28
667.464,4.325e-8,5.827e-16,4.325e-8,1.097e-28
667.469,2.293e-8,5.827e-16,2.293e-8,1.097e-28
667.474,1.202e-8,5.827e-16,1.202e-8,1.097e-28
667.479,6.230e-9,5.827e-16,6.230e-9,1.097e-28
667.484,3.193e-9,5.827e-16,3.193e-9,1.098e-28
667.489,1.619e-9,5.826e-16,1.619e-9,1.098e-28
667.494,8.112e-10,5.826e-16,8.112e-10,1.098e-28
667.499,4.020e-10,5.826e-16,4.020e-10,1.098e-28
667.504,1.970e-10,5.826e-16,1.970e-10,1.098e-28
667.509,9.546e-11,5.826e-16,9.546e-11,1.099e-28
667.514,4.574e-11,5.826e-16,4.574e-11,1.099e-28
667.519,2.167e-11,5.826e-16,2.167e-11,1.099e-28
667.524,1.015e-11,5.825e-16,1.015e-11,1.099e-28
667.529,4.704e-12,5.825e-16,4.704e-12,1.099e-28
667.534,2.155e-12,5.825e-16,2.155e-12,1.100e-28
667.539,9.761e-13,5.825e-16,9.761e-13,1.100e-28
667.544,4.372e-13,5.825e-16,4.372e-13,1.100e-28
667.549,1.937e-13,5.825e-16,1.937e-13,1.100e-28
667.554,8.481e-14,5.825e-16,8.481e-14,1.101e-28
667.559,3.673e-14,5.824e-16,3.673e-14,1.101e-28
667.564,1.573e-14,5.824e-16,1.573e-14,1.101e-28
667.569,6.661e-15,5.824e-16,6.661e-15,1.101e-28
667.574,2.789e-15,5.824e-16,2.789e-15,1.101e-28
667.579,1.155e-15,5.824e-16,1.155e-15,1.102e-28
667.584,4.728e-16,5.824e-16,4.728e-16,1.102e-28
667.589,1.914e-16,5.824e-16,1.914e-16,1.102e-28
667.594,7.664e-17,5.823e-16,7.664e-17,1.102e-28
667.599,3.034e-17,5.823e-16,3.034e-17,1.102e-28
667.604,1.188e-17,5.823e-16,1.188e-17,1.103e-28
667.609,4.597e-18,5.823e-16,4.597e-18,1.103e-28
669.505,2.172e-19,5.770e-16,2.172e-19,1.182e-28
669.51,5.692e-19,5.770e-16,5.692e-19,1.182e-28
669.515,1.475e-18,5.770e-16,1.475e-18,1.182e-28
669.52,3.782e-18,5.770e-16,3.782e-18,1.182e-28
669.525,9.588e-18,5.770e-16,9.588e-18,1.183e-28
669.53,2.404e-17,5.770e-16,2.404e-17,1.183e-28
669.535,5.959e-17,5.769e-16,5.959e-17,1.183e-28
669.54,1.461e-16,5.769e-16,1.461e-16,1.183e-28
669.545,3.543e-16,5.769e-16,3.543e-16,1.183e-28
669.55,8.494e-16,5.769e-16,8.494e-16,1.184e-28
669.554,1.696e-15,5.769e-16,1.696e-15,1.184e-28
669.559,3.986e-15,5.769e-16,3.986e-15,1.184e-28
669.564,9.264e-15,5.769e-16,9.264e-15,1.184e-28
669.569,2.129e-14,5.768e-16,2.129e-14,1.184e-28
669.574,4.839e-14,5.768e-16,4.839e-14,1.185e-28
669.579,1.088e-13,5.768e-16,1.088e-13,1.185e-28
669.584,2.418e-13,5.768e-16,2.418e-13,1.185e-28
669.589,5.315e-13,5.768e-16,5.315e-13,1.185e-28
669.594,1.155e-12,5.768e-16,1.155e-12,1.185e-28
669.599,2.484e-12,5.768e-16,2.484e-12,1.186e-28
669.604,5.280e-12,5.767e-16,5.280e-12,1.186e-28
669.609,1.110e-11,5.767e-16,1.110e-11,1.186e-28
669.614,2.308e-11,5.767e-16,2.308e-11,1.186e-28
669.619,4.745e-11,5.767e-16,4.745e-11,1.186e-28
669.624,9.648e-11,5.767e-16,9.648e-11,1.187e-28
669.629,1.940e-10,5.767e-16,1.940e-10,1.187e-28
669.634,3.858e-10,5.767e-16,3.858e-10,1.187e-28
669.639,7.586e-10,5.767e-16,7.586e-10,1.187e-28
669.644,1.475e-9,5.766e-16,1.475e-9,1.187e-28
669.649,2.837e-9,5.766e-16,2.837e-9,1.188e-28
669.654,5.395e-9,5.766e-16,5.395e-9,1.188e-28
669.659,1.015e-8,5.766e-16,1.015e-8,1.188e-28
669.664,1.887e-8,5.766e-16,1.887e-8,1.188e-28
669.669,3.471e-8,5.766e-16,3.471e-8,1.189e-28
669.674,6.313e-8,5.766e-16,6.313e-8,1.189e-28
669.679,1.136e-7,5.765e-16,1.136e-7,1.189e-28
669.684,2.020e-7,5.765e-16,2.020e-7,1.189e-28
669.689,3.554e-7,5.765e-16,3.554e-7,1.189e-28
669.694,6.182e-7,5.765e-16,6.182e-7,1.190e-28
669.699,1.064e-6,5.765e-16,1.064e-6,1.190e-28
669.704,1.809e-6,5.765e-16,1.809e-6,1.190e-28
669.709,3.044e-6,5.765e-16,3.044e-6,1.190e-28
669.714,5.065e-6,5.764e-16,5.065e-6,1.190e-28
669.719,8.334e-6,5.764e-16,8.334e-6,1.191e-28
669.724,1.356e-5,5.764e-16,1.356e-5,1.191e-28
669.729,2.182e-5,5.764e-16,2.182e-5,1.191e-28
669.734,3.472e-5,5.764e-16,3.472e-5,1.191e-28
669.739,5.464e-5,5.764e-16,5.464e-5,1.191e-28
669.744,8.504e-5,5.764e-16,8.504e-5,1.192e-28
669.749,1.309e-4,5.763e-16,1.309e-4,1.192e-28
669.754,1.992e-4,5.763e-16,1.992e-4,1.192e-28
669.759,2.998e-4,5.763e-16,2.998e-4,1.192e-28
669.764,4.462e-4,5.763e-16,4.462e-4,1.192e-28
669.769,6.568e-4,5.763e-16,6.568e-4,1.193e-28
669.774,9.560e-4,5.763e-16,9.560e-4,1.193e-28
669.779,1.376e-3,5.763e-16,1.376e-3,1.193e-28
669.784,1.959e-3,5.762e-16,1.959e-3,1.193e-28
669.789,2.758e-3,5.762e-16,2.758e-3,1.194e-28
669.794,3.839e-3,5.762e-16,3.839e-3,1.194e-28
669.799,5.286e-3,5.762e-16,5.286e-3,1.194e-28
669.804,7.197e-3,5.762e-16,7.197e-3,1.194e-28
669.809,9.690e-3,5.762e-16,9.690e-3,1.194e-28
669.814,1.290e-2,5.762e-16,1.290e-2,1.195e-28
669.819,1.699e-2,5.761e-16,1.699e-2,1.195e-28
669.824,2.212e-2,5.761e-16,2.212e-2,1.195e-28
669.829,2.849e-2,5.761e-16,2.849e-2,1.195e-28
669.834,3.628e-2,5.761e-16,3.628e-2,1.195e-28
669.839,4.569e-2,5.761e-16,4.569e-2,1.196e-28
669.844,5.690e-2,5.761e-16,5.690e-2,1.196e-28
669.849,7.008e-2,5.761e-16,7.008e-2,1.196e-28
669.854,8.535e-2,5.761e-16,8.535e-2,1.196e-28
669.859,1.028e-1,5.760e-16,1.028e-1,1.196e-28
669.864,1.225e-1,5.760e-16,1.225e-1,1.197e-28
669.869,1.442e-1,5.760e-16,1.442e-1,1.197e-28
669.874,1.680e-1,5.760e-16,1.680e-1,1.197e-28
669.879,1.936e-1,5.760e-16,1.936e-1,1.197e-28
669.884,2.205e-1,5.760e-16,2.205e-1,1.197e-28
669.889,2.484e-1,5.760e-16,2.484e-1,1.198e-28
669.894,2.768e-1,5.759e-16,2.768e-1,1.198e-28
669.899,3.049e-1,5.759e-16,3.049e-1,1.198e-28
669.904,3.323e-1,5.759e-16,3.323e-1,1.198e-28
669.909,3.580e-1,5.759e-16,3.580e-1,1.199e-28
669.914,3.815e-1,5.759e-16,3.815e-1,1.199e-28
669.919,4.020e-1,5.759e-16,4.020e-1,1.199e-28
669.924,4.189e-1,5.759e-16,4.189e-1,1.199e-28
669.929,4.317e-1,5.758e-16,4.317e-1,1.199e-28
669.934,4.399e-1,5.758e-16,4.399e-1,1.200e-28
669.939,4.434e-1,5.758e-16,4.434e-1,1.200e-28
669.944,4.419e-1,5.758e-16,4.419e-1,1.200e-28
669.949,4.355e-1,5.758e-16,4.355e-1,1.200e-28
669.954,4.245e-1,5.758e-16,4.245e-1,1.200e-28
669.959,4.092e-1,5.758e-16,4.092e-1,1.201e-28
