Wavelength (nm),Sum(calc),Mg I (1.1e-1),Mg II (8.9e-1),Mg III (5.4e-4)
473.889,2.073e-7,3.942e-46,2.073e-7,
473.891,6.265e-7,3.945e-46,6.265e-7,
473.892,1.076e-6,3.946e-46,1.076e-6,
473.894,3.099e-6,3.948e-46,3.099e-6,
473.896,8.644e-6,3.950e-46,8.644e-6,
473.897,1.426e-5,3.952e-46,1.426e-5,
473.899,3.792e-5,3.954e-46,3.792e-5,
473.901,9.765e-5,3.956e-46,9.765e-5,
473.902,1.548e-4,3.957e-46,1.548e-4,
473.904,3.800e-4,3.960e-46,3.800e-4,
473.906,9.031e-4,3.962e-46,9.031e-4,
473.907,1.376e-3,3.963e-46,1.376e-3,
473.909,3.117e-3,3.965e-46,3.117e-3,
473.911,6.841e-3,3.968e-46,6.841e-3,
473.912,1.001e-2,3.969e-46,1.001e-2,
473.914,2.095e-2,3.971e-46,2.095e-2,
473.916,4.244e-2,3.973e-46,4.244e-2,
473.917,5.970e-2,3.975e-46,5.970e-2,
473.919,1.153e-1,3.977e-46,1.153e-1,
473.921,2.159e-1,3.979e-46,2.159e-1,
473.922,2.918e-1,3.980e-46,2.918e-1,
473.924,5.208e-1,3.983e-46,5.208e-1,
473.926,9.007e-1,3.985e-46,9.007e-1,
473.927,1.171e+0,3.986e-46,1.171e+0,
473.929,1.931e+0,3.988e-46,1.931e+0,
473.931,3.087e+0,3.991e-46,3.087e+0,
473.932,3.859e+0,3.992e-46,3.859e+0,
473.934,5.888e+0,3.994e-46,5.888e+0,
473.936,8.713e+0,3.997e-46,8.713e+0,
473.937,1.048e+1,3.998e-46,1.048e+1,
473.939,1.481e+1,4.000e-46,1.481e+1,
473.941,2.031e+1,4.002e-46,2.031e+1,
473.942,2.353e+1,4.003e-46,2.353e+1,
473.944,3.086e+1,4.006e-46,3.086e+1,
473.946,3.932e+1,4.008e-46,3.932e+1,
473.947,4.391e+1,4.009e-46,4.391e+1,
473.949,5.360e+1,4.012e-46,5.360e+1,
473.951,6.363e+1,4.014e-46,6.363e+1,
473.952,6.862e+1,4.015e-46,6.862e+1,
473.954,7.822e+1,4.017e-46,7.822e+1,
473.956,8.686e+1,4.020e-46,8.686e+1,
473.957,9.065e+1,4.021e-46,9.065e+1,
473.959,9.690e+1,4.023e-46,9.690e+1,
473.961,1.011e+2,4.025e-46,1.011e+2,
473.962,1.023e+2,4.027e-46,1.023e+2,
473.964,1.029e+2,4.029e-46,1.029e+2,
473.966,1.012e+2,4.031e-46,1.012e+2,
473.967,9.948e+1,4.032e-46,9.948e+1,
473.969,9.450e+1,4.035e-46,9.450e+1,
473.971,8.774e+1,4.037e-46,8.774e+1,
473.972,8.383e+1,4.038e-46,8.383e+1,
473.974,7.520e+1,4.040e-46,7.520e+1,
473.976,6.589e+1,4.043e-46,6.589e+1,
473.977,6.114e+1,4.044e-46,6.114e+1,
473.979,5.168e+1,4.046e-46,5.168e+1,
473.981,4.262e+1,4.049e-46,4.262e+1,
473.982,3.833e+1,4.050e-46,3.833e+1,
473.984,3.042e+1,4.052e-46,3.042e+1,
473.986,2.351e+1,4.054e-46,2.351e+1,
473.987,2.046e+1,4.055e-46,2.046e+1,
473.989,1.518e+1,4.058e-46,1.518e+1,
473.991,1.095e+1,4.060e-46,1.095e+1,
473.992,9.205e+0,4.061e-46,9.205e+0,
473.994,6.361e+0,4.064e-46,6.361e+0,
473.996,4.269e+0,4.066e-46,4.269e+0,
473.997,3.459e+0,4.067e-46,3.459e+0,
473.999,2.220e+0,4.069e-46,2.220e+0,
474.001,1.382e+0,4.072e-46,1.382e+0,
474.002,1.078e+0,4.073e-46,1.078e+0,
474.004,6.412e-1,4.075e-46,6.412e-1,
474.006,3.697e-1,4.077e-46,3.697e-1,
474.007,2.775e-1,4.079e-46,2.775e-1,
474.009,1.527e-1,4.081e-46,1.527e-1,
474.011,8.145e-2,4.083e-46,8.145e-2,
474.012,5.879e-2,4.084e-46,5.879e-2,
474.014,2.991e-2,4.087e-46,2.991e-2,
474.016,1.475e-2,4.089e-46,1.475e-2,
474.017,1.023e-2,4.090e-46,1.023e-2,
474.019,4.809e-3,4.092e-46,4.809e-3,
474.021,2.190e-3,4.095e-46,2.190e-3,
474.022,1.460e-3,4.096e-46,1.460e-3,
474.024,6.341e-4,4.098e-46,6.341e-4,
474.026,2.666e-4,4.100e-46,2.666e-4,
474.027,1.709e-4,4.102e-46,1.709e-4,
474.029,6.850e-5,4.104e-46,6.850e-5,
474.031,2.660e-5,4.106e-46,2.660e-5,
474.032,1.638e-5,4.107e-46,1.638e-5,
474.034,6.061e-6,4.110e-46,6.061e-6,
474.036,2.173e-6,4.112e-46,2.173e-6,
474.037,1.285e-6,4.113e-46,1.285e-6,
474.039,4.391e-7,4.115e-46,4.391e-7,
474.041,1.453e-7,4.118e-46,1.453e-7,
474.042,8.259e-8,4.119e-46,8.259e-8,
474.044,2.605e-8,4.121e-46,2.605e-8,
474.046,7.956e-9,4.124e-46,7.956e-9,
474.047,4.345e-9,4.125e-46,4.345e-9,
474.049,1.265e-9,4.127e-46,1.265e-9,
474.051,3.566e-10,4.129e-46,3.566e-10,
474.052,1.871e-10,4.130e-46,1.871e-10,
474.054,5.027e-11,4.133e-46,5.027e-11,
474.056,1.308e-11,4.135e-46,1.308e-11,
474.057,6.595e-12,4.136e-46,6.595e-12,
474.059,1.636e-12,4.139e-46,1.636e-12,
474.061,3.929e-13,4.141e-46,3.929e-13,
474.062,1.903e-13,4.142e-46,1.903e-13,
474.064,4.356e-14,4.144e-46,4.356e-14,
474.066,9.657e-15,4.147e-46,9.657e-15,
474.067,4.493e-15,4.148e-46,4.493e-15,
474.069,9.494e-16,4.150e-46,9.494e-16,
474.071,1.943e-16,4.152e-46,1.943e-16,
474.072,8.684e-17,4.154e-46,8.684e-17,
474.074,1.694e-17,4.156e-46,1.694e-17,
474.076,3.199e-18,4.158e-46,3.199e-18,
474.077,1.374e-18,4.159e-46,1.374e-18,
474.079,2.473e-19,4.162e-46,2.473e-19,
474.081,4.311e-20,4.164e-46,4.311e-20,
474.082,1.779e-20,4.165e-46,1.779e-20,
474.084,2.956e-21,4.167e-46,2.956e-21,
474.086,4.756e-22,4.170e-46,4.756e-22,
474.087,1.885e-22,4.171e-46,1.885e-22,
474.089,2.891e-23,4.173e-46,2.891e-23,
474.091,4.294e-24,4.175e-46,4.294e-24,
474.092,1.635e-24,4.177e-46,1.635e-24,
474.094,2.315e-25,4.179e-46,2.315e-25,
474.096,3.173e-26,4.181e-46,3.173e-26,
474.097,1.161e-26,4.182e-46,1.161e-26,
474.099,1.517e-27,4.185e-46,1.517e-27,
474.101,1.919e-28,4.187e-46,1.919e-28,
474.102,6.745e-29,4.188e-46,6.745e-29,
474.104,8.135e-30,4.190e-46,8.135e-30,
474.106,9.501e-31,4.193e-46,9.501e-31,
474.107,3.208e-31,4.194e-46,3.208e-31,
474.109,3.571e-32,4.196e-46,3.571e-32,
474.111,3.849e-33,4.199e-46,3.849e-33,
474.112,1.249e-33,4.200e-46,1.249e-33,
474.114,1.283e-34,4.202e-46,1.283e-34,
474.116,1.277e-35,4.204e-46,1.277e-35,
474.117,3.979e-36,4.205e-46,3.979e-36,
474.119,3.773e-37,4.208e-46,3.773e-37,
474.121,3.465e-38,4.210e-46,3.465e-38,
474.122,1.037e-38,4.211e-46,1.037e-38,
474.124,9.081e-40,4.214e-46,9.081e-40,
474.126,7.698e-41,4.216e-46,7.698e-41,
474.127,2.214e-41,4.217e-46,2.214e-41,
474.129,1.789e-42,4.219e-46,1.789e-42,
474.131,1.400e-43,4.222e-46,1.400e-43,
474.132,3.868e-44,4.223e-46,3.868e-44,
474.134,2.884e-45,4.225e-46,2.884e-45,
474.136,2.083e-46,4.227e-46,2.083e-46,
474.137,5.531e-47,4.229e-46,5.531e-47,
474.139,3.806e-48,4.231e-46,3.806e-48,
474.141,2.537e-49,4.233e-46,2.537e-49,
474.142,6.472e-50,4.234e-46,6.472e-50,
474.144,4.112e-51,4.237e-46,4.112e-51,
474.146,2.529e-52,4.239e-46,2.529e-52,
516.548,5.318e-45,5.318e-45,5.161e-48,
516.55,6.270e-44,6.270e-44,5.161e-48,
516.551,2.131e-43,2.131e-43,5.161e-48,
516.553,2.413e-42,2.413e-42,5.161e-48,
516.555,2.660e-41,2.660e-41,5.161e-48,
516.556,8.743e-41,8.743e-41,5.161e-48,
516.558,9.254e-40,9.254e-40,5.162e-48,
516.56,9.535e-39,9.535e-39,5.162e-48,
516.561,3.030e-38,3.030e-38,5.162e-48,
516.563,2.998e-37,2.998e-37,5.162e-48,
516.565,2.888e-36,2.888e-36,5.163e-48,
516.566,8.871e-36,8.871e-36,5.163e-48,
516.568,8.206e-35,8.206e-35,5.163e-48,
516.57,7.389e-34,7.389e-34,5.163e-48,
516.571,2.195e-33,2.195e-33,5.163e-48,
516.573,1.898e-32,1.898e-32,5.164e-48,
516.575,1.597e-31,1.597e-31,5.164e-48,
516.576,4.588e-31,4.588e-31,5.164e-48,
516.578,3.708e-30,3.708e-30,5.164e-48,
516.58,2.918e-29,2.918e-29,5.164e-48,
516.581,8.102e-29,8.102e-29,5.165e-48,
516.583,6.122e-28,6.122e-28,5.165e-48,
516.585,4.503e-27,4.503e-27,5.165e-48,
516.586,1.209e-26,1.209e-26,5.165e-48,
516.588,8.540e-26,8.540e-26,5.165e-48,
516.59,5.872e-25,5.872e-25,5.166e-48,
516.591,1.524e-24,1.524e-24,5.166e-48,
516.593,1.006e-23,1.006e-23,5.166e-48,
516.595,6.469e-23,6.469e-23,5.166e-48,
516.596,1.624e-22,1.624e-22,5.166e-48,
516.598,1.002e-21,1.002e-21,5.167e-48,
516.6,6.021e-21,6.021e-21,5.167e-48,
516.601,1.461e-20,1.461e-20,5.167e-48,
516.603,8.431e-20,8.431e-20,5.167e-48,
516.605,4.736e-19,4.736e-19,5.167e-48,
516.606,1.111e-18,1.111e-18,5.168e-48,
516.608,5.993e-18,5.993e-18,5.168e-48,
516.61,3.147e-17,3.147e-17,5.168e-48,
516.611,7.138e-17,7.138e-17,5.168e-48,
516.613,3.599e-16,3.599e-16,5.168e-48,
516.615,1.767e-15,1.767e-15,5.169e-48,
516.616,3.875e-15,3.875e-15,5.169e-48,
516.618,1.826e-14,1.826e-14,5.169e-48,
516.62,8.381e-14,8.381e-14,5.169e-48,
516.621,1.777e-13,1.777e-13,5.169e-48,
516.623,7.831e-13,7.831e-13,5.170e-48,
516.625,3.359e-12,3.359e-12,5.170e-48,
516.626,6.886e-12,6.886e-12,5.170e-48,
516.628,2.837e-11,2.837e-11,5.170e-48,
516.63,1.137e-10,1.137e-10,5.170e-48,
516.631,2.255e-10,2.255e-10,5.171e-48,
516.633,8.682e-10,8.682e-10,5.171e-48,
516.635,3.254e-9,3.254e-9,5.171e-48,
516.636,6.237e-9,6.237e-9,5.171e-48,
516.638,2.245e-8,2.245e-8,5.171e-48,
516.64,7.866e-8,7.866e-8,5.172e-48,
516.641,1.458e-7,1.458e-7,5.172e-48,
516.643,4.905e-7,4.905e-7,5.172e-48,
516.645,1.607e-6,1.607e-6,5.172e-48,
516.646,2.878e-6,2.878e-6,5.172e-48,
516.648,9.055e-6,9.055e-6,5.173e-48,
516.65,2.772e-5,2.772e-5,5.173e-48,
516.651,4.803e-5,4.803e-5,5.173e-48,
516.653,1.412e-4,1.412e-4,5.173e-48,
516.655,4.042e-4,4.042e-4,5.174e-48,
516.656,6.770e-4,6.770e-4,5.174e-48,
516.658,1.861e-3,1.861e-3,5.174e-48,
516.66,4.980e-3,4.980e-3,5.174e-48,
516.661,8.064e-3,8.064e-3,5.174e-48,
516.663,2.072e-2,2.072e-2,5.175e-48,
516.665,5.183e-2,5.183e-2,5.175e-48,
516.666,8.115e-2,8.115e-2,5.175e-48,
516.668,1.949e-1,1.949e-1,5.175e-48,
516.67,4.558e-1,4.558e-1,5.175e-48,
516.671,6.899e-1,6.899e-1,5.175e-48,
516.673,1.549e+0,1.549e+0,5.176e-48,
516.675,3.386e+0,3.386e+0,5.176e-48,
516.676,4.956e+0,4.956e+0,5.176e-48,
516.678,1.040e+1,1.040e+1,5.176e-48,
516.68,2.126e+1,2.126e+1,5.177e-48,
516.681,3.008e+1,3.008e+1,5.177e-48,
516.683,5.903e+1,5.903e+1,5.177e-48,
516.685,1.128e+2,1.128e+2,5.177e-48,
516.686,1.543e+2,1.543e+2,5.177e-48,
516.688,2.830e+2,2.830e+2,5.178e-48,
516.69,5.053e+2,5.053e+2,5.178e-48,
516.691,6.684e+2,6.684e+2,5.178e-48,
516.693,1.146e+3,1.146e+3,5.178e-48,
516.695,1.913e+3,1.913e+3,5.178e-48,
516.696,2.447e+3,2.447e+3,5.179e-48,
516.698,3.923e+3,3.923e+3,5.179e-48,
516.7,6.121e+3,6.121e+3,5.179e-48,
516.701,7.569e+3,7.569e+3,5.179e-48,
516.703,1.134e+4,1.134e+4,5.179e-48,
516.705,1.654e+4,1.654e+4,5.180e-48,
516.706,1.978e+4,1.978e+4,5.180e-48,
516.708,2.771e+4,2.771e+4,5.180e-48,
516.71,3.778e+4,3.778e+4,5.180e-48,
516.711,4.367e+4,4.367e+4,5.180e-48,
516.713,5.719e+4,5.719e+4,5.181e-48,
516.715,7.290e+4,7.290e+4,5.181e-48,
516.716,8.148e+4,8.148e+4,5.181e-48,
516.718,9.974e+4,9.974e+4,5.181e-48,
516.72,1.188e+5,1.188e+5,5.181e-48,
516.721,1.284e+5,1.284e+5,5.182e-48,
516.723,1.470e+5,1.470e+5,5.182e-48,
516.725,1.637e+5,1.637e+5,5.182e-48,
516.726,1.710e+5,1.710e+5,5.182e-48,
516.728,1.830e+5,1.830e+5,5.182e-48,
516.73,1.905e+5,1.905e+5,5.183e-48,
516.731,1.925e+5,1.925e+5,5.183e-48,
516.733,1.925e+5,1.925e+5,5.183e-48,
516.735,1.873e+5,1.873e+5,5.183e-48,
516.736,1.830e+5,1.830e+5,5.183e-48,
516.738,1.710e+5,1.710e+5,5.184e-48,
516.74,1.556e+5,1.556e+5,5.184e-48,
516.741,1.470e+5,1.470e+5,5.184e-48,
516.743,1.284e+5,1.284e+5,5.184e-48,
516.745,1.092e+5,1.092e+5,5.184e-48,
516.746,9.974e+4,9.974e+4,5.185e-48,
516.748,8.148e+4,8.148e+4,5.185e-48,
516.75,6.479e+4,6.479e+4,5.185e-48,
516.751,5.719e+4,5.719e+4,5.185e-48,
516.753,4.367e+4,4.367e+4,5.185e-48,
516.755,3.246e+4,3.246e+4,5.186e-48,
516.756,2.771e+4,2.771e+4,5.186e-48,
516.758,1.978e+4,1.978e+4,5.186e-48,
516.76,1.374e+4,1.374e+4,5.186e-48,
516.761,1.134e+4,1.134e+4,5.186e-48,
516.763,7.569e+3,7.569e+3,5.187e-48,
516.765,4.916e+3,4.916e+3,5.187e-48,
516.766,3.923e+3,3.923e+3,5.187e-48,
516.768,2.447e+3,2.447e+3,5.187e-48,
516.77,1.486e+3,1.486e+3,5.188e-48,
516.771,1.146e+3,1.146e+3,5.188e-48,
516.773,6.684e+2,6.684e+2,5.188e-48,
516.775,3.794e+2,3.794e+2,5.188e-48,
516.776,2.830e+2,2.830e+2,5.188e-48,
516.778,1.543e+2,1.543e+2,5.189e-48,
516.78,8.186e+1,8.186e+1,5.189e-48,
516.781,5.903e+1,5.903e+1,5.189e-48,
516.783,3.008e+1,3.008e+1,5.189e-48,
516.785,1.492e+1,1.492e+1,5.189e-48,
516.786,1.040e+1,1.040e+1,5.189e-48,
516.788,4.956e+0,4.956e+0,5.190e-48,
516.79,2.298e+0,2.298e+0,5.190e-48,
516.791,1.549e+0,1.549e+0,5.190e-48,
516.793,6.899e-1,6.899e-1,5.190e-48,
516.795,2.991e-1,2.991e-1,5.191e-48,
516.796,1.949e-1,1.949e-1,5.191e-48,
516.798,8.115e-2,8.115e-2,5.191e-48,
516.8,3.288e-2,3.288e-2,5.191e-48,
516.801,2.072e-2,2.072e-2,5.191e-48,
516.803,8.064e-3,8.064e-3,5.192e-48,
516.805,3.054e-3,3.054e-3,5.192e-48,
516.806,1.861e-3,1.861e-3,5.192e-48,
516.808,6.770e-4,6.770e-4,5.192e-48,
516.81,2.397e-4,2.397e-4,5.192e-48,
516.811,1.412e-4,1.412e-4,5.193e-48,
516.813,4.803e-5,4.803e-5,5.193e-48,
516.815,1.590e-5,1.590e-5,5.193e-48,
516.816,9.055e-6,9.055e-6,5.193e-48,
516.818,2.878e-6,2.878e-6,5.193e-48,
516.82,8.907e-7,8.907e-7,5.194e-48,
516.821,4.905e-7,4.905e-7,5.194e-48,
516.823,1.458e-7,1.458e-7,5.194e-48,
516.825,4.217e-8,4.217e-8,5.194e-48,
516.826,2.245e-8,2.245e-8,5.194e-48,
516.828,6.237e-9,6.237e-9,5.195e-48,
516.83,1.687e-9,1.687e-9,5.195e-48,
516.831,8.682e-10,8.682e-10,5.195e-48,
516.833,2.255e-10,2.255e-10,5.195e-48,
516.835,5.699e-11,5.699e-11,5.195e-48,
516.836,2.837e-11,2.837e-11,5.196e-48,
516.838,6.886e-12,6.886e-12,5.196e-48,
516.84,1.627e-12,1.627e-12,5.196e-48,
516.841,7.831e-13,7.831e-13,5.196e-48,
516.843,1.777e-13,1.777e-13,5.196e-48,
516.845,3.926e-14,3.926e-14,5.197e-48,
516.846,1.826e-14,1.826e-14,5.197e-48,
516.848,3.875e-15,3.875e-15,5.197e-48,
516.85,8.001e-16,8.001e-16,5.197e-48,
516.851,3.599e-16,3.599e-16,5.197e-48,
516.853,7.138e-17,7.138e-17,5.198e-48,
516.855,1.378e-17,1.378e-17,5.198e-48,
516.856,5.993e-18,5.993e-18,5.198e-48,
516.858,1.111e-18,1.111e-18,5.198e-48,
516.86,2.005e-19,2.005e-19,5.198e-48,
516.861,8.431e-20,8.431e-20,5.199e-48,
516.863,1.461e-20,1.461e-20,5.199e-48,
516.865,2.465e-21,2.465e-21,5.199e-48,
516.866,1.002e-21,1.002e-21,5.199e-48,
516.868,1.624e-22,1.624e-22,5.199e-48,
516.87,2.560e-23,2.560e-23,5.200e-48,
516.871,1.006e-23,1.006e-23,5.200e-48,
516.873,1.524e-24,1.524e-24,5.200e-48,
516.875,2.247e-25,2.247e-25,5.200e-48,
516.876,8.540e-26,8.540e-26,5.200e-48,
516.878,1.209e-26,1.209e-26,5.201e-48,
516.88,1.666e-27,1.666e-27,5.201e-48,
516.881,6.122e-28,6.122e-28,5.201e-48,
516.883,8.102e-29,8.102e-29,5.201e-48,
516.885,1.044e-29,1.044e-29,5.202e-48,
516.886,3.708e-30,3.708e-30,5.202e-48,
516.888,4.588e-31,4.588e-31,5.202e-48,
516.89,5.524e-32,5.524e-32,5.202e-48,
516.891,1.898e-32,1.898e-32,5.202e-48,
516.893,2.195e-33,2.195e-33,5.203e-48,
516.895,2.471e-34,2.471e-34,5.203e-48,
516.896,8.206e-35,8.206e-35,5.203e-48,
516.898,8.871e-36,8.871e-36,5.203e-48,
516.9,9.336e-37,9.336e-37,5.203e-48,
516.901,2.998e-37,2.998e-37,5.203e-48,
516.903,3.030e-38,3.030e-38,5.204e-48,
516.905,2.980e-39,2.980e-39,5.204e-48,
516.906,9.254e-40,9.254e-40,5.204e-48,
516.908,8.743e-41,8.743e-41,5.204e-48,
516.91,8.040e-42,8.040e-42,5.205e-48,
516.911,2.413e-42,2.413e-42,5.205e-48,
516.913,2.131e-43,2.131e-43,5.205e-48,
516.915,1.832e-44,1.832e-44,5.205e-48,
516.916,5.318e-45,5.318e-45,5.205e-48,
517.083,5.801e-45,5.801e-45,5.226e-48,
517.085,6.897e-44,6.897e-44,5.226e-48,
517.086,2.354e-43,2.354e-43,5.226e-48,
517.088,2.689e-42,2.689e-42,5.226e-48,
517.09,2.989e-41,2.989e-41,5.226e-48,
517.091,9.864e-41,9.864e-41,5.227e-48,
517.093,1.053e-39,1.053e-39,5.227e-48,
517.095,1.094e-38,1.094e-38,5.227e-48,
517.096,3.493e-38,3.493e-38,5.227e-48,
517.098,3.486e-37,3.486e-37,5.227e-48,
517.1,3.387e-36,3.387e-36,5.228e-48,
517.101,1.045e-35,1.045e-35,5.228e-48,
517.103,9.755e-35,9.755e-35,5.228e-48,
517.105,8.862e-34,8.862e-34,5.228e-48,
517.106,2.644e-33,2.644e-33,5.228e-48,
517.108,2.307e-32,2.307e-32,5.229e-48,
517.11,1.959e-31,1.959e-31,5.229e-48,
517.111,5.653e-31,5.653e-31,5.229e-48,
517.113,4.611e-30,4.611e-30,5.229e-48,
517.115,3.662e-29,3.662e-29,5.230e-48,
517.116,1.022e-28,1.022e-28,5.230e-48,
517.118,7.791e-28,7.791e-28,5.230e-48,
517.12,5.784e-27,5.784e-27,5.230e-48,
517.121,1.560e-26,1.560e-26,5.230e-48,
517.123,1.112e-25,1.112e-25,5.230e-48,
517.125,7.722e-25,7.722e-25,5.231e-48,
517.126,2.014e-24,2.014e-24,5.231e-48,
517.128,1.343e-23,1.343e-23,5.231e-48,
517.13,8.713e-23,8.713e-23,5.231e-48,
517.131,2.197e-22,2.197e-22,5.231e-48,
517.133,1.369e-21,1.369e-21,5.232e-48,
517.135,8.309e-21,8.309e-21,5.232e-48,
517.136,2.026e-20,2.026e-20,5.232e-48,
517.138,1.181e-19,1.181e-19,5.232e-48,
517.14,6.697e-19,6.697e-19,5.233e-48,
517.141,1.579e-18,1.579e-18,5.233e-48,
517.143,8.603e-18,8.603e-18,5.233e-48,
517.145,4.563e-17,4.563e-17,5.233e-48,
517.146,1.040e-16,1.040e-16,5.233e-48,
517.148,5.299e-16,5.299e-16,5.234e-48,
517.15,2.627e-15,2.627e-15,5.234e-48,
517.151,5.792e-15,5.792e-15,5.234e-48,
517.153,2.758e-14,2.758e-14,5.234e-48,
517.155,1.279e-13,1.279e-13,5.234e-48,
517.156,2.725e-13,2.725e-13,5.235e-48,
517.158,1.213e-12,1.213e-12,5.235e-48,
517.16,5.260e-12,5.260e-12,5.235e-48,
517.161,1.084e-11,1.084e-11,5.235e-48,
517.163,4.512e-11,4.512e-11,5.235e-48,
517.165,1.829e-10,1.829e-10,5.236e-48,
517.166,3.644e-10,3.644e-10,5.236e-48,
517.168,1.418e-9,1.418e-9,5.236e-48,
517.17,5.373e-9,5.373e-9,5.236e-48,
517.171,1.035e-8,1.035e-8,5.236e-48,
517.173,3.767e-8,3.767e-8,5.237e-48,
517.175,1.334e-7,1.334e-7,5.237e-48,
517.176,2.486e-7,2.486e-7,5.237e-48,
517.178,8.458e-7,8.458e-7,5.237e-48,
517.18,2.801e-6,2.801e-6,5.237e-48,
517.181,5.046e-6,5.046e-6,5.238e-48,
517.183,1.605e-5,1.605e-5,5.238e-48,
517.185,4.970e-5,4.970e-5,5.238e-48,
517.186,8.657e-5,8.657e-5,5.238e-48,
517.188,2.574e-4,2.574e-4,5.238e-48,
517.19,7.452e-4,7.452e-4,5.239e-48,
517.191,1.255e-3,1.255e-3,5.239e-48,
517.193,3.490e-3,3.490e-3,5.239e-48,
517.195,9.445e-3,9.445e-3,5.239e-48,
517.196,1.538e-2,1.538e-2,5.239e-48,
517.198,3.998e-2,3.998e-2,5.240e-48,
517.2,1.012e-1,1.012e-1,5.240e-48,
517.201,1.593e-1,1.593e-1,5.240e-48,
517.203,3.872e-1,3.872e-1,5.240e-48,
517.205,9.160e-1,9.160e-1,5.240e-48,
517.206,1.395e+0,1.395e+0,5.241e-48,
517.208,3.169e+0,3.169e+0,5.241e-48,
517.21,7.010e+0,7.010e+0,5.241e-48,
517.211,1.032e+1,1.032e+1,5.241e-48,
517.213,2.192e+1,2.192e+1,5.241e-48,
517.215,4.534e+1,4.534e+1,5.242e-48,
517.216,6.454e+1,6.454e+1,5.242e-48,
517.218,1.282e+2,1.282e+2,5.242e-48,
517.22,2.478e+2,2.478e+2,5.242e-48,
517.221,3.412e+2,3.412e+2,5.242e-48,
517.223,6.335e+2,6.335e+2,5.243e-48,
517.225,1.145e+3,1.145e+3,5.243e-48,
517.226,1.524e+3,1.524e+3,5.243e-48,
517.228,2.646e+3,2.646e+3,5.243e-48,
517.23,4.472e+3,4.472e+3,5.244e-48,
517.231,5.755e+3,5.755e+3,5.244e-48,
517.233,9.341e+3,9.341e+3,5.244e-48,
517.235,1.476e+4,1.476e+4,5.244e-48,
517.236,1.837e+4,1.837e+4,5.244e-48,
517.238,2.787e+4,2.787e+4,5.244e-48,
517.24,4.117e+4,4.117e+4,5.245e-48,
517.241,4.954e+4,4.954e+4,5.245e-48,
517.243,7.029e+4,7.029e+4,5.245e-48,
517.245,9.708e+4,9.708e+4,5.245e-48,
517.246,1.129e+5,1.129e+5,5.245e-48,
517.248,1.498e+5,1.498e+5,5.246e-48,
517.25,1.935e+5,1.935e+5,5.246e-48,
517.251,2.176e+5,2.176e+5,5.246e-48,
517.253,2.699e+5,2.699e+5,5.246e-48,
517.255,3.258e+5,3.258e+5,5.247e-48,
517.256,3.544e+5,3.544e+5,5.247e-48,
517.258,4.110e+5,4.110e+5,5.247e-48,
517.26,4.639e+5,4.639e+5,5.247e-48,
517.261,4.879e+5,4.879e+5,5.247e-48,
517.263,5.289e+5,5.289e+5,5.248e-48,
517.265,5.581e+5,5.581e+5,5.248e-48,
517.266,5.676e+5,5.676e+5,5.248e-48,
517.268,5.753e+5,5.753e+5,5.248e-48,
517.27,5.676e+5,5.676e+5,5.248e-48,
517.271,5.581e+5,5.581e+5,5.249e-48,
517.273,5.289e+5,5.289e+5,5.249e-48,
517.275,4.879e+5,4.879e+5,5.249e-48,
517.276,4.639e+5,4.639e+5,5.249e-48,
517.278,4.110e+5,4.110e+5,5.249e-48,
517.28,3.544e+5,3.544e+5,5.250e-48,
517.281,3.258e+5,3.258e+5,5.250e-48,
517.283,2.699e+5,2.699e+5,5.250e-48,
517.284,2.432e+5,2.432e+5,5.250e-48,
517.286,1.935e+5,1.935e+5,5.250e-48,
517.288,1.498e+5,1.498e+5,5.251e-48,
517.289,1.305e+5,1.305e+5,5.251e-48,
517.291,9.708e+4,9.708e+4,5.251e-48,
517.293,7.029e+4,7.029e+4,5.251e-48,
517.294,5.921e+4,5.921e+4,5.251e-48,
517.296,4.117e+4,4.117e+4,5.252e-48,
517.298,2.787e+4,2.787e+4,5.252e-48,
517.299,2.270e+4,2.270e+4,5.252e-48,
517.301,1.476e+4,1.476e+4,5.252e-48,
517.303,9.341e+3,9.341e+3,5.252e-48,
517.304,7.356e+3,7.356e+3,5.253e-48,
517.306,4.472e+3,4.472e+3,5.253e-48,
517.308,2.646e+3,2.646e+3,5.253e-48,
517.309,2.015e+3,2.015e+3,5.253e-48,
517.311,1.145e+3,1.145e+3,5.253e-48,
517.313,6.335e+2,6.335e+2,5.254e-48,
517.314,4.664e+2,4.664e+2,5.254e-48,
517.316,2.478e+2,2.478e+2,5.254e-48,
517.318,1.282e+2,1.282e+2,5.254e-48,
517.319,9.127e+1,9.127e+1,5.254e-48,
517.321,4.534e+1,4.534e+1,5.255e-48,
517.323,2.192e+1,2.192e+1,5.255e-48,
517.324,1.509e+1,1.509e+1,5.255e-48,
517.326,7.010e+0,7.010e+0,5.255e-48,
517.328,3.169e+0,3.169e+0,5.255e-48,
517.329,2.110e+0,2.110e+0,5.256e-48,
517.331,9.160e-1,9.160e-1,5.256e-48,
517.333,3.872e-1,3.872e-1,5.256e-48,
517.334,2.492e-1,2.492e-1,5.256e-48,
517.336,1.012e-1,1.012e-1,5.256e-48,
517.338,3.998e-2,3.998e-2,5.257e-48,
517.339,2.488e-2,2.488e-2,5.257e-48,
517.341,9.445e-3,9.445e-3,5.257e-48,
517.343,3.490e-3,3.490e-3,5.257e-48,
517.344,2.100e-3,2.100e-3,5.257e-48,
517.346,7.452e-4,7.452e-4,5.258e-48,
