Ion, Observed , Rel. , Aki, Ek ,J,,,,,,,,,,,,,,
Ti II ,587.8229,12, ,82 103.1876 , 11/2 ,,,,,,,,,,,,,,
Ti II ,587.914,4, ,82 319.068  , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,588.0268,140,3.48E+05,25 493.733  ,2,,,,,,,,,,,,,,
Ti IV ,588.596,15, ,275 861.94   , 7/2 ,,,,,,,,,,,,,,
Ti II ,588.6753,18, ,82 078.561  , 9/2 ,,,,,,,,,,,,,,
Ti II ,588.724,4, ,81 867.876  , 3/2 ,,,,,,,,,,,,,,
Ti I ,588.8574, 23q , ,43 888.0708 ,6,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,588.889,4, ,29 734.6206 , 7/2 ,,,,,,,,,,,,,,
Ti II ,588.96,5, ,81 861.0276 , 7/2 ,,,,,,,,,,,,,,
Ti I ,588.9813,2, ,35 035.137  ,2,,,,,,,,,,,,,,
Ti II ,589.029,4, ,82 370.216  , 3/2 ,,,,,,,,,,,,,,
Ti IV ,589.115,7, ,275 847.01   , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,589.4092,3, ,16 961.442  ,3,,,,,,,,,,,,,,
Ti I ,589.9291,670,2.69E+06,25 438.908  ,2,,,,,,,,,,,,,,
Ti II ,590.163,5, ,82 183.471  , 11/2 ,,,,,,,,,,,,,,
Ti I ,590.3315,150,4.57E+05,25 537.286  ,1,,,,,,,,,,,,,,
Ti II ,590.3725,17, ,81 913.0457 , 7/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,590.4334, 5q , ,42 858.7661 ,3,,,,,,,,,,,,,,
Ti I ,590.6296,3, ,42 723.9855 ,2,,,,,,,,,,,,,,
Ti I ,590.642,2, ,43 699.0187 ,4,,,,,,,,,,,,,,
Ti I , ,0,6.70E+05,28 702.778  ,3,,,,,,,,,,,,,,
Ti II ,591.008,5, ,29 544.4540 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,591.3723,15, ,17 075.258  ,4,,,,,,,,,,,,,,
Ti II ,591.37265, 75bl , ,82 001.109  , 11/2 ,,,,,,,,,,,,,,
Ti II ,591.40928,19, ,82 147.7069 , 9/2 ,,,,,,,,,,,,,,
Ti I ,591.8534,300,1.30E+06,25 493.733  ,2,,,,,,,,,,,,,,
Ti I ,591.907,6, ,35 035.137  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,591.991,5, ,81 774.158  , 5/2 ,,,,,,,,,,,,,,
Ti II ,592.19181,32, ,81 861.0276 , 7/2 ,,,,,,,,,,,,,,
Ti I ,592.2108,310,2.17E+06,25 317.814  ,1,,,,,,,,,,,,,,
Ti II ,592.4271,12, ,82 183.471  , 11/2 ,,,,,,,,,,,,,,
Ti II ,592.85133,26, ,81 842.2440 , 9/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,592.97106,83, ,82 103.1876 , 11/2 ,,,,,,,,,,,,,,
Ti II ,592.9943,8, ,82 319.068  , 5/2 ,,,,,,,,,,,,,,
Ti II ,593.08511,22, ,82 316.4935 , 7/2 ,,,,,,,,,,,,,,
Ti II ,593.3507,15, ,82 246.515  , 5/2 ,,,,,,,,,,,,,,
Ti II ,593.73086,23, ,82 284.367  , 13/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,593.74218,44, ,81 724.330  , 5/2 ,,,,,,,,,,,,,,
Ti II ,593.7658, 8* , ,82 151.461  , 7/2 ,,,,,,,,,,,,,,
Ti II ,593.7658, 8* , ,82 111.809  , 5/2 ,,,,,,,,,,,,,,
Ti I ,593.7807,99,4.90E+05,25 438.908  ,2,,,,,,,,,,,,,,
Ti II ,594.0343,101, ,82 073.0114 , 13/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,594.0646,24, ,17 215.390  ,5,,,,,,,,,,,,,,
Ti II ,594.07758,29, ,81 924.127  , 9/2 ,,,,,,,,,,,,,,
Ti I ,594.175,230,1.90E+06,25 317.814  ,1,,,,,,,,,,,,,,
Ti I ,594.4658,19, ,16 817.160  ,1,,,,,,,,,,,,,,
Ti II ,595.099,6, ,81 685.979  , 7/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,595.2589,14, ,82 103.1876 , 11/2 ,,,,,,,,,,,,,,
Ti II ,595.30009,27, ,81 889.5772 , 11/2 ,,,,,,,,,,,,,,
Ti I ,595.3157,1400,6.79E+06,32 013.544  ,6,,,,,,,,,,,,,,
Ti II ,595.398,5, ,82 065.643  , 1/2 ,,,,,,,,,,,,,,
Ti II ,595.55738,22, ,82 246.515  , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,595.7361,10, ,42 169.6496 ,5,,,,,,,,,,,,,,
Ti I ,595.8746,3,1.19E+05,36 351.365  ,5,,,,,,,,,,,,,,
Ti II ,596.1333,12, ,82 078.561  , 9/2 ,,,,,,,,,,,,,,
Ti I ,596.4461, 2q , ,41 988.5259 ,3,,,,,,,,,,,,,,
Ti I ,596.4802,4, ,41 867.7812 ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,596.5289,12, ,81 738.2883 , 9/2 ,,,,,,,,,,,,,,
Ti I ,596.5825,1200,6.64E+06,31 914.291  ,5,,,,,,,,,,,,,,
Ti II ,596.58278, 6100bl , ,82 001.109  , 11/2 ,,,,,,,,,,,,,,
Ti II ,596.718,4, ,82 151.461  , 7/2 ,,,,,,,,,,,,,,
Ti I ,596.9138,7, ,41 975.4249 ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,596.9824,10, ,81 842.2440 , 9/2 ,,,,,,,,,,,,,,
Ti I ,597.1175,13, ,36 065.466  ,3,,,,,,,,,,,,,,
Ti II ,597.16465,156, ,81 627.830  , 7/2 ,,,,,,,,,,,,,,
Ti II ,597.3041,11, ,81 924.127  , 9/2 ,,,,,,,,,,,,,,
Ti II ,597.333,4, ,82 134.1565 , 7/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,597.8539,1000,6.62E+06,31 829.969  ,4,,,,,,,,,,,,,,
Ti II ,597.9143,16, ,82 319.068  , 5/2 ,,,,,,,,,,,,,,
Ti I ,597.9657,2, ,42 107.0545 ,4,,,,,,,,,,,,,,
Ti II ,598.00627,36, ,82 316.4935 , 7/2 ,,,,,,,,,,,,,,
Ti I ,598.0822,9, ,25 317.814  ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,598.253,17, ,36 132.283  ,4,,,,,,,,,,,,,,
Ti II ,598.396,5, ,81 685.979  , 7/2 ,,,,,,,,,,,,,,
Ti I ,598.4576,20, ,16 875.124  ,2,,,,,,,,,,,,,,
Ti II ,598.591,6, ,82 147.7069 , 9/2 ,,,,,,,,,,,,,,
Ti II ,598.7384,185, ,81 676.4409 , 9/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,598.8551,51, ,31 914.291  ,5,,,,,,,,,,,,,,
Ti II ,598.89924,26, ,82 001.109  , 11/2 ,,,,,,,,,,,,,,
Ti II ,598.94893,36, ,82 151.461  , 7/2 ,,,,,,,,,,,,,,
Ti I ,599.0526,2, ,17 075.258  ,4,,,,,,,,,,,,,,
Ti II ,599.08375,32, ,82 147.7069 , 9/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,599.262,5, ,81 997.005  , 5/2 ,,,,,,,,,,,,,,
Ti II ,599.49602,245, ,81 919.6886 , 13/2 ,,,,,,,,,,,,,,
Ti I ,599.5662,19, ,41 368.996  ,3,,,,,,,,,,,,,,
Ti I ,599.5996,51, ,31 829.969  ,4,,,,,,,,,,,,,,
Ti I ,599.9008,20, ,34 204.985  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,599.9657,140, ,34 700.215  ,5,,,,,,,,,,,,,,
Ti II ,600.14,210, ,81 754.1387 , 11/2 ,,,,,,,,,,,,,,
Ti II ,600.18904,39, ,82 103.1876 , 11/2 ,,,,,,,,,,,,,,
Ti II ,600.24046,74, ,81 842.2440 , 9/2 ,,,,,,,,,,,,,,
Ti I ,600.263,15, ,34 078.606  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,600.3752,20, ,82 111.809  , 5/2 ,,,,,,,,,,,,,,
Ti II ,600.52,14, ,82 246.515  , 5/2 ,,,,,,,,,,,,,,
Ti II ,600.5805,16, ,81 889.5772 , 11/2 ,,,,,,,,,,,,,,
Ti II ,600.7116,11, ,81 738.2883 , 9/2 ,,,,,,,,,,,,,,
Ti II ,601.079,4, ,82 078.561  , 9/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,601.1939,7, ,81 943.4136 , 5/2 ,,,,,,,,,,,,,,
Ti I ,601.2727, 22q , ,36 200.732  ,5,,,,,,,,,,,,,,
Ti II ,601.27827,223, ,82 073.0114 , 13/2 ,,,,,,,,,,,,,,
Ti I ,601.3413,15,2.10E+04,25 227.222  ,3,,,,,,,,,,,,,,
Ti I ,601.4765,3, ,35 439.251  ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,601.5763,15, ,82 078.561  , 9/2 ,,,,,,,,,,,,,,
Ti I ,601.6994,4,8.60E+03,25 107.411  ,2,,,,,,,,,,,,,,
Ti I ,601.7545,7, ,35 439.251  ,1,,,,,,,,,,,,,,
Ti I ,601.8394,13, ,33 980.653  ,2,,,,,,,,,,,,,,
Ti I ,601.8636,21, ,25 102.875  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,602.073,4, ,81 913.0457 , 7/2 ,,,,,,,,,,,,,,
Ti II ,602.2696,14, ,81 997.005  , 5/2 ,,,,,,,,,,,,,,
Ti II ,602.29, 4* , ,81 842.2440 , 9/2 ,,,,,,,,,,,,,,
Ti II ,602.29, 4* , ,81 913.0457 , 7/2 ,,,,,,,,,,,,,,
Ti II ,602.49507,33, ,81 867.876  , 3/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,602.9278,174, ,81 889.5772 , 11/2 ,,,,,,,,,,,,,,
Ti I ,603.1668,12, ,16 961.442  ,3,,,,,,,,,,,,,,
Ti II ,603.20283,473, ,82 164.075  , 15/2 ,,,,,,,,,,,,,,
Ti II ,603.79298,50, ,81 771.556  , 3/2 ,,,,,,,,,,,,,,
Ti II ,603.96866,28, ,82 151.461  , 7/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,604.01048,146, ,81 738.2883 , 9/2 ,,,,,,,,,,,,,,
Ti II ,604.10559,45, ,82 147.7069 , 9/2 ,,,,,,,,,,,,,,
Ti II ,604.1877,7, ,81 861.0276 , 7/2 ,,,,,,,,,,,,,,
Ti II ,604.22024,61, ,81 943.4136 , 5/2 ,,,,,,,,,,,,,,
Ti II ,604.525,7, ,81 724.330  , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,604.60068,64, ,82 134.1565 , 7/2 ,,,,,,,,,,,,,,
Ti II ,604.65388,39, ,81 842.2440 , 9/2 ,,,,,,,,,,,,,,
Ti I ,604.8717,5, ,35 439.251  ,1,,,,,,,,,,,,,,
Ti II ,605.33124,35, ,81 913.0457 , 7/2 ,,,,,,,,,,,,,,
Ti II ,605.419,11, ,82 111.809  , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,605.4271,9, ,82 103.1876 , 11/2 ,,,,,,,,,,,,,,
Ti I ,605.7067,5, ,25 107.411  ,2,,,,,,,,,,,,,,
Ti I ,605.8731,7, ,25 102.875  ,2,,,,,,,,,,,,,,
Ti II ,605.9173,38, ,81 774.158  , 5/2 ,,,,,,,,,,,,,,
Ti II ,606.2761,11, ,81 676.4409 , 9/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,606.4623,250,6.88E+05,24 921.117  ,1,,,,,,,,,,,,,,
Ti II ,606.53549,83, ,82 073.0114 , 13/2 ,,,,,,,,,,,,,,
Ti II ,606.64031,49, ,82 078.561  , 9/2 ,,,,,,,,,,,,,,
Ti II ,606.87463,121, ,81 919.6886 , 13/2 ,,,,,,,,,,,,,,
Ti I ,606.9271,2, ,31 628.688  ,5,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,607.24388,55, ,81 861.0276 , 7/2 ,,,,,,,,,,,,,,
Ti II ,607.37648,34, ,81 774.158  , 5/2 ,,,,,,,,,,,,,,
Ti II ,607.62832,41, ,81 913.0457 , 7/2 ,,,,,,,,,,,,,,
Ti II ,607.75284,20, ,81 724.330  , 5/2 ,,,,,,,,,,,,,,
Ti II ,607.785, : ,4.10E-01,25 192.9650 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,607.89328,55, ,81 754.1387 , 11/2 ,,,,,,,,,,,,,,
Ti II ,607.98596,39, ,81 889.5772 , 11/2 ,,,,,,,,,,,,,,
Ti II ,608.06857,35, ,81 627.830  , 7/2 ,,,,,,,,,,,,,,
Ti I ,608.5225,620, ,24 921.117  ,1,,,,,,,,,,,,,,
Ti I ,609.1169,360,6.17E+06,34 700.215  ,5,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti XIX , ,  ,7.81E+01,304 620      ,1,,,,,,,,,,,,,,
Ti I ,609.279,53,6.83E+05,31 628.688  ,5,,,,,,,,,,,,,,
Ti I ,609.8657,96,2.50E+07,41 087.404  ,3,,,,,,,,,,,,,,
Ti II ,610.25443,48, ,81 842.2440 , 9/2 ,,,,,,,,,,,,,,
Ti I ,610.2809,2, ,31 489.476  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,610.35391, 58bl , ,69 084.6309 , 9/2 ,,,,,,,,,,,,,,
Ti II ,610.64784,86, ,81 685.979  , 7/2 ,,,,,,,,,,,,,,
Ti II ,610.779,18, ,81 676.4409 , 9/2 ,,,,,,,,,,,,,,
Ti I ,612.0999,45, ,31 489.476  ,4,,,,,,,,,,,,,,
Ti II ,612.2307,8, ,81 919.6886 , 13/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,612.379,10, ,81 924.127  , 9/2 ,,,,,,,,,,,,,,
Ti II ,612.459, : ,1.60E-01,20 951.7551 , 5/2 ,,,,,,,,,,,,,,
Ti I ,612.6214,860,2.23E+06,24 921.117  ,1,,,,,,,,,,,,,,
Ti II ,612.8244,10, ,81 627.830  , 7/2 ,,,,,,,,,,,,,,
Ti II ,613.0357,8, ,81 754.1387 , 11/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,613.2781,5, ,43 799.471  ,2,,,,,,,,,,,,,,
Ti II ,613.351,6, ,81 889.5772 , 11/2 ,,,,,,,,,,,,,,
Ti I ,613.8415,30, ,33 655.869  ,2,,,,,,,,,,,,,,
Ti II ,614.1517,16, ,81 738.2883 , 9/2 ,,,,,,,,,,,,,,
Ti I ,614.5633,2, ,27 907.013  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,614.6207,34, ,31 373.807  ,3,,,,,,,,,,,,,,
Ti II ,614.718, : ,2.30E-02,20 891.7898 , 7/2 ,,,,,,,,,,,,,,
Ti I ,614.7758,3, ,41 368.996  ,3,,,,,,,,,,,,,,
Ti I ,614.917,4, ,42 184.6261 ,4,,,,,,,,,,,,,,
Ti I ,614.9725,46, ,33 680.248  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,615.0634,3, ,41 481.207  ,4,,,,,,,,,,,,,,
Ti II ,615.191, : ,5.30E-01,24 961.1910 , 3/2 ,,,,,,,,,,,,,,
Ti II ,615.4664,13, ,81 842.2440 , 9/2 ,,,,,,,,,,,,,,
Ti I ,615.7343,9, ,37 824.758  ,4,,,,,,,,,,,,,,
Ti I ,615.8961,6, ,33 655.869  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,616.472, : ,4.80E-02,24 961.1910 , 3/2 ,,,,,,,,,,,,,,
Ti II ,616.4939,11, ,81 676.4409 , 9/2 ,,,,,,,,,,,,,,
Ti II ,616.5112,6, ,68 846.699  , 5/2 ,,,,,,,,,,,,,,
Ti XII , ,  ,1.20E+02,2 103 660      , 7/2 ,,,,,,,,,,,,,,
Ti I ,617.4751,9, ,37 659.992  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti XII , ,  ,9.10E+01,2 103 660      , 5/2 ,,,,,,,,,,,,,,
Ti XII , ,  ,2.60E+01,2 103 660      , 5/2 ,,,,,,,,,,,,,,
Ti I ,618.6138,64, ,33 700.884  ,4,,,,,,,,,,,,,,
Ti I ,619.339,16, ,41 368.996  ,3,,,,,,,,,,,,,,
Ti I ,619.405,6, ,33 680.248  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,619.434,6, ,81 738.2883 , 9/2 ,,,,,,,,,,,,,,
Ti I ,620.0317,2, ,35 035.137  ,2,,,,,,,,,,,,,,
Ti I ,620.0747,4, ,38 527.359  ,4,,,,,,,,,,,,,,
Ti I ,620.1239, 3q , ,34 947.116  ,1,,,,,,,,,,,,,,
Ti I ,620.5224,22, ,27 887.803  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,620.9291,7, ,27 740.238  ,2,,,,,,,,,,,,,,
Ti I ,621.2211,24, ,41 481.207  ,4,,,,,,,,,,,,,,
Ti I ,621.2739,3, ,41 194.378  ,2,,,,,,,,,,,,,,
Ti I ,621.4494,13, ,41 194.378  ,2,,,,,,,,,,,,,,
Ti I ,621.523,200, ,37 824.758  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,621.924, : ,1.90E-01,25 192.9650 , 5/2 ,,,,,,,,,,,,,,
Ti II ,621.992,5, ,32 698.1022 , 5/2 ,,,,,,,,,,,,,,
Ti I ,622.0472,150,1.80E+07,37 659.992  ,3,,,,,,,,,,,,,,
Ti I ,622.1296,120, ,37 538.862  ,2,,,,,,,,,,,,,,
Ti I ,622.143,3, ,45 837.698  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,622.724, : ,2.70E-02,20 951.7551 , 5/2 ,,,,,,,,,,,,,,
Ti IV ,623.162,6, ,274 881.21   , 3/2 ,,,,,,,,,,,,,,
Ti I ,624.0964,2, ,45 931.013  ,4,,,,,,,,,,,,,,
Ti IV ,624.665,17, ,274 881.21   , 3/2 ,,,,,,,,,,,,,,
Ti IV ,624.774,11, ,274 839.82   , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,625.059, : ,1.70E-01,20 891.7898 , 7/2 ,,,,,,,,,,,,,,
Ti I ,625.7802,12, ,15 975.631  ,3,,,,,,,,,,,,,,
Ti I ,625.8099,1600,8.36E+06,27 614.679  ,4,,,,,,,,,,,,,,
Ti I ,625.8705,2200,8.90E+06,27 750.135  ,5,,,,,,,,,,,,,,
Ti I ,626.1096,1200,8.07E+06,27 498.982  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,626.26, : ,2.00E-01,24 961.1910 , 3/2 ,,,,,,,,,,,,,,
Ti IV ,626.286,3, ,274 839.82   , 5/2 ,,,,,,,,,,,,,,
Ti I ,626.4808,8, ,29 986.199  ,3,,,,,,,,,,,,,,
Ti I ,626.6009,16, ,30 060.340  ,4,,,,,,,,,,,,,,
Ti I ,626.8522,41, ,27 480.066  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,627.3386,12, ,16 106.076  ,4,,,,,,,,,,,,,,
Ti I ,627.7492,3, ,29 907.286  ,2,,,,,,,,,,,,,,
Ti IV ,629.241,15, ,274 726.29   , 1/2 ,,,,,,,,,,,,,,
Ti I ,629.3001,5, ,27 418.029  ,2,,,,,,,,,,,,,,
Ti I ,629.5253, 9* , ,42 906.2727 ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,629.5253, 9* , ,29 986.199  ,3,,,,,,,,,,,,,,
Ti I ,629.5943,6, ,29 907.286  ,2,,,,,,,,,,,,,,
Ti I ,629.6644,43, ,15 877.081  ,2,,,,,,,,,,,,,,
Ti I ,629.6861, 6q , ,41 194.378  ,2,,,,,,,,,,,,,,
Ti I ,629.8073,4, ,29 855.255  ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,630.3355,4, ,41 087.404  ,3,,,,,,,,,,,,,,
Ti I ,630.3754,110,6.51E+05,27 498.982  ,3,,,,,,,,,,,,,,
Ti I ,631.1281,10, ,27 480.066  ,3,,,,,,,,,,,,,,
Ti I ,631.2234,110,5.22E+05,27 614.679  ,4,,,,,,,,,,,,,,
Ti I ,631.238,8, ,41 481.207  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,631.8044,96, ,27 355.061  ,1,,,,,,,,,,,,,,
Ti I ,632.4659,4, ,40 844.151  ,3,,,,,,,,,,,,,,
Ti I ,632.5162,28, ,15 975.631  ,3,,,,,,,,,,,,,,
Ti I ,633.6096,140,6.01E+05,27 418.029  ,2,,,,,,,,,,,,,,
Ti I ,634.5242,2, ,41 194.378  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,635.7423, 2* , ,41 368.996  ,3,,,,,,,,,,,,,,
Ti I ,635.7423, 2* , ,48 839.708  ,3,,,,,,,,,,,,,,
Ti I ,635.8685,6,6.80E+04,27 498.982  ,3,,,,,,,,,,,,,,
Ti I ,635.9173,5, ,33 090.497  ,1,,,,,,,,,,,,,,
Ti I ,635.9885,14, ,16 106.076  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,636.1335,5, ,33 085.151  ,0,,,,,,,,,,,,,,
Ti I ,636.485,5, ,15 877.081  ,2,,,,,,,,,,,,,,
Ti I ,636.6344,150, ,27 480.066  ,3,,,,,,,,,,,,,,
Ti I ,637.1495,10, ,33 114.420  ,2,,,,,,,,,,,,,,
Ti I ,638.1223,9, ,33 090.497  ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,638.556,9, ,149 655.77   ,3,,,,,,,,,,,,,,
Ti I ,639.5467,11,3.30E+04,27 750.135  ,5,,,,,,,,,,,,,,
Ti II ,640.621,6, ,40 798.4333 , 7/2 ,,,,,,,,,,,,,,
Ti I ,640.78,3, ,40 670.509  ,2,,,,,,,,,,,,,,
Ti I ,641.3102,3, ,15 975.631  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,641.83574,23, ,82 370.216  , 3/2 ,,,,,,,,,,,,,,
Ti I ,641.9087,22, ,33 114.420  ,2,,,,,,,,,,,,,,
Ti II ,643.1394,15, ,82 065.643  , 1/2 ,,,,,,,,,,,,,,
Ti II ,643.95,21, ,82 319.068  , 5/2 ,,,,,,,,,,,,,,
Ti III ,644.773,5, ,149 403.52   ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti XXI , ,  , ,(48 456 501)     ,2,,,,,,,,,,,,,,
Ti I ,647.9444,3, ,42 927.337  ,2,,,,,,,,,,,,,,
Ti III ,649.014,7,8.40E+06,149 403.52   ,1,,,,,,,,,,,,,,
Ti II ,649.15665,61, ,32 025.5915 , 5/2 ,,,,,,,,,,,,,,
Ti II ,649.65,6, ,40 581.6301 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,649.7682,43, ,27 025.659  ,4,,,,,,,,,,,,,,
Ti III ,649.986,1, ,149 655.77   ,3,,,,,,,,,,,,,,
Ti I , ,0,1.90E+03,27 498.982  ,3,,,,,,,,,,,,,,
Ti III ,650.46,3, ,149 267.99   ,2,,,,,,,,,,,,,,
Ti I ,650.8119,37, ,26 892.936  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,650.8383,3,1.02E+06,42 017.9751 ,5,,,,,,,,,,,,,,
Ti I ,651.1675,  ,1.01E+06,41 917.1924 ,4,,,,,,,,,,,,,,
Ti I ,651.2531,3,8.20E+05,42 123.7378 ,6,,,,,,,,,,,,,,
Ti II ,651.3044,8, ,47 625.0485 , 5/2 ,,,,,,,,,,,,,,
Ti II ,651.428,6, ,81 867.876  , 3/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,651.8243,4, ,44 040.0941 ,4,,,,,,,,,,,,,,
Ti I ,651.9398,2, ,44 122.9818 ,5,,,,,,,,,,,,,,
Ti I ,652.1013,5, ,43 969.6460 ,3,,,,,,,,,,,,,,
Ti I ,652.6578,3, ,43 914.0450 ,2,,,,,,,,,,,,,,
Ti I ,653.6422,6,2.10E+06,42 205.377  ,7,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,653.75,7, ,47 625.0485 , 5/2 ,,,,,,,,,,,,,,
Ti I ,654.3039,9, ,43 875.514  ,1,,,,,,,,,,,,,,
Ti I ,654.4749,12, ,43 914.0450 ,2,,,,,,,,,,,,,,
Ti I ,654.6266,190, ,26 803.420  ,2,,,,,,,,,,,,,,
Ti III ,654.775,9,1.30E+07,149 267.99   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,654.8324,18, ,43 969.6460 ,3,,,,,,,,,,,,,,
Ti I ,655.4222,280,1.34E+06,26 892.936  ,3,,,,,,,,,,,,,,
Ti I ,655.4826,27, ,44 040.0941 ,4,,,,,,,,,,,,,,
Ti I ,655.6061,380,1.45E+06,27 025.659  ,4,,,,,,,,,,,,,,
Ti II ,655.95673,47, ,31 756.6406 , 3/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,656.1305,4, ,43 875.514  ,1,,,,,,,,,,,,,,
Ti I ,656.4256,3, ,35 439.251  ,1,,,,,,,,,,,,,,
Ti I ,656.5502,39, ,44 122.9818 ,5,,,,,,,,,,,,,,
Ti I ,657.2259,6, ,43 914.0450 ,2,,,,,,,,,,,,,,
Ti I ,657.5164,40, ,36 000.148  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,657.578,4, ,148 410.24   ,4,,,,,,,,,,,,,,
Ti II ,657.591,6, ,81 997.005  , 5/2 ,,,,,,,,,,,,,,
Ti I ,658.5245,6, ,43 969.6460 ,3,,,,,,,,,,,,,,
Ti I ,659.2914,6, ,26 803.420  ,2,,,,,,,,,,,,,,
Ti I ,659.9105,330,1.80E+05,22 404.739  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,660.1447, 9* , ,44 040.0941 ,4,,,,,,,,,,,,,,
Ti I ,660.1447, 9* , ,42 169.6496 ,5,,,,,,,,,,,,,,
Ti II ,660.5881,10, ,47 466.7479 , 7/2 ,,,,,,,,,,,,,,
Ti II ,660.6956,7,6.20E+04,31 756.6406 , 3/2 ,,,,,,,,,,,,,,
